compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C7H1N4O6,675.51,2.68,574.375,Alkaloid
Adenosine triphosphate,C1H24N3O4,940.34,1.02,316.031,Alcohol
Urea,C4H13N2O5,172.41,2.04,778.951,Organic Compound
Adrenaline,C18H27N1O10,175.66,13.83,92.615,Organic Compound
Adrenaline,C6H33N5O5,93.98,N/A,695.079,Hormone
Adrenaline,C9H4N2O1,959.24,1.77,888.634,Alkaloid
Ethanol,C11H30N0O7,356.38,7.04,734.172,Alkaloid
Aspirin,C6H23N3O1,631.28,11.07,849.939,Nucleotide
Cholesterol,C2H25N2O9,627.72,N/A,962.318,Nucleotide
Caffeine,C6H19N3O4,112.2,9.4,520.852,Amide
Dopamine,C6H19N2O0,335.2,11.17,354.658,Alcohol
Urea,C16H18N4O9,294.95,5.8,435.322,Alcohol
Cholesterol,C15H8N4O2,472.37,9.75,636.187,Carbohydrate
Dopamine,C18H10N5O3,332.58,7.64,884.395,Amide
Aspirin,C16H29N4O7,320.96,8.2,905.38,Neurotransmitter
Glucose,C2H13N2O3,901.46,11.0,630.542,Nucleotide
Urea,C15H27N1O8,972.15,1.19,914.091,Organic Compound
Dopamine,C10H8N1O2,501.74,N/A,561.665,Organic Compound
Adenosine triphosphate,C16H19N2O10,651.29,11.6,489.763,Nucleotide
Adrenaline,C12H13N2O0,222.15,1.09,577.948,Amide
Adenosine triphosphate,C4H38N4O6,584.98,13.88,117.583,Nucleotide
Glucose,C12H39N2O5,543.1,7.82,693.268,Organic Compound
Ethanol,C14H1N2O2,329.36,10.23,630.826,Neurotransmitter
Aspirin,C12H7N2O10,97.41,11.25,342.755,Hormone
Cholesterol,C19H12N4O8,798.78,9.25,900.966,Alcohol
Adrenaline,C16H20N4O10,852.05,12.39,80.687,Nucleotide
Caffeine,C1H16N3O6,936.6,N/A,780.719,Lipid
Urea,C5H23N0O6,992.01,13.99,57.56,Lipid
Dopamine,C11H4N2O3,699.99,11.83,258.008,Nucleotide
Aspirin,C5H28N5O2,132.39,9.11,429.378,Nucleotide
Cholesterol,C7H38N1O5,72.81,11.32,752.522,Lipid
Aspirin,C16H30N3O2,299.57,N/A,796.681,Neurotransmitter
Glucose,C1H5N2O1,562.38,9.29,329.351,Alkaloid
Adenosine triphosphate,C6H23N4O2,877.44,11.34,420.299,Amide
Adrenaline,C17H3N3O10,715.12,10.56,697.692,Amide
Caffeine,C14H26N0O7,303.52,5.88,793.827,Organic Compound
Caffeine,C20H2N1O6,804.78,1.02,596.719,Neurotransmitter
Adrenaline,C1H5N2O0,644.53,N/A,477.453,Carbohydrate
Adenosine triphosphate,C16H38N0O7,614.71,6.98,515.998,Hormone
Aspirin,C14H18N4O3,329.06,N/A,304.587,Lipid
Urea,C2H3N4O0,807.86,N/A,682.769,Amide
Glucose,C16H9N5O7,263.61,5.26,358.358,Amide
Adenosine triphosphate,C5H32N5O10,140.41,5.21,102.521,Lipid
Adenosine triphosphate,C19H20N0O3,735.76,N/A,175.335,Nucleotide
Adenosine triphosphate,C9H20N0O1,468.93,10.88,438.212,Lipid
Glucose,C19H30N5O8,625.94,9.38,997.348,Alkaloid
Urea,C6H27N0O8,313.16,8.56,673.024,Lipid
Dopamine,C14H26N2O6,970.39,13.98,201.86,Organic Compound
Adenosine triphosphate,C15H32N0O2,193.5,3.32,175.661,Nucleotide
Caffeine,C9H25N1O0,970.09,13.12,288.093,Hormone
Urea,C10H26N1O8,188.5,2.43,867.223,Lipid
Dopamine,C2H33N0O7,691.98,10.22,204.384,Lipid
Glucose,C10H40N1O2,216.63,8.97,375.255,Alcohol
Adrenaline,C13H22N2O6,783.34,2.23,303.688,Neurotransmitter
Cholesterol,C14H6N0O1,518.58,3.4,830.414,Carbohydrate
Dopamine,C7H4N1O8,921.75,10.78,776.264,Carbohydrate
Adrenaline,C3H16N3O2,264.08,N/A,579.594,Neurotransmitter
Ethanol,C19H12N3O9,779.5,2.19,174.094,Carbohydrate
Cholesterol,C15H10N2O5,773.91,2.67,239.408,Carbohydrate
Caffeine,C4H22N0O10,525.74,N/A,938.384,Neurotransmitter
Serotonin,C20H35N0O1,198.98,8.91,14.465,Carbohydrate
Urea,C16H6N0O8,222.79,2.54,249.905,Carbohydrate
Caffeine,C1H7N4O5,733.62,8.68,141.836,Lipid
Urea,C18H39N4O10,440.13,9.31,431.427,Alcohol
Dopamine,C14H35N3O10,634.28,10.21,204.729,Carbohydrate
Serotonin,C12H8N0O8,878.35,N/A,776.483,Nucleotide
Cholesterol,C13H16N3O1,554.56,9.06,734.254,Lipid
Glucose,C17H37N2O2,487.82,N/A,837.419,Nucleotide
Ethanol,C10H15N4O9,870.33,10.24,664.151,Nucleotide
Serotonin,C7H3N4O7,165.98,N/A,904.544,Carbohydrate
Caffeine,C14H37N3O10,944.23,9.61,893.35,Nucleotide
Glucose,C12H7N3O10,590.22,N/A,112.392,Lipid
Aspirin,C9H10N3O2,443.83,4.54,451.374,Lipid
Adenosine triphosphate,C7H20N3O4,519.03,6.96,24.448,Alkaloid
Caffeine,C12H28N2O7,173.91,1.48,353.368,Alkaloid
Adenosine triphosphate,C15H21N5O9,327.78,10.74,760.088,Alkaloid
Ethanol,C16H4N3O9,83.32,4.97,954.779,Hormone
Dopamine,C5H15N5O8,856.82,3.7,277.635,Neurotransmitter
Serotonin,C13H12N2O2,458.95,12.35,783.543,Neurotransmitter
Urea,C6H22N5O9,849.15,2.48,225.829,Neurotransmitter
Dopamine,C20H24N4O2,197.86,6.62,991.138,Alkaloid
Urea,C20H12N2O7,609.7,2.57,980.488,Amide
Adrenaline,C9H17N2O9,160.69,5.95,464.807,Alcohol
Dopamine,C14H33N2O2,257.64,11.22,190.788,Amide
Ethanol,C5H26N0O2,622.26,2.38,590.905,Alkaloid
Caffeine,C13H7N5O5,966.32,12.65,986.829,Nucleotide
Caffeine,C11H10N1O6,946.65,5.48,507.115,Lipid
Caffeine,C4H16N2O5,633.93,10.11,52.346,Nucleotide
Caffeine,C19H4N2O3,811.96,1.05,500.154,Neurotransmitter
Glucose,C4H36N3O7,279.88,9.73,187.806,Lipid
Serotonin,C7H40N1O10,467.75,4.54,529.114,Hormone
Ethanol,C11H27N4O8,880.01,N/A,583.219,Lipid
Serotonin,C8H29N2O5,599.42,4.33,533.104,Carbohydrate
Serotonin,C3H14N1O7,73.07,5.93,736.273,Hormone
Adenosine triphosphate,C4H3N3O3,80.33,6.78,73.066,Lipid
Adenosine triphosphate,C20H15N5O10,426.02,3.02,934.863,Alcohol
Aspirin,C13H12N0O7,411.56,7.72,334.64,Hormone
Caffeine,C14H6N1O2,587.32,N/A,245.89,Alkaloid
Urea,C16H11N2O6,255.14,N/A,931.75,Alcohol
Dopamine,C12H2N0O9,325.95,9.95,74.566,Alkaloid
Adrenaline,C8H16N1O6,425.47,7.28,900.554,Organic Compound
Ethanol,C1H15N1O4,604.64,13.35,226.78,Hormone
Serotonin,C3H32N4O3,648.81,9.66,325.553,Amide
Dopamine,C12H25N0O10,803.73,5.06,141.974,Lipid
Caffeine,C1H36N3O0,715.02,N/A,913.082,Neurotransmitter
Cholesterol,C10H14N5O3,542.53,7.34,883.71,Organic Compound
Ethanol,C3H20N1O2,158.92,9.3,71.543,Alkaloid
Caffeine,C5H12N2O3,882.77,13.2,546.722,Neurotransmitter
Aspirin,C15H4N5O3,355.05,12.4,236.199,Alcohol
Glucose,C20H32N5O7,857.79,N/A,862.136,Lipid
Urea,C18H21N5O2,979.45,8.72,182.374,Amide
Caffeine,C13H23N2O4,868.55,8.4,886.556,Organic Compound
Glucose,C20H34N1O2,299.73,7.1,922.05,Alkaloid
Adrenaline,C16H11N1O5,695.6,12.74,127.128,Amide
Adenosine triphosphate,C8H26N0O10,736.36,11.97,797.733,Carbohydrate
Caffeine,C8H21N1O7,121.9,N/A,730.371,Amide
Dopamine,C18H4N0O1,553.64,3.82,625.135,Amide
Dopamine,C17H20N3O10,573.0,4.87,438.978,Alkaloid
Urea,C15H37N1O9,179.87,N/A,687.873,Nucleotide
Cholesterol,C4H16N3O5,879.92,N/A,49.162,Organic Compound
Aspirin,C11H33N4O1,295.71,8.26,663.321,Lipid
Adenosine triphosphate,C19H37N3O6,985.38,5.61,472.793,Neurotransmitter
Urea,C1H10N5O8,524.91,8.23,764.363,Alcohol
Urea,C9H38N4O0,822.93,3.51,824.33,Lipid
Urea,C11H5N0O0,939.38,5.55,828.321,Lipid
Glucose,C3H12N5O0,203.39,13.95,170.299,Nucleotide
Cholesterol,C16H18N3O6,390.42,7.75,301.672,Alkaloid
Aspirin,C3H30N3O1,321.57,N/A,166.366,Carbohydrate
Adenosine triphosphate,C9H39N1O1,573.29,11.51,901.564,Carbohydrate
Adenosine triphosphate,C17H22N2O4,985.53,12.8,791.497,Amide
Glucose,C19H28N0O6,84.33,12.12,317.944,Carbohydrate
Caffeine,C13H3N4O5,185.8,10.31,146.105,Amide
Dopamine,C20H16N3O6,736.53,2.69,980.774,Neurotransmitter
Cholesterol,C16H34N2O7,406.15,6.48,207.348,Lipid
Dopamine,C14H9N1O0,620.83,5.16,905.053,Alcohol
Adenosine triphosphate,C5H10N4O1,445.55,13.66,432.425,Hormone
Dopamine,C11H36N4O8,637.77,N/A,978.683,Lipid
Ethanol,C12H13N1O9,230.13,13.48,156.058,Alkaloid
Cholesterol,C13H5N1O2,134.21,N/A,537.889,Lipid
Cholesterol,C16H7N1O1,907.08,4.81,284.27,Lipid
Adrenaline,C1H35N0O2,912.65,6.28,970.472,Alkaloid
Glucose,C4H2N3O10,440.79,N/A,587.112,Nucleotide
Urea,C19H6N5O4,930.74,4.68,199.175,Nucleotide
Adrenaline,C5H5N0O2,560.24,13.87,543.479,Neurotransmitter
Cholesterol,C10H28N0O3,996.69,3.98,708.529,Neurotransmitter
Glucose,C16H4N4O6,836.29,10.05,344.899,Alkaloid
Urea,C2H39N0O10,664.65,5.39,919.127,Carbohydrate
Serotonin,C16H7N4O8,109.94,N/A,683.627,Lipid
Ethanol,C3H6N5O5,810.68,12.26,186.692,Amide
Glucose,C17H28N4O4,78.85,2.15,606.852,Organic Compound
Cholesterol,C14H18N2O3,632.91,3.08,422.194,Amide
Ethanol,C1H31N5O10,567.48,3.8,286.843,Hormone
Adenosine triphosphate,C20H18N0O4,155.16,3.6,222.259,Hormone
Adenosine triphosphate,C2H7N0O10,299.01,11.83,282.802,Amide
Caffeine,C2H9N5O8,525.25,N/A,41.1,Amide
Caffeine,C18H29N4O8,408.99,N/A,356.093,Lipid
Aspirin,C19H11N4O5,297.37,4.79,204.744,Alcohol
Caffeine,C16H26N0O5,879.35,13.33,571.027,Carbohydrate
Ethanol,C7H16N2O10,361.63,1.88,313.594,Organic Compound
Ethanol,C2H4N3O2,469.02,7.28,806.552,Alkaloid
Dopamine,C14H36N5O6,750.52,13.1,112.159,Nucleotide
Aspirin,C1H2N2O2,399.18,6.36,22.899,Organic Compound
Adenosine triphosphate,C6H20N2O3,872.99,8.72,560.026,Hormone
Dopamine,C11H10N4O2,336.28,9.03,195.563,Nucleotide
Adrenaline,C1H23N2O1,764.83,7.7,546.372,Nucleotide
Serotonin,C15H33N0O10,584.14,13.46,733.722,Organic Compound
Dopamine,C14H6N0O10,507.45,7.47,684.884,Neurotransmitter
Serotonin,C11H12N5O5,189.69,2.24,375.476,Carbohydrate
Ethanol,C14H14N4O10,788.52,12.3,164.987,Neurotransmitter
Adrenaline,C20H20N3O2,807.5,3.5,318.716,Alkaloid
Caffeine,C9H20N0O2,980.35,6.49,371.576,Lipid
Urea,C7H4N4O9,734.58,8.34,282.112,Lipid
Adenosine triphosphate,C13H6N4O1,414.33,10.96,999.319,Carbohydrate
Urea,C14H13N1O5,503.67,8.19,773.84,Organic Compound
Adenosine triphosphate,C17H13N4O1,497.75,12.56,917.378,Organic Compound
Urea,C16H26N0O8,180.72,N/A,169.171,Carbohydrate
Dopamine,C1H12N1O5,573.4,8.85,824.115,Carbohydrate
Cholesterol,C6H35N2O4,92.89,N/A,930.626,Alcohol
Aspirin,C2H26N0O5,182.94,3.83,98.106,Organic Compound
Aspirin,C9H17N1O3,392.97,3.77,774.9,Hormone
Urea,C9H14N4O6,677.24,9.8,453.579,Amide
Urea,C11H17N4O6,454.28,6.06,870.704,Hormone
Caffeine,C5H12N5O10,489.2,13.28,517.416,Organic Compound
Cholesterol,C20H19N3O9,74.05,5.54,531.322,Alcohol
Adenosine triphosphate,C16H14N1O5,547.43,10.25,26.524,Alcohol
Aspirin,C16H4N1O8,350.52,7.77,821.245,Organic Compound
Urea,C14H30N1O8,868.18,6.12,830.252,Hormone
Cholesterol,C17H37N4O3,686.25,5.24,845.867,Lipid
Serotonin,C18H19N5O3,890.05,2.08,6.435,Hormone
Adrenaline,C5H15N4O0,72.28,N/A,934.341,Neurotransmitter
Adrenaline,C7H25N1O10,264.55,10.22,965.942,Nucleotide
Serotonin,C6H26N0O8,716.21,4.69,181.166,Nucleotide
Cholesterol,C1H37N3O10,648.87,12.52,765.704,Alcohol
Serotonin,C12H4N0O9,527.54,N/A,574.283,Hormone
Glucose,C18H9N2O8,473.38,11.06,460.494,Nucleotide
Glucose,C13H29N5O1,880.87,1.77,461.92,Nucleotide
Adenosine triphosphate,C10H7N5O9,962.82,N/A,799.666,Organic Compound
Caffeine,C4H5N5O8,616.09,13.44,249.118,Carbohydrate
Caffeine,C18H35N5O0,402.29,2.72,874.665,Hormone
Ethanol,C4H26N4O3,636.27,11.85,688.119,Hormone
Urea,C18H11N4O2,122.88,12.65,807.16,Neurotransmitter
Caffeine,C11H7N3O1,518.04,N/A,92.94,Hormone
Caffeine,C19H21N3O0,556.44,6.32,755.599,Alkaloid
Adrenaline,C2H13N4O9,735.91,1.29,129.124,Organic Compound
Caffeine,C6H22N5O9,110.15,N/A,531.37,Amide
Urea,C14H17N5O4,825.37,10.23,23.353,Amide
Cholesterol,C13H6N4O10,618.46,N/A,657.092,Hormone
Caffeine,C9H8N1O8,436.23,13.57,450.13,Organic Compound
Ethanol,C6H9N2O8,523.62,12.35,646.671,Organic Compound
Adrenaline,C13H34N5O10,998.01,5.14,740.048,Nucleotide
Dopamine,C18H2N5O5,838.5,3.91,776.268,Lipid
Caffeine,C19H19N2O4,232.73,3.06,343.358,Alkaloid
Aspirin,C20H21N2O1,425.25,4.87,714.212,Hormone
Serotonin,C10H8N2O3,704.24,4.37,476.044,Alcohol
Serotonin,C15H7N5O10,821.5,13.2,774.574,Organic Compound
Dopamine,C10H5N3O6,383.47,13.53,909.836,Lipid
Ethanol,C9H9N3O4,714.43,8.79,115.635,Neurotransmitter
Caffeine,C6H14N3O8,867.35,N/A,837.606,Neurotransmitter
Caffeine,C2H24N4O4,806.97,1.77,356.181,Organic Compound
Aspirin,C17H37N0O7,238.32,6.94,704.835,Carbohydrate
Caffeine,C9H8N4O6,976.04,1.96,152.642,Amide
Adenosine triphosphate,C14H17N1O2,799.93,3.69,113.159,Amide
Aspirin,C13H33N3O9,81.32,10.47,326.458,Neurotransmitter
Ethanol,C2H8N5O0,99.06,7.84,413.561,Nucleotide
Serotonin,C1H39N4O6,394.07,2.93,417.055,Organic Compound
Aspirin,C14H36N5O5,901.5,13.54,203.08,Nucleotide
Aspirin,C12H5N1O4,647.8,8.09,147.935,Nucleotide
Serotonin,C13H27N5O1,974.86,N/A,422.448,Alcohol
Aspirin,C7H6N2O0,509.95,N/A,373.316,Alcohol
Adenosine triphosphate,C12H9N4O2,852.29,7.95,754.156,Organic Compound
Aspirin,C19H3N2O9,738.68,10.68,770.086,Neurotransmitter
Dopamine,C20H7N1O4,904.51,11.48,972.913,Hormone
Urea,C9H24N2O2,739.68,3.18,979.429,Carbohydrate
Serotonin,C20H36N3O6,580.03,4.72,227.946,Organic Compound
Glucose,C13H36N3O3,72.1,1.58,561.405,Alcohol
Aspirin,C11H8N2O6,922.62,12.65,98.822,Carbohydrate
Cholesterol,C2H10N3O10,548.16,13.26,582.808,Nucleotide
Glucose,C12H28N3O1,458.69,6.94,635.778,Carbohydrate
Cholesterol,C1H10N5O8,799.31,11.27,914.69,Carbohydrate
Adenosine triphosphate,C10H35N4O0,786.35,11.79,651.535,Hormone
Adenosine triphosphate,C17H16N2O4,277.77,1.11,529.126,Carbohydrate
Dopamine,C18H13N2O3,381.08,6.29,384.574,Neurotransmitter
Glucose,C3H2N3O0,505.31,8.97,260.35,Nucleotide
Adrenaline,C18H24N2O4,50.28,2.78,857.555,Carbohydrate
Glucose,C2H11N3O5,470.3,5.51,258.445,Lipid
Cholesterol,C12H23N5O9,113.89,9.57,587.846,Nucleotide
Dopamine,C2H28N3O1,499.77,13.48,554.307,Organic Compound
Aspirin,C8H5N5O5,339.38,5.97,326.038,Carbohydrate
Dopamine,C18H5N3O5,236.89,11.59,57.605,Hormone
Aspirin,C7H10N2O6,541.86,N/A,375.688,Nucleotide
Serotonin,C17H24N1O10,854.23,7.19,12.016,Nucleotide
Cholesterol,C17H14N3O9,969.54,12.7,468.758,Alkaloid
Urea,C3H24N1O8,558.2,10.44,822.458,Alcohol
Serotonin,C4H15N0O6,333.67,13.04,462.028,Neurotransmitter
Cholesterol,C1H11N4O3,453.95,5.1,324.773,Hormone
Cholesterol,C20H13N0O0,265.39,2.14,437.024,Alkaloid
Caffeine,C6H5N5O5,273.6,8.08,351.791,Nucleotide
Glucose,C13H40N5O1,222.49,N/A,991.232,Alcohol
Dopamine,C13H40N2O10,829.43,4.23,252.09,Hormone
Urea,C14H40N2O0,617.54,9.49,587.976,Alcohol
Serotonin,C11H7N0O5,173.85,N/A,44.013,Neurotransmitter
Aspirin,C8H36N4O0,505.98,3.42,575.445,Amide
Aspirin,C11H18N2O1,265.52,N/A,76.046,Lipid
Cholesterol,C14H36N2O10,992.05,N/A,505.823,Nucleotide
Caffeine,C5H21N3O2,399.22,N/A,620.799,Alcohol
Aspirin,C6H21N0O10,288.34,5.53,740.007,Organic Compound
Adrenaline,C20H2N4O5,430.63,11.59,292.111,Lipid
Serotonin,C13H18N5O5,374.57,N/A,300.195,Amide
Caffeine,C13H24N1O10,660.33,4.7,455.196,Organic Compound
Glucose,C19H2N2O7,817.6,10.8,97.02,Neurotransmitter
Cholesterol,C11H3N5O3,85.97,4.66,582.617,Neurotransmitter
Ethanol,C1H35N5O5,288.13,2.34,684.929,Alcohol
Adenosine triphosphate,C9H11N5O9,737.96,5.3,678.714,Carbohydrate
Dopamine,C13H15N0O5,132.69,N/A,311.837,Neurotransmitter
Cholesterol,C20H23N5O0,216.62,N/A,372.251,Nucleotide
Adenosine triphosphate,C8H12N4O3,228.49,12.86,205.956,Neurotransmitter
Ethanol,C11H36N0O8,829.23,7.62,750.298,Organic Compound
Serotonin,C14H29N0O6,988.2,N/A,203.113,Carbohydrate
Adenosine triphosphate,C4H37N4O8,289.84,6.08,330.196,Alkaloid
Serotonin,C1H14N1O7,677.94,10.75,190.71,Lipid
Urea,C13H37N1O6,248.71,N/A,616.905,Alcohol
Serotonin,C10H15N2O3,162.95,6.64,49.369,Alcohol
Dopamine,C14H8N4O5,624.62,2.0,943.862,Lipid
Urea,C7H36N1O6,565.96,6.26,234.634,Carbohydrate
Cholesterol,C20H40N3O0,101.97,1.03,168.285,Lipid
Aspirin,C1H27N3O3,107.04,8.6,852.703,Alcohol
Adenosine triphosphate,C5H4N0O10,96.35,1.74,68.357,Organic Compound
Aspirin,C18H29N5O2,77.86,N/A,688.034,Neurotransmitter
Urea,C3H5N1O8,698.54,N/A,752.791,Amide
Urea,C1H13N3O2,795.45,5.62,58.399,Carbohydrate
Aspirin,C17H34N4O8,372.26,13.01,738.472,Alcohol
Cholesterol,C18H33N1O4,544.8,N/A,364.827,Lipid
Adrenaline,C4H4N3O8,534.44,1.52,732.253,Organic Compound
Ethanol,C20H39N1O0,484.57,12.28,780.353,Alcohol
Caffeine,C11H20N4O10,537.52,1.08,318.938,Amide
Cholesterol,C18H21N3O2,628.31,N/A,458.337,Hormone
Dopamine,C13H39N5O4,294.52,3.17,890.464,Neurotransmitter
Serotonin,C1H28N4O0,670.16,6.17,23.94,Organic Compound
Cholesterol,C8H21N2O4,351.71,1.38,974.971,Alcohol
Aspirin,C16H38N0O5,744.43,N/A,236.173,Hormone
Aspirin,C8H36N3O5,291.88,N/A,472.271,Carbohydrate
Ethanol,C12H34N4O9,806.99,13.99,197.732,Hormone
Adenosine triphosphate,C14H40N2O5,112.79,N/A,766.76,Organic Compound
Caffeine,C1H39N2O8,581.76,5.27,597.011,Lipid
Aspirin,C11H11N3O4,91.39,7.79,180.464,Carbohydrate
Cholesterol,C18H19N1O3,756.59,4.63,665.835,Alkaloid
Caffeine,C10H5N0O0,427.31,5.28,967.38,Alcohol
Serotonin,C6H20N5O8,207.79,12.12,760.865,Nucleotide
Aspirin,C4H38N5O2,391.26,N/A,701.86,Nucleotide
Adrenaline,C14H3N5O10,449.96,6.89,515.618,Carbohydrate
Cholesterol,C18H40N0O7,840.23,3.53,158.452,Alcohol
Adenosine triphosphate,C8H34N1O6,955.64,10.59,815.167,Lipid
Ethanol,C5H6N4O6,921.0,9.62,84.692,Amide
Adenosine triphosphate,C6H25N4O4,827.62,4.72,47.984,Hormone
Urea,C2H5N5O3,111.81,5.5,118.43,Alkaloid
Urea,C9H29N0O0,349.5,7.31,483.92,Organic Compound
Aspirin,C16H26N0O2,146.42,N/A,814.254,Alcohol
Cholesterol,C17H1N5O9,515.33,9.69,431.371,Alkaloid
Caffeine,C3H22N1O6,778.12,5.41,509.588,Lipid
Ethanol,C15H7N0O1,318.08,2.53,273.086,Amide
Ethanol,C10H17N3O6,80.18,8.39,373.202,Alkaloid
Ethanol,C18H16N4O7,692.96,3.35,911.018,Nucleotide
Adenosine triphosphate,C20H12N1O0,775.45,2.49,959.604,Neurotransmitter
Serotonin,C4H30N4O9,550.37,6.59,103.645,Organic Compound
Glucose,C17H2N3O1,159.57,5.23,72.808,Carbohydrate
Glucose,C17H38N4O2,82.73,5.21,979.181,Carbohydrate
Adenosine triphosphate,C18H10N1O3,858.97,13.68,724.172,Organic Compound
Dopamine,C5H40N0O10,571.11,6.74,346.894,Alkaloid
Urea,C12H16N5O9,361.7,2.93,239.499,Alkaloid
Dopamine,C15H5N3O2,522.7,N/A,445.723,Amide
Serotonin,C6H5N1O3,980.0,N/A,841.334,Neurotransmitter
Serotonin,C15H11N5O1,621.18,12.98,16.825,Amide
Adrenaline,C5H9N2O5,384.91,2.76,355.965,Hormone
Ethanol,C15H37N2O8,495.29,10.92,386.245,Organic Compound
Serotonin,C8H28N1O0,352.15,2.69,578.617,Hormone
Caffeine,C3H22N2O5,121.99,4.72,294.352,Lipid
Caffeine,C5H2N0O9,321.89,N/A,24.277,Alcohol
Ethanol,C10H38N5O6,627.85,2.7,902.138,Alcohol
Caffeine,C12H13N4O0,626.55,5.0,989.405,Carbohydrate
Aspirin,C14H17N5O3,839.27,10.63,339.664,Hormone
Serotonin,C4H21N0O9,533.98,13.6,44.163,Neurotransmitter
Adrenaline,C12H36N5O4,247.82,N/A,554.517,Amide
Cholesterol,C1H13N1O8,944.32,N/A,231.898,Carbohydrate
Ethanol,C13H30N4O4,504.5,1.77,859.08,Organic Compound
Serotonin,C12H7N4O7,159.29,N/A,663.625,Amide
Urea,C20H16N3O3,872.48,2.83,376.666,Nucleotide
Ethanol,C4H12N0O3,340.18,10.96,529.176,Neurotransmitter
Glucose,C17H9N2O0,287.32,7.02,208.106,Nucleotide
Adenosine triphosphate,C19H15N4O8,578.9,N/A,396.648,Hormone
