compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C5H20N1O6,543.15,1.02,695.08,Lipid
Serotonin,C11H30N5O5,243.95,6.34,719.956,Alkaloid
Dopamine,C19H26N0O2,398.39,11.47,681.562,Lipid
Dopamine,C20H30N5O8,171.96,N/A,276.457,Hormone
Caffeine,C12H21N1O8,627.19,N/A,110.854,Nucleotide
Glucose,C16H21N5O2,764.52,N/A,533.222,Neurotransmitter
Urea,C18H21N1O1,241.17,N/A,652.341,Nucleotide
Urea,C17H13N1O2,117.67,3.16,84.807,Lipid
Caffeine,C16H32N4O9,616.18,13.19,225.748,Neurotransmitter
Glucose,C5H36N2O10,940.04,N/A,419.7,Nucleotide
Dopamine,C16H25N3O0,638.2,12.34,453.519,Hormone
Cholesterol,C2H4N3O2,377.94,13.54,702.766,Hormone
Urea,C4H27N4O3,632.98,6.84,879.123,Neurotransmitter
Urea,C8H29N2O6,818.21,1.73,582.755,Organic Compound
Urea,C18H11N5O5,501.19,5.42,242.279,Organic Compound
Urea,C8H26N0O1,935.11,N/A,169.615,Hormone
Aspirin,C9H3N5O0,480.34,3.34,144.721,Alcohol
Ethanol,C7H2N5O8,588.46,2.22,399.882,Amide
Glucose,C19H11N0O0,596.97,11.05,217.463,Neurotransmitter
Caffeine,C12H12N5O0,342.58,9.45,611.192,Carbohydrate
Adrenaline,C5H1N0O1,459.76,N/A,267.592,Lipid
Dopamine,C15H33N1O3,830.87,1.3,476.359,Nucleotide
Dopamine,C12H5N1O9,886.85,12.48,548.372,Amide
Caffeine,C18H21N2O0,244.2,10.89,441.236,Nucleotide
Dopamine,C7H35N5O10,995.72,11.35,831.634,Alkaloid
Serotonin,C20H11N2O1,232.53,9.78,177.91,Alcohol
Adenosine triphosphate,C10H36N1O7,680.2,N/A,336.99,Hormone
Aspirin,C20H38N0O1,792.46,4.32,314.838,Amide
Ethanol,C3H1N5O6,755.41,11.15,886.897,Amide
Glucose,C11H6N2O3,536.69,13.0,877.402,Organic Compound
Serotonin,C14H32N2O1,463.44,7.16,327.591,Alkaloid
Serotonin,C10H12N5O5,778.37,8.39,512.298,Lipid
Ethanol,C3H30N2O5,360.51,13.25,428.96,Alcohol
Caffeine,C10H39N0O2,375.66,11.41,413.329,Neurotransmitter
Cholesterol,C11H1N5O6,251.05,6.13,625.989,Alkaloid
Cholesterol,C11H32N3O3,686.88,N/A,974.347,Neurotransmitter
Caffeine,C13H21N0O5,694.52,2.36,716.548,Alcohol
Aspirin,C10H7N5O0,127.19,8.2,204.719,Alkaloid
Caffeine,C17H2N5O9,677.55,11.47,463.051,Hormone
Dopamine,C8H28N5O6,224.93,5.45,356.497,Carbohydrate
Aspirin,C19H4N5O9,884.39,11.66,597.383,Alcohol
Dopamine,C14H21N0O2,869.8,N/A,321.966,Organic Compound
Aspirin,C14H6N3O1,499.96,11.66,891.574,Neurotransmitter
Caffeine,C15H21N0O9,911.99,6.68,760.178,Carbohydrate
Urea,C5H10N5O0,207.5,N/A,599.91,Amide
Serotonin,C19H10N0O1,115.53,N/A,747.21,Organic Compound
Adenosine triphosphate,C2H9N4O4,894.83,13.27,769.293,Neurotransmitter
Adenosine triphosphate,C8H19N1O8,227.16,N/A,70.927,Lipid
Aspirin,C1H19N1O3,742.51,N/A,578.828,Organic Compound
Caffeine,C17H26N3O1,845.71,8.55,828.621,Lipid
Aspirin,C15H16N0O7,823.3,12.41,930.809,Carbohydrate
Adrenaline,C10H15N4O9,918.52,8.94,399.988,Nucleotide
Serotonin,C4H26N2O1,813.02,N/A,917.246,Lipid
Cholesterol,C8H20N0O9,627.86,10.23,3.696,Hormone
Urea,C17H30N1O2,715.41,N/A,189.951,Alkaloid
Ethanol,C6H38N3O2,365.87,12.22,408.209,Alcohol
Serotonin,C19H22N2O8,249.21,6.59,880.081,Lipid
Urea,C11H19N5O9,434.16,2.87,840.331,Alkaloid
Urea,C8H32N5O4,632.35,2.86,832.198,Alkaloid
Adrenaline,C13H35N1O4,117.73,8.24,799.581,Lipid
Urea,C20H36N0O5,557.11,1.77,965.497,Nucleotide
Glucose,C19H38N1O4,902.22,13.23,482.331,Neurotransmitter
Aspirin,C20H39N2O3,576.59,4.89,636.097,Amide
Adrenaline,C8H30N1O2,724.79,2.22,470.376,Amide
Aspirin,C3H19N3O9,172.3,13.25,247.59,Nucleotide
Adenosine triphosphate,C1H28N0O10,826.69,11.61,775.767,Alcohol
Urea,C4H4N0O4,326.48,6.74,198.329,Nucleotide
Ethanol,C11H9N1O2,75.83,9.85,657.174,Hormone
Adrenaline,C20H37N4O7,935.95,N/A,387.908,Alcohol
Caffeine,C12H37N1O3,911.56,8.9,129.51,Alcohol
Urea,C9H20N0O10,526.06,13.08,514.284,Carbohydrate
Cholesterol,C19H40N0O0,322.09,N/A,901.652,Hormone
Adrenaline,C14H32N0O8,833.61,5.61,949.85,Lipid
Glucose,C18H4N0O4,368.43,13.25,597.808,Alcohol
Caffeine,C8H18N1O9,805.04,7.26,444.553,Carbohydrate
Glucose,C6H18N3O4,397.66,12.79,976.381,Alcohol
Aspirin,C13H19N1O3,848.06,4.23,942.66,Lipid
Adenosine triphosphate,C15H27N2O0,410.92,1.03,793.446,Lipid
Ethanol,C11H39N1O5,459.5,N/A,149.252,Neurotransmitter
Caffeine,C1H13N4O3,595.49,13.96,647.467,Alcohol
Adenosine triphosphate,C8H13N5O0,385.26,7.16,536.313,Amide
Glucose,C16H12N3O3,942.68,4.18,543.712,Nucleotide
Urea,C3H1N4O9,668.74,7.75,473.152,Carbohydrate
Aspirin,C8H2N0O9,549.23,N/A,391.009,Hormone
Ethanol,C8H19N2O0,980.37,5.3,686.52,Nucleotide
Caffeine,C18H10N5O10,304.97,9.85,690.196,Carbohydrate
Caffeine,C7H9N1O0,820.53,10.08,487.836,Carbohydrate
Adenosine triphosphate,C4H38N5O9,829.8,5.97,838.981,Alkaloid
Caffeine,C11H12N4O6,450.3,13.15,765.925,Alcohol
Cholesterol,C5H12N5O7,968.13,9.37,185.707,Neurotransmitter
Caffeine,C16H15N2O8,470.52,9.4,589.325,Alcohol
Serotonin,C6H34N0O9,543.05,9.23,555.825,Alcohol
Dopamine,C6H29N3O10,778.34,2.84,142.158,Alcohol
Dopamine,C15H8N3O9,764.08,1.42,21.435,Lipid
Serotonin,C19H12N0O5,402.76,4.79,689.122,Organic Compound
Dopamine,C18H26N1O7,631.35,N/A,299.83,Alkaloid
Aspirin,C14H27N4O4,240.91,2.8,279.487,Nucleotide
Ethanol,C4H34N3O10,594.29,N/A,293.283,Organic Compound
Urea,C18H38N2O0,739.77,7.26,908.275,Alkaloid
Urea,C7H15N0O0,553.17,8.09,415.027,Organic Compound
Urea,C14H4N3O5,736.96,10.55,996.355,Lipid
Glucose,C10H38N0O7,766.82,4.19,133.076,Carbohydrate
Ethanol,C12H26N4O3,162.18,9.01,441.306,Carbohydrate
Serotonin,C5H2N2O3,731.0,10.0,110.796,Carbohydrate
Adenosine triphosphate,C18H40N0O8,223.23,7.32,923.21,Nucleotide
Ethanol,C7H30N0O0,387.65,9.18,760.509,Amide
Ethanol,C16H17N1O2,479.19,10.9,602.598,Organic Compound
Urea,C9H26N1O3,128.13,8.88,641.273,Neurotransmitter
Dopamine,C5H21N3O9,678.51,12.23,507.888,Organic Compound
Adrenaline,C11H25N2O3,215.38,12.57,552.388,Alcohol
Adenosine triphosphate,C5H8N2O8,977.27,3.37,231.175,Neurotransmitter
Dopamine,C6H25N1O1,137.48,5.48,899.881,Organic Compound
Cholesterol,C7H30N0O6,769.17,N/A,854.556,Alkaloid
Adrenaline,C7H36N0O5,792.52,13.98,755.937,Alcohol
Urea,C13H2N0O2,648.12,10.39,55.39,Alcohol
Dopamine,C10H28N4O0,382.54,13.54,503.018,Nucleotide
Ethanol,C15H31N3O8,101.02,11.88,436.064,Amide
Ethanol,C12H27N1O3,533.81,N/A,955.972,Lipid
Glucose,C20H21N2O10,426.47,13.95,413.597,Lipid
Serotonin,C18H31N0O10,93.28,1.72,156.287,Nucleotide
Glucose,C9H38N4O0,281.56,7.16,546.241,Hormone
Dopamine,C15H33N0O5,746.07,2.48,343.925,Hormone
Ethanol,C9H2N0O8,504.62,8.68,3.555,Amide
Caffeine,C17H6N3O3,383.58,13.25,628.716,Alkaloid
Cholesterol,C8H21N3O6,579.04,11.06,145.897,Organic Compound
Aspirin,C13H40N0O6,251.73,N/A,266.973,Hormone
Glucose,C4H2N3O8,700.1,1.8,290.108,Alcohol
Aspirin,C8H13N3O0,604.92,1.94,946.558,Lipid
Adenosine triphosphate,C10H22N1O8,350.62,6.76,309.41,Alcohol
Cholesterol,C18H16N5O10,963.56,1.88,413.891,Hormone
Adenosine triphosphate,C12H7N1O6,157.79,10.36,945.646,Carbohydrate
Urea,C20H23N4O3,646.83,6.36,804.392,Organic Compound
Dopamine,C7H6N2O4,840.31,11.66,88.233,Amide
Urea,C6H34N2O0,676.88,N/A,619.791,Amide
Dopamine,C20H5N1O6,943.88,10.42,682.442,Neurotransmitter
Ethanol,C4H4N3O6,985.28,N/A,530.242,Amide
Aspirin,C19H20N0O0,372.52,8.93,292.198,Alkaloid
Serotonin,C12H12N0O6,378.83,N/A,679.987,Hormone
Ethanol,C9H23N5O9,375.63,1.79,188.518,Hormone
Ethanol,C15H24N5O9,924.0,13.21,528.324,Organic Compound
Urea,C5H35N3O8,786.42,1.61,235.455,Alkaloid
Adrenaline,C3H24N1O9,691.0,N/A,332.553,Amide
Caffeine,C10H22N1O10,888.62,11.19,55.335,Carbohydrate
Adrenaline,C8H23N3O6,627.98,8.78,879.791,Hormone
Adenosine triphosphate,C17H23N0O4,701.32,1.79,740.848,Alcohol
Adenosine triphosphate,C9H14N4O8,338.29,12.48,878.721,Nucleotide
Ethanol,C4H14N4O9,571.65,3.15,426.778,Neurotransmitter
Urea,C3H11N4O8,673.2,1.13,83.887,Lipid
Urea,C17H37N5O6,120.33,2.95,57.407,Hormone
Glucose,C17H15N1O3,867.7,1.05,945.865,Organic Compound
Aspirin,C9H40N1O8,768.51,N/A,484.018,Organic Compound
Adenosine triphosphate,C18H27N1O9,195.4,13.99,497.582,Nucleotide
Ethanol,C18H18N5O7,804.46,9.11,643.515,Neurotransmitter
Cholesterol,C1H33N4O7,709.01,N/A,566.117,Alcohol
Adrenaline,C16H5N4O3,375.42,13.44,18.523,Nucleotide
Glucose,C17H4N1O1,236.38,N/A,178.078,Neurotransmitter
Adrenaline,C13H28N1O8,767.86,8.89,833.583,Neurotransmitter
Ethanol,C11H34N3O6,141.26,11.58,148.377,Alkaloid
Cholesterol,C15H5N3O6,970.13,8.44,706.091,Nucleotide
Dopamine,C13H35N3O2,444.81,2.17,658.654,Carbohydrate
Cholesterol,C3H25N3O3,741.26,N/A,111.523,Alcohol
Adenosine triphosphate,C6H1N0O9,50.68,N/A,978.983,Nucleotide
Cholesterol,C2H11N3O2,795.02,8.83,979.551,Hormone
Ethanol,C8H2N1O2,431.37,5.29,415.106,Nucleotide
Adrenaline,C15H22N4O10,676.0,5.02,780.418,Alcohol
Dopamine,C18H20N1O2,330.17,4.04,391.99,Neurotransmitter
Ethanol,C7H24N2O0,766.79,5.46,494.577,Alcohol
Adenosine triphosphate,C18H25N5O7,973.71,12.27,893.574,Alcohol
Aspirin,C6H8N2O5,549.38,6.99,981.951,Amide
Cholesterol,C12H15N0O2,214.22,5.08,650.503,Lipid
Adenosine triphosphate,C19H34N4O3,479.1,2.37,699.894,Neurotransmitter
Aspirin,C12H1N3O1,519.72,13.8,23.197,Alkaloid
Adrenaline,C20H18N3O10,781.04,10.49,59.187,Alcohol
Ethanol,C12H4N3O2,654.6,10.6,293.635,Amide
Glucose,C11H32N2O9,419.13,2.91,711.656,Hormone
Ethanol,C7H26N5O7,881.73,2.05,363.55,Lipid
Urea,C12H30N3O4,401.35,N/A,782.813,Alkaloid
Cholesterol,C20H26N3O7,802.04,3.64,198.485,Nucleotide
Ethanol,C9H11N5O0,774.01,11.82,999.089,Organic Compound
Adenosine triphosphate,C4H35N5O4,769.78,4.63,565.546,Carbohydrate
Glucose,C20H29N5O3,275.35,5.91,790.313,Carbohydrate
Caffeine,C16H8N1O7,243.16,11.28,678.685,Carbohydrate
Glucose,C16H11N0O9,469.87,12.62,731.503,Amide
Adrenaline,C19H33N4O9,635.76,7.84,392.59,Neurotransmitter
Serotonin,C19H18N3O8,960.86,12.74,351.011,Alkaloid
Glucose,C10H40N0O0,954.85,2.68,29.372,Amide
Dopamine,C14H28N3O4,609.84,13.96,60.546,Nucleotide
Adrenaline,C11H28N3O0,135.07,5.12,508.085,Amide
Glucose,C3H29N3O6,936.62,12.72,211.858,Amide
Dopamine,C14H35N4O4,959.34,6.69,142.587,Alcohol
Ethanol,C19H21N3O6,691.37,2.25,53.112,Lipid
Adrenaline,C3H12N2O5,80.47,9.74,74.513,Nucleotide
Caffeine,C7H23N1O6,477.02,4.68,656.292,Organic Compound
Ethanol,C19H32N5O2,372.93,N/A,706.473,Carbohydrate
Dopamine,C5H13N1O4,882.31,1.09,139.226,Lipid
Urea,C14H19N1O7,419.08,7.64,231.422,Alkaloid
Urea,C1H30N1O3,406.17,N/A,293.014,Hormone
Aspirin,C19H5N5O7,158.7,N/A,189.214,Alcohol
Urea,C11H20N0O7,603.9,1.64,868.832,Alcohol
Urea,C16H17N2O8,683.07,N/A,67.426,Alcohol
Aspirin,C7H16N2O2,403.54,4.68,881.74,Amide
Adenosine triphosphate,C10H17N0O7,830.88,7.36,3.903,Neurotransmitter
Serotonin,C11H25N5O3,854.14,N/A,434.336,Neurotransmitter
Caffeine,C11H27N1O1,441.49,6.99,842.866,Neurotransmitter
Aspirin,C4H11N0O6,144.28,4.56,767.474,Neurotransmitter
Adenosine triphosphate,C5H22N0O2,213.59,N/A,635.537,Alcohol
Glucose,C6H2N2O1,923.8,12.63,874.24,Carbohydrate
Ethanol,C2H12N5O5,803.54,3.98,963.985,Amide
Serotonin,C17H10N3O9,806.3,1.64,642.679,Lipid
Dopamine,C20H5N5O0,551.31,3.89,600.01,Nucleotide
Adrenaline,C5H31N3O7,661.32,8.95,267.379,Hormone
Glucose,C14H9N1O0,589.4,11.64,753.446,Alkaloid
Dopamine,C19H35N2O5,368.34,10.15,150.216,Lipid
Cholesterol,C1H11N2O1,287.17,8.73,227.288,Alkaloid
Serotonin,C14H17N3O8,467.99,9.75,566.524,Neurotransmitter
Adenosine triphosphate,C9H21N0O9,779.78,N/A,924.294,Alcohol
Aspirin,C5H19N5O1,579.09,13.97,800.687,Neurotransmitter
Urea,C12H33N3O4,646.13,10.32,857.622,Neurotransmitter
Glucose,C17H15N4O9,963.72,1.69,608.342,Alkaloid
Urea,C8H21N2O10,136.29,1.2,606.061,Carbohydrate
Adenosine triphosphate,C4H19N3O5,574.09,9.83,749.647,Neurotransmitter
Glucose,C8H20N2O6,55.02,3.45,882.746,Hormone
Aspirin,C1H4N5O7,471.82,4.46,609.326,Nucleotide
Ethanol,C2H7N4O1,159.01,10.89,376.361,Lipid
Urea,C14H21N0O9,228.24,1.74,143.459,Lipid
Cholesterol,C12H19N2O6,862.94,13.99,253.454,Hormone
Aspirin,C15H19N5O6,496.35,12.14,585.296,Alkaloid
Adrenaline,C3H27N3O8,434.91,11.68,295.543,Hormone
Ethanol,C1H32N1O2,76.8,4.75,667.857,Nucleotide
Cholesterol,C15H39N3O2,137.25,11.52,417.667,Neurotransmitter
Dopamine,C7H19N5O3,108.15,N/A,809.52,Neurotransmitter
Serotonin,C16H16N3O9,142.04,10.5,284.325,Alcohol
Adenosine triphosphate,C3H13N1O5,338.65,4.36,154.278,Amide
Glucose,C2H21N3O9,558.01,1.26,575.636,Organic Compound
Caffeine,C9H33N2O8,998.3,2.89,992.356,Amide
Dopamine,C17H26N4O10,110.73,2.14,987.772,Lipid
Adrenaline,C8H10N1O3,901.41,5.9,783.484,Alkaloid
Serotonin,C8H10N2O4,956.34,1.02,981.599,Carbohydrate
Cholesterol,C5H34N5O3,538.87,13.25,228.54,Organic Compound
Aspirin,C17H26N1O7,552.06,6.38,55.36,Nucleotide
Cholesterol,C18H12N2O3,661.5,6.35,706.208,Alcohol
Caffeine,C7H12N0O8,761.83,10.23,847.854,Neurotransmitter
Dopamine,C17H8N3O6,524.4,6.94,69.655,Organic Compound
Caffeine,C4H21N3O5,563.9,N/A,394.738,Lipid
Cholesterol,C15H34N3O6,883.23,9.36,162.967,Amide
Caffeine,C13H36N0O10,368.73,5.18,122.901,Lipid
Aspirin,C9H39N4O3,870.01,7.93,334.586,Alcohol
Ethanol,C3H25N0O6,783.79,10.24,7.902,Neurotransmitter
Cholesterol,C11H19N1O5,489.0,9.19,348.778,Amide
Caffeine,C18H15N3O3,618.96,3.2,613.75,Carbohydrate
Urea,C19H29N5O8,639.07,7.38,247.303,Hormone
Ethanol,C12H36N4O2,301.23,6.66,949.687,Alkaloid
