compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C4H11N2O1,242.39,13.61,573.044,Alcohol
Serotonin,C12H40N5O2,409.94,3.51,186.899,Alcohol
Adenosine triphosphate,C9H37N4O4,131.99,8.53,102.822,Alkaloid
Cholesterol,C17H4N5O1,947.82,N/A,3.056,Lipid
Ethanol,C10H1N3O3,393.57,2.73,459.359,Lipid
Adrenaline,C1H21N1O8,132.85,9.39,301.245,Organic Compound
Adrenaline,C3H21N5O8,146.92,6.18,645.883,Organic Compound
Urea,C15H20N5O2,598.01,13.85,808.723,Lipid
Dopamine,C12H21N3O5,865.05,8.67,520.54,Hormone
Urea,C10H32N1O0,369.75,10.28,612.4,Lipid
Adrenaline,C12H21N1O3,221.55,5.86,708.711,Hormone
Cholesterol,C7H1N2O5,50.02,13.64,338.837,Alkaloid
Cholesterol,C16H10N1O2,987.22,4.63,43.897,Alcohol
Caffeine,C12H11N5O0,504.21,5.39,68.909,Alkaloid
Adenosine triphosphate,C20H16N1O1,825.03,2.97,813.27,Neurotransmitter
Ethanol,C8H23N2O3,242.55,1.88,835.363,Neurotransmitter
Serotonin,C10H9N3O9,467.53,9.74,361.513,Carbohydrate
Adenosine triphosphate,C3H17N2O6,67.56,4.23,370.118,Alcohol
Aspirin,C9H35N4O5,809.19,11.65,384.981,Nucleotide
Caffeine,C12H19N3O7,598.07,10.14,486.883,Alkaloid
Glucose,C15H14N3O2,873.13,1.25,302.271,Lipid
Adrenaline,C5H20N4O7,397.27,8.1,891.093,Amide
Adrenaline,C5H2N2O0,901.8,3.64,382.92,Amide
Cholesterol,C19H19N4O7,230.6,12.93,758.895,Carbohydrate
Caffeine,C13H29N3O5,893.62,13.1,12.617,Organic Compound
Ethanol,C6H29N1O9,132.44,N/A,224.184,Amide
Adrenaline,C4H1N5O6,61.0,5.82,96.902,Lipid
Aspirin,C10H4N1O8,938.13,5.03,235.681,Nucleotide
Glucose,C18H2N5O7,850.91,N/A,118.883,Alkaloid
Adenosine triphosphate,C9H38N3O5,350.5,10.27,467.055,Alkaloid
Ethanol,C2H25N0O5,78.48,10.3,564.361,Neurotransmitter
Caffeine,C14H6N0O10,902.86,11.75,268.105,Carbohydrate
Adrenaline,C17H29N1O9,334.49,N/A,947.18,Alcohol
Urea,C15H36N1O10,759.27,N/A,915.081,Lipid
Aspirin,C20H28N1O0,623.8,6.01,801.879,Neurotransmitter
Aspirin,C4H7N5O7,588.9,N/A,70.608,Neurotransmitter
Glucose,C7H25N2O8,51.06,12.0,856.872,Organic Compound
Urea,C18H7N4O6,166.13,6.82,78.932,Hormone
Ethanol,C19H33N3O2,89.43,6.31,821.632,Hormone
Urea,C10H22N3O1,371.45,N/A,306.991,Lipid
Serotonin,C17H27N4O0,696.48,N/A,849.046,Hormone
Cholesterol,C3H40N4O5,129.77,4.21,883.064,Carbohydrate
Aspirin,C7H4N1O5,631.21,13.35,885.462,Hormone
Adrenaline,C20H22N2O9,577.11,3.76,601.053,Hormone
Aspirin,C2H23N0O8,422.76,7.03,285.036,Hormone
Serotonin,C13H18N0O10,455.59,10.71,87.06,Amide
Dopamine,C1H38N3O6,213.18,3.86,443.18,Lipid
Ethanol,C3H10N3O6,830.47,N/A,456.416,Alkaloid
Cholesterol,C18H34N1O5,480.26,10.66,698.838,Nucleotide
Adenosine triphosphate,C19H12N5O9,657.98,7.83,852.492,Neurotransmitter
Urea,C4H32N0O4,797.1,6.72,494.842,Alkaloid
Adenosine triphosphate,C16H16N4O8,930.22,13.81,347.309,Hormone
Glucose,C10H12N0O7,125.95,2.97,701.308,Alcohol
Adrenaline,C17H16N5O1,206.28,N/A,863.685,Hormone
Urea,C8H37N1O7,465.86,3.18,564.594,Hormone
Serotonin,C7H29N1O5,188.26,8.57,391.71,Carbohydrate
Ethanol,C10H40N0O3,377.75,10.66,905.818,Carbohydrate
Adrenaline,C2H35N4O0,243.59,6.15,736.238,Alkaloid
Adrenaline,C18H40N0O1,849.74,6.75,386.385,Hormone
Adenosine triphosphate,C1H1N0O6,208.55,2.97,389.259,Nucleotide
Cholesterol,C13H29N5O8,101.0,N/A,194.312,Alcohol
Cholesterol,C4H19N3O5,888.3,4.8,855.854,Organic Compound
Caffeine,C3H32N5O9,630.26,3.99,431.396,Nucleotide
Caffeine,C5H23N0O1,658.39,13.64,431.287,Neurotransmitter
Aspirin,C6H9N5O4,305.86,11.39,692.692,Neurotransmitter
Cholesterol,C12H36N5O0,103.29,9.96,634.613,Alcohol
Dopamine,C18H11N5O6,740.16,12.26,247.113,Alcohol
Serotonin,C2H4N3O1,156.87,8.51,898.072,Lipid
Adenosine triphosphate,C12H11N5O2,297.37,6.55,367.348,Neurotransmitter
Serotonin,C19H28N5O10,645.74,N/A,486.015,Nucleotide
Cholesterol,C11H12N5O5,166.66,5.06,993.026,Carbohydrate
Aspirin,C1H11N0O3,198.86,9.14,570.602,Alcohol
Serotonin,C8H37N1O10,357.38,6.01,667.874,Carbohydrate
Cholesterol,C6H23N1O9,615.3,N/A,364.563,Alcohol
Adrenaline,C2H22N5O2,881.49,N/A,337.852,Amide
Serotonin,C3H23N4O5,807.57,2.28,943.555,Amide
Caffeine,C13H27N3O3,110.2,12.59,82.496,Nucleotide
Serotonin,C8H4N1O7,319.79,7.13,21.981,Carbohydrate
Dopamine,C19H16N4O10,62.14,9.57,554.828,Amide
Dopamine,C3H40N0O0,243.93,N/A,338.244,Neurotransmitter
Adrenaline,C1H38N3O9,327.11,7.98,209.467,Amide
Dopamine,C13H2N3O10,405.62,5.41,59.27,Amide
Glucose,C16H39N0O2,951.25,N/A,656.6,Nucleotide
Ethanol,C19H33N5O10,724.19,N/A,847.561,Neurotransmitter
Urea,C8H27N5O5,465.74,13.74,769.137,Alcohol
Serotonin,C16H15N4O10,304.9,10.52,224.79,Organic Compound
Urea,C7H35N0O9,459.16,9.61,5.522,Organic Compound
Adrenaline,C20H28N2O10,468.41,13.85,874.261,Amide
Adenosine triphosphate,C14H28N4O5,582.1,N/A,891.612,Neurotransmitter
Ethanol,C18H39N4O8,867.85,4.67,258.294,Neurotransmitter
Ethanol,C6H9N3O8,731.36,4.14,838.059,Hormone
Serotonin,C8H34N0O5,574.55,9.43,954.845,Alkaloid
Glucose,C1H32N5O3,65.66,12.4,662.854,Lipid
Dopamine,C13H25N2O8,536.1,N/A,195.989,Hormone
Adenosine triphosphate,C9H14N3O1,964.12,5.37,334.67,Hormone
Adenosine triphosphate,C5H27N0O8,676.7,5.22,239.892,Lipid
Adrenaline,C14H32N4O8,177.68,8.25,368.211,Organic Compound
Glucose,C1H35N3O10,579.2,4.18,115.239,Alkaloid
Urea,C2H16N4O2,312.2,N/A,244.953,Nucleotide
Caffeine,C7H30N0O4,309.23,N/A,627.801,Organic Compound
Urea,C8H31N5O8,939.16,8.22,330.929,Amide
Dopamine,C17H39N0O4,854.48,11.44,914.997,Alkaloid
Adrenaline,C3H21N4O4,412.05,8.71,689.893,Hormone
Dopamine,C7H23N1O5,872.25,11.61,645.939,Hormone
Caffeine,C8H2N2O2,820.2,2.64,658.492,Organic Compound
Cholesterol,C2H33N4O0,238.4,1.92,360.715,Nucleotide
Urea,C9H40N0O7,595.12,5.23,395.894,Lipid
Aspirin,C12H11N0O0,552.77,10.08,939.735,Hormone
Ethanol,C1H10N0O9,750.35,7.51,113.762,Carbohydrate
Adrenaline,C15H6N5O8,543.88,10.0,509.27,Neurotransmitter
Dopamine,C12H31N5O0,250.92,N/A,959.649,Alcohol
Ethanol,C4H24N3O8,162.01,N/A,150.199,Alcohol
Adrenaline,C7H29N2O9,421.76,5.1,838.797,Hormone
Adrenaline,C2H13N0O1,472.43,9.78,481.909,Neurotransmitter
Aspirin,C18H11N2O4,186.45,N/A,268.034,Neurotransmitter
Aspirin,C20H10N5O3,410.87,8.48,495.093,Lipid
Adrenaline,C18H1N5O10,449.37,4.79,271.611,Nucleotide
Aspirin,C2H7N3O3,757.45,8.45,226.683,Lipid
Urea,C13H40N0O1,109.12,5.26,556.767,Nucleotide
Dopamine,C14H38N2O8,737.91,8.86,522.715,Alkaloid
Cholesterol,C16H25N0O3,815.43,N/A,541.395,Hormone
Dopamine,C9H33N0O2,287.81,N/A,409.281,Nucleotide
Adrenaline,C17H27N5O6,657.43,13.99,192.453,Amide
Urea,C13H18N4O9,910.64,10.26,420.153,Hormone
Adrenaline,C18H22N0O2,219.41,6.19,868.574,Organic Compound
Ethanol,C2H2N3O6,184.48,10.38,27.945,Hormone
Aspirin,C2H24N2O3,617.96,4.11,410.982,Amide
Urea,C18H18N4O7,636.63,N/A,864.567,Lipid
Adrenaline,C19H32N4O4,400.25,5.83,72.263,Nucleotide
Serotonin,C5H18N1O4,907.41,N/A,133.453,Hormone
Cholesterol,C5H9N3O1,142.76,11.94,277.217,Nucleotide
Adenosine triphosphate,C16H35N1O8,427.52,12.47,651.788,Hormone
Dopamine,C3H38N4O0,665.59,N/A,353.876,Amide
Serotonin,C19H14N5O1,743.91,10.4,300.953,Nucleotide
Ethanol,C14H16N1O7,339.71,6.95,729.972,Carbohydrate
Glucose,C6H21N1O4,858.56,11.68,857.55,Organic Compound
Dopamine,C18H8N5O2,644.93,3.8,140.938,Carbohydrate
Ethanol,C12H6N3O3,104.26,2.01,380.649,Organic Compound
Serotonin,C13H29N0O2,983.67,10.97,742.394,Neurotransmitter
Urea,C20H11N2O8,705.99,1.84,31.249,Alkaloid
Aspirin,C17H20N2O6,170.32,3.38,273.14,Neurotransmitter
Caffeine,C7H11N5O3,383.82,8.75,874.839,Neurotransmitter
Urea,C4H21N1O7,231.87,N/A,82.25,Nucleotide
Adrenaline,C1H29N4O4,116.06,N/A,219.574,Alkaloid
Ethanol,C8H4N4O0,484.5,N/A,317.258,Organic Compound
Cholesterol,C3H24N0O10,958.43,1.4,476.466,Nucleotide
Adenosine triphosphate,C5H32N4O5,583.11,6.34,917.743,Carbohydrate
Ethanol,C11H37N0O3,731.83,13.93,957.672,Nucleotide
Adenosine triphosphate,C1H28N3O7,717.57,13.93,541.462,Hormone
Dopamine,C4H37N1O6,467.18,13.3,576.71,Carbohydrate
Aspirin,C15H22N2O8,319.96,7.67,633.995,Organic Compound
Adrenaline,C18H1N4O3,233.92,8.33,794.644,Hormone
Ethanol,C15H19N0O8,495.15,2.02,991.749,Amide
Glucose,C17H32N3O1,282.78,9.6,809.921,Organic Compound
Adrenaline,C2H24N2O1,868.91,7.76,806.814,Organic Compound
Cholesterol,C1H21N3O5,507.6,5.61,465.482,Organic Compound
Aspirin,C3H14N4O10,924.05,5.16,554.079,Alkaloid
Ethanol,C9H8N1O8,641.65,2.26,276.591,Amide
Adrenaline,C19H26N2O6,944.48,9.47,255.535,Neurotransmitter
Dopamine,C12H20N4O9,548.45,4.05,487.794,Alkaloid
Caffeine,C10H8N4O8,680.23,3.55,298.981,Neurotransmitter
Dopamine,C13H12N2O7,186.04,N/A,260.827,Lipid
Urea,C6H40N3O9,494.42,N/A,286.277,Nucleotide
Serotonin,C2H15N3O0,406.87,11.78,440.429,Hormone
Ethanol,C3H13N2O7,898.05,N/A,943.639,Hormone
Ethanol,C9H18N3O9,610.51,6.42,149.424,Alkaloid
Cholesterol,C1H38N3O3,366.0,9.46,738.465,Organic Compound
Serotonin,C4H38N2O2,567.6,9.15,608.685,Nucleotide
Adrenaline,C9H21N5O7,484.08,9.25,3.079,Nucleotide
Aspirin,C18H40N4O4,256.65,1.3,778.481,Neurotransmitter
Serotonin,C17H36N0O3,520.1,11.48,747.89,Carbohydrate
Adrenaline,C15H13N0O1,855.96,7.69,758.222,Nucleotide
Ethanol,C16H27N1O1,278.54,3.96,338.056,Lipid
Dopamine,C14H37N5O7,517.79,13.99,675.573,Neurotransmitter
Dopamine,C5H18N1O9,540.52,2.44,692.731,Amide
Serotonin,C6H8N2O3,364.55,11.87,713.104,Lipid
Adenosine triphosphate,C4H29N2O0,494.6,1.74,175.198,Carbohydrate
Aspirin,C2H4N4O8,953.13,5.97,656.506,Lipid
Adenosine triphosphate,C9H34N2O9,490.24,13.76,284.519,Amide
Cholesterol,C6H14N5O7,747.54,7.32,171.973,Lipid
Adenosine triphosphate,C18H31N3O3,148.31,11.54,83.099,Nucleotide
Serotonin,C8H33N2O4,605.52,4.3,591.086,Nucleotide
Adrenaline,C20H3N1O4,266.17,6.68,909.387,Lipid
Glucose,C13H35N0O7,466.75,11.22,44.046,Carbohydrate
Ethanol,C19H28N4O6,67.65,N/A,708.236,Neurotransmitter
Serotonin,C18H26N1O8,96.3,7.23,114.53,Alkaloid
Urea,C8H35N0O7,123.5,1.4,406.408,Hormone
Adrenaline,C7H14N4O0,471.84,5.57,880.768,Nucleotide
Adenosine triphosphate,C7H20N1O9,231.42,N/A,387.989,Lipid
Glucose,C2H24N0O10,53.67,7.26,230.352,Hormone
Aspirin,C19H11N1O1,164.65,10.21,736.329,Carbohydrate
Adenosine triphosphate,C13H4N4O9,885.83,3.92,261.619,Alkaloid
Caffeine,C2H33N3O10,616.99,N/A,908.004,Neurotransmitter
Dopamine,C8H34N2O0,157.7,N/A,956.443,Neurotransmitter
Ethanol,C18H40N1O3,197.63,10.4,843.083,Alkaloid
Serotonin,C17H25N4O5,430.7,9.78,533.192,Lipid
Dopamine,C9H26N5O3,759.66,6.39,753.969,Lipid
Glucose,C15H2N2O10,953.58,5.47,764.318,Nucleotide
Adenosine triphosphate,C11H28N3O5,361.85,1.56,645.457,Hormone
Caffeine,C19H38N1O5,927.68,N/A,484.539,Alkaloid
Urea,C10H26N0O5,722.86,N/A,24.87,Alkaloid
Adrenaline,C14H36N2O4,335.85,2.67,12.738,Hormone
Urea,C8H25N3O8,294.21,10.95,536.068,Neurotransmitter
Glucose,C12H2N3O1,797.47,N/A,73.603,Neurotransmitter
Adrenaline,C9H22N2O0,783.88,N/A,909.831,Nucleotide
Cholesterol,C19H33N0O9,388.06,5.71,984.051,Amide
Ethanol,C5H27N2O3,174.0,10.23,650.622,Nucleotide
Serotonin,C7H23N5O8,670.84,9.99,789.291,Nucleotide
Ethanol,C2H19N4O4,482.16,3.88,938.088,Nucleotide
Ethanol,C14H28N5O0,287.28,12.2,561.953,Alkaloid
Adenosine triphosphate,C3H37N1O5,1000.0,1.59,616.447,Hormone
Ethanol,C20H39N4O0,994.12,N/A,719.706,Alkaloid
Caffeine,C8H19N4O8,847.52,13.02,101.336,Alcohol
Caffeine,C20H12N3O8,543.97,13.09,245.693,Amide
Dopamine,C20H38N2O6,224.39,9.05,355.693,Hormone
Aspirin,C20H27N5O4,139.02,6.33,559.573,Neurotransmitter
Adrenaline,C9H5N2O4,771.95,2.9,712.485,Carbohydrate
Adrenaline,C8H35N3O8,847.62,5.13,355.805,Carbohydrate
Urea,C18H28N0O7,704.49,1.43,321.094,Organic Compound
Caffeine,C12H40N0O3,151.13,9.61,137.898,Alkaloid
Serotonin,C2H8N0O0,830.05,10.59,613.685,Amide
Cholesterol,C15H37N0O4,681.89,1.18,672.541,Amide
Ethanol,C8H4N2O5,343.36,9.58,691.526,Organic Compound
Adenosine triphosphate,C5H6N5O9,252.41,4.66,421.647,Alkaloid
Serotonin,C9H32N5O2,693.7,2.73,160.483,Alcohol
Glucose,C9H22N5O9,56.31,6.62,322.709,Lipid
Glucose,C20H21N1O7,297.79,7.02,620.236,Organic Compound
Cholesterol,C2H2N5O3,147.28,13.86,860.876,Lipid
Adenosine triphosphate,C8H13N2O4,702.48,10.41,793.82,Alkaloid
Adenosine triphosphate,C18H19N4O8,656.84,7.29,163.366,Hormone
Adrenaline,C1H4N0O1,451.85,2.02,594.846,Nucleotide
Dopamine,C13H26N3O8,377.98,N/A,522.831,Alcohol
Adenosine triphosphate,C4H33N1O6,976.78,13.05,476.459,Amide
Ethanol,C4H14N2O4,209.69,3.08,224.792,Alcohol
Serotonin,C8H27N0O8,392.59,9.21,13.868,Alkaloid
Aspirin,C14H29N3O10,265.04,6.42,431.099,Carbohydrate
Glucose,C15H36N2O5,297.81,2.6,15.78,Neurotransmitter
Caffeine,C12H17N5O6,656.1,3.36,106.767,Alcohol
Aspirin,C14H27N4O9,320.57,1.01,489.42,Lipid
Aspirin,C6H21N4O5,219.49,3.8,618.797,Nucleotide
Ethanol,C19H10N0O5,211.75,12.24,814.924,Neurotransmitter
Serotonin,C18H31N5O3,679.23,7.12,577.055,Amide
Adenosine triphosphate,C12H20N5O6,774.01,1.14,195.797,Amide
Aspirin,C19H12N1O1,913.02,12.81,394.158,Lipid
Glucose,C3H4N1O6,872.78,8.75,840.935,Amide
Serotonin,C19H7N2O0,550.5,1.47,138.172,Organic Compound
Aspirin,C5H20N5O1,669.77,N/A,843.661,Alkaloid
Glucose,C3H26N4O6,420.29,2.19,192.826,Neurotransmitter
Serotonin,C7H38N4O10,499.11,2.51,630.491,Alkaloid
Dopamine,C1H8N5O5,621.5,11.25,535.523,Lipid
Ethanol,C14H25N5O3,927.95,9.66,969.386,Amide
Dopamine,C6H9N3O8,524.19,3.57,79.974,Alcohol
Cholesterol,C17H39N3O10,421.03,2.12,574.648,Lipid
Adrenaline,C14H37N2O2,758.93,4.21,939.964,Lipid
Dopamine,C11H17N3O8,659.11,2.52,119.142,Hormone
Glucose,C11H6N2O8,748.92,12.96,120.106,Nucleotide
Ethanol,C8H28N3O4,789.15,11.68,211.412,Organic Compound
Glucose,C3H32N0O4,920.05,10.9,241.943,Alkaloid
Adenosine triphosphate,C4H11N2O8,951.41,5.99,435.2,Carbohydrate
Serotonin,C3H31N5O1,599.95,12.68,20.1,Nucleotide
Serotonin,C4H14N0O9,532.24,9.29,495.421,Nucleotide
Aspirin,C19H34N1O10,313.71,3.25,13.485,Organic Compound
Serotonin,C16H7N5O3,150.71,10.72,194.007,Amide
Dopamine,C14H20N5O4,945.27,2.79,277.87,Carbohydrate
Glucose,C6H37N0O5,968.79,11.36,346.17,Nucleotide
Urea,C12H3N3O2,350.9,N/A,860.676,Carbohydrate
Urea,C18H28N1O10,421.87,13.08,296.393,Alcohol
Adenosine triphosphate,C9H30N3O2,277.57,9.96,904.022,Organic Compound
Caffeine,C9H15N2O9,649.21,2.37,218.81,Neurotransmitter
Glucose,C20H35N5O10,152.72,7.37,439.756,Carbohydrate
Serotonin,C1H21N1O4,649.25,N/A,267.722,Neurotransmitter
Adenosine triphosphate,C1H35N3O10,610.93,8.5,435.389,Amide
Adenosine triphosphate,C7H35N1O4,389.1,7.54,982.584,Alkaloid
Ethanol,C20H1N5O6,411.74,N/A,726.704,Lipid
Cholesterol,C8H39N4O4,510.11,N/A,160.689,Nucleotide
Aspirin,C8H3N2O6,107.47,8.08,99.768,Lipid
Adrenaline,C9H6N5O2,704.08,1.16,756.508,Organic Compound
Serotonin,C13H10N2O5,856.48,5.29,473.645,Neurotransmitter
Dopamine,C19H19N2O8,707.25,3.81,502.623,Lipid
Adrenaline,C17H36N3O10,992.45,2.39,798.396,Neurotransmitter
Glucose,C4H33N3O9,496.11,3.22,384.136,Alcohol
Adenosine triphosphate,C15H19N2O9,346.97,12.65,773.948,Alcohol
Adrenaline,C16H9N1O8,147.6,N/A,203.584,Organic Compound
Ethanol,C19H12N4O0,782.26,6.87,736.541,Organic Compound
Glucose,C11H33N5O9,764.79,5.13,521.226,Alcohol
Ethanol,C6H15N2O1,461.29,7.66,465.878,Alkaloid
Caffeine,C17H11N0O7,862.68,10.61,728.965,Neurotransmitter
Serotonin,C2H28N4O0,839.92,10.7,356.291,Organic Compound
Cholesterol,C12H30N1O3,836.53,11.46,533.997,Alcohol
Serotonin,C4H18N5O1,380.57,2.71,936.315,Neurotransmitter
Ethanol,C14H16N5O0,225.49,5.47,762.66,Hormone
Dopamine,C18H17N2O3,133.06,6.6,924.12,Organic Compound
Ethanol,C19H17N0O0,349.99,12.58,59.624,Alkaloid
Glucose,C12H16N4O9,980.43,5.65,26.783,Nucleotide
Adrenaline,C19H14N5O10,841.23,12.86,486.436,Nucleotide
Glucose,C16H2N4O2,320.91,3.21,941.599,Amide
Aspirin,C6H23N3O2,972.12,N/A,260.127,Hormone
Caffeine,C19H13N1O7,250.23,N/A,123.943,Carbohydrate
Cholesterol,C5H11N5O2,565.15,13.49,274.955,Carbohydrate
Adrenaline,C17H29N4O5,223.65,11.82,978.227,Hormone
Adrenaline,C11H22N0O1,146.28,5.32,604.517,Amide
Adenosine triphosphate,C9H30N0O3,811.98,6.74,433.759,Alkaloid
Adenosine triphosphate,C6H31N2O3,78.39,13.26,648.755,Amide
Caffeine,C7H35N3O0,593.35,8.47,253.964,Lipid
Aspirin,C17H25N4O6,985.08,12.36,388.531,Organic Compound
Adrenaline,C5H35N2O7,578.77,4.58,784.086,Organic Compound
Adenosine triphosphate,C15H35N2O10,884.82,N/A,425.243,Neurotransmitter
Ethanol,C8H17N5O2,639.74,10.11,839.962,Alcohol
Glucose,C1H4N5O7,470.25,5.02,667.928,Carbohydrate
Adrenaline,C2H12N1O1,952.63,3.35,530.604,Alkaloid
Urea,C1H31N4O1,454.72,13.36,972.164,Hormone
Aspirin,C6H21N3O3,411.85,9.37,324.581,Organic Compound
Cholesterol,C20H15N1O4,732.72,4.85,947.826,Carbohydrate
Dopamine,C11H11N4O10,946.09,5.37,407.797,Amide
Dopamine,C6H15N3O4,599.41,8.16,461.991,Carbohydrate
Urea,C17H16N3O4,802.46,4.45,858.468,Hormone
Caffeine,C11H30N2O8,91.43,N/A,884.312,Neurotransmitter
Aspirin,C4H28N0O5,806.18,N/A,444.102,Carbohydrate
Urea,C2H7N0O8,621.43,2.4,191.044,Alcohol
Urea,C2H16N4O4,624.55,2.36,890.082,Neurotransmitter
Ethanol,C2H6N5O0,296.65,7.12,169.207,Amide
Adenosine triphosphate,C8H11N4O0,632.34,6.68,330.082,Nucleotide
Caffeine,C6H28N0O10,840.6,N/A,771.745,Hormone
Cholesterol,C9H33N4O6,923.33,10.05,250.411,Carbohydrate
Aspirin,C7H6N5O4,785.37,N/A,425.287,Nucleotide
Aspirin,C13H12N1O1,681.08,1.82,279.232,Hormone
Aspirin,C11H8N1O7,862.45,8.88,904.842,Organic Compound
Ethanol,C7H14N0O7,301.04,8.1,374.87,Organic Compound
Ethanol,C8H12N3O9,789.56,8.12,296.382,Organic Compound
Caffeine,C12H20N0O2,907.36,N/A,80.122,Amide
Adrenaline,C20H40N3O0,585.74,6.07,214.561,Carbohydrate
Dopamine,C9H32N5O0,339.63,N/A,498.566,Amide
Adenosine triphosphate,C7H2N2O5,567.7,3.84,45.665,Organic Compound
Aspirin,C19H30N5O3,996.88,12.81,143.349,Alcohol
Caffeine,C7H21N0O9,916.85,2.0,104.929,Alkaloid
Cholesterol,C20H30N3O4,725.92,9.19,843.583,Hormone
Adenosine triphosphate,C19H27N0O1,281.82,10.28,220.288,Nucleotide
Adrenaline,C3H4N3O3,99.5,9.83,603.175,Carbohydrate
Aspirin,C17H34N0O4,597.16,7.18,708.806,Alcohol
Adenosine triphosphate,C13H20N2O2,990.18,5.54,949.839,Alcohol
Caffeine,C10H9N5O0,913.96,3.14,522.568,Lipid
Dopamine,C5H13N4O2,101.23,N/A,875.192,Hormone
Adenosine triphosphate,C15H2N2O10,291.61,3.08,995.316,Neurotransmitter
Ethanol,C3H19N5O1,955.14,6.51,70.477,Nucleotide
Serotonin,C18H17N5O9,203.58,7.95,222.942,Nucleotide
Ethanol,C15H10N0O4,560.17,8.8,92.957,Lipid
Adenosine triphosphate,C20H30N4O9,420.94,6.81,412.67,Nucleotide
Urea,C1H33N1O10,374.76,1.03,228.449,Alcohol
Cholesterol,C16H20N2O5,198.66,9.0,185.03,Alkaloid
Dopamine,C14H15N0O8,707.37,12.54,279.001,Nucleotide
