compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C3H9N4O2,588.27,N/A,953.635,Organic Compound
Cholesterol,C1H24N1O2,276.04,4.75,501.891,Hormone
Adrenaline,C9H23N0O8,522.72,8.85,712.27,Hormone
Urea,C6H4N1O3,760.74,7.04,346.089,Nucleotide
Urea,C14H23N0O2,458.83,12.05,402.143,Hormone
Ethanol,C12H29N1O4,779.43,13.68,844.544,Organic Compound
Ethanol,C14H30N5O1,79.49,N/A,175.12,Hormone
Urea,C9H38N2O8,192.77,2.15,221.414,Carbohydrate
Adrenaline,C2H25N1O1,240.89,N/A,296.452,Organic Compound
Urea,C17H17N0O3,58.66,4.55,216.288,Alcohol
Caffeine,C16H8N5O3,927.6,N/A,269.378,Alcohol
Dopamine,C18H1N1O7,762.36,12.8,834.394,Alkaloid
Cholesterol,C7H28N2O3,438.38,11.84,919.16,Organic Compound
Cholesterol,C13H27N1O3,449.14,7.49,946.707,Carbohydrate
Urea,C7H33N5O4,959.91,3.24,188.533,Lipid
Aspirin,C2H36N0O2,687.27,10.5,541.183,Alkaloid
Serotonin,C7H18N2O5,179.09,N/A,528.977,Nucleotide
Aspirin,C16H37N5O6,501.88,N/A,95.191,Neurotransmitter
Caffeine,C6H15N0O3,746.23,6.6,558.622,Amide
Glucose,C20H8N2O1,833.37,9.66,96.927,Nucleotide
Caffeine,C9H6N1O8,668.21,8.79,788.025,Nucleotide
Dopamine,C10H1N3O8,184.27,11.23,26.692,Carbohydrate
Aspirin,C7H27N5O10,474.59,7.47,687.597,Neurotransmitter
Serotonin,C5H23N4O0,921.11,3.54,537.254,Lipid
Dopamine,C7H6N3O2,751.5,1.49,133.743,Alcohol
Adenosine triphosphate,C16H1N4O2,275.5,N/A,338.808,Neurotransmitter
Caffeine,C12H32N0O0,958.83,10.84,214.167,Alcohol
Adrenaline,C13H20N2O0,984.0,8.23,398.199,Alcohol
Dopamine,C14H24N2O9,934.76,11.67,8.667,Amide
Aspirin,C5H36N3O10,305.84,2.62,732.951,Hormone
Dopamine,C5H29N3O6,831.76,7.84,207.086,Alcohol
Aspirin,C10H32N3O4,419.13,13.42,774.204,Hormone
Adrenaline,C4H16N0O9,545.43,N/A,555.216,Organic Compound
Ethanol,C15H38N0O7,676.72,12.35,836.121,Organic Compound
Serotonin,C8H26N1O0,391.88,11.32,298.294,Amide
Cholesterol,C6H35N5O9,720.84,9.93,617.942,Lipid
Adenosine triphosphate,C16H15N2O3,876.06,5.54,112.289,Organic Compound
Urea,C2H16N2O6,393.68,3.13,273.213,Alcohol
Adrenaline,C1H27N5O9,719.02,7.56,457.015,Alkaloid
Aspirin,C5H35N4O4,601.5,N/A,414.182,Organic Compound
Cholesterol,C7H31N5O0,271.45,12.62,724.261,Nucleotide
Caffeine,C15H40N3O9,212.95,9.27,366.265,Neurotransmitter
Glucose,C5H16N3O5,653.16,10.31,188.274,Neurotransmitter
Urea,C17H38N3O1,530.78,5.0,956.112,Neurotransmitter
Caffeine,C13H15N3O3,421.69,3.48,343.188,Hormone
Ethanol,C14H31N3O1,342.61,N/A,325.433,Amide
Urea,C15H32N0O8,101.87,9.59,752.133,Nucleotide
Caffeine,C4H30N4O2,329.75,9.72,785.042,Organic Compound
Adenosine triphosphate,C6H29N1O7,241.32,1.28,345.732,Carbohydrate
Cholesterol,C19H2N1O10,588.21,1.79,830.961,Alkaloid
Serotonin,C8H23N2O10,724.01,N/A,620.946,Hormone
Urea,C9H13N5O7,53.17,9.7,377.19,Neurotransmitter
Ethanol,C1H24N2O5,122.33,9.44,430.643,Carbohydrate
Cholesterol,C14H24N2O6,843.9,7.08,239.698,Lipid
Ethanol,C18H7N2O0,959.26,8.69,658.784,Amide
Aspirin,C11H16N3O7,955.5,N/A,398.928,Alcohol
Aspirin,C2H5N2O1,386.19,5.72,23.609,Alcohol
Cholesterol,C19H1N4O8,180.97,N/A,933.636,Hormone
Caffeine,C7H7N0O7,528.36,4.47,710.866,Nucleotide
Adrenaline,C16H19N0O6,916.37,2.79,806.244,Organic Compound
Cholesterol,C12H29N1O2,211.13,10.48,316.551,Nucleotide
Dopamine,C6H6N5O5,518.1,8.16,290.523,Hormone
Aspirin,C17H4N5O6,471.85,10.69,645.671,Hormone
Cholesterol,C17H37N3O1,310.34,8.5,230.095,Alcohol
Serotonin,C14H32N4O9,700.36,8.09,56.449,Organic Compound
Urea,C13H21N3O9,135.28,N/A,83.195,Carbohydrate
Glucose,C3H17N0O7,109.84,N/A,343.766,Organic Compound
Glucose,C20H17N5O9,767.29,3.12,107.673,Carbohydrate
Caffeine,C17H31N4O10,671.77,8.32,166.461,Alcohol
Aspirin,C16H30N2O7,415.38,6.51,148.37,Hormone
Dopamine,C17H32N1O1,119.89,N/A,311.775,Alcohol
Adrenaline,C1H28N5O8,261.44,8.53,794.126,Alcohol
Adenosine triphosphate,C8H27N5O4,290.96,3.06,974.627,Alcohol
Aspirin,C1H13N2O4,452.62,5.31,139.115,Organic Compound
Adrenaline,C7H25N2O3,616.46,N/A,158.882,Neurotransmitter
Ethanol,C14H6N1O1,398.71,12.64,349.868,Lipid
Cholesterol,C6H33N4O2,182.69,N/A,455.562,Alcohol
Adrenaline,C4H17N0O2,207.2,3.91,519.425,Neurotransmitter
Adrenaline,C15H20N4O6,851.04,7.61,228.97,Nucleotide
Serotonin,C18H28N5O3,545.99,4.57,183.845,Hormone
Serotonin,C7H8N5O8,926.91,3.18,216.532,Alkaloid
Aspirin,C14H18N0O5,540.77,9.44,161.971,Alkaloid
Adrenaline,C20H29N4O9,667.2,10.5,49.071,Alcohol
Caffeine,C3H14N4O1,485.44,10.39,193.417,Organic Compound
Serotonin,C11H23N4O8,97.37,N/A,346.377,Hormone
Aspirin,C3H10N3O2,270.71,N/A,666.271,Amide
Dopamine,C2H35N0O2,668.87,5.98,891.726,Lipid
Adenosine triphosphate,C10H3N3O8,881.34,4.82,778.906,Lipid
Glucose,C11H15N3O3,898.84,3.86,892.191,Neurotransmitter
Glucose,C4H35N3O3,983.48,13.38,553.488,Alcohol
Adenosine triphosphate,C4H31N5O9,179.79,6.01,694.29,Organic Compound
Adrenaline,C6H4N2O3,89.06,2.09,844.135,Nucleotide
Dopamine,C17H19N0O10,111.09,7.18,844.54,Alkaloid
Glucose,C14H16N0O9,152.76,12.23,59.33,Alkaloid
Glucose,C15H13N1O1,108.31,N/A,764.296,Nucleotide
Adenosine triphosphate,C4H19N1O7,618.9,N/A,354.308,Alcohol
Aspirin,C15H13N4O4,699.95,N/A,840.993,Hormone
Urea,C5H11N1O3,805.62,12.84,722.43,Alcohol
Aspirin,C20H33N0O3,367.91,13.47,837.986,Hormone
Ethanol,C19H33N5O2,96.6,12.72,755.937,Nucleotide
Glucose,C20H12N4O6,945.43,N/A,764.407,Carbohydrate
Aspirin,C6H20N3O7,805.01,6.92,592.712,Carbohydrate
Adenosine triphosphate,C5H18N5O4,506.45,3.89,570.523,Hormone
Dopamine,C14H21N0O5,455.66,N/A,926.634,Hormone
Adenosine triphosphate,C17H34N2O9,341.17,6.86,764.634,Amide
Urea,C2H19N5O4,931.76,3.75,141.503,Nucleotide
Aspirin,C17H14N1O2,260.19,2.19,662.159,Alcohol
Dopamine,C6H21N2O5,829.05,13.42,243.943,Alcohol
Adenosine triphosphate,C8H8N1O2,413.05,10.14,468.124,Neurotransmitter
Ethanol,C11H19N0O6,103.01,9.78,464.114,Alcohol
Caffeine,C10H7N4O8,826.07,5.47,589.636,Lipid
Aspirin,C1H15N2O9,797.22,8.27,787.773,Nucleotide
Adrenaline,C1H11N3O7,113.39,4.53,694.577,Hormone
Dopamine,C17H17N3O3,554.75,13.83,206.805,Organic Compound
Cholesterol,C5H14N0O2,936.28,9.49,416.237,Nucleotide
Adenosine triphosphate,C20H37N2O10,556.7,3.89,750.931,Carbohydrate
Adrenaline,C11H33N4O4,805.47,10.93,611.246,Hormone
Caffeine,C19H4N0O10,449.07,5.78,404.264,Organic Compound
Aspirin,C19H10N2O2,284.59,1.14,567.146,Hormone
Adenosine triphosphate,C18H27N1O1,597.3,7.63,994.603,Neurotransmitter
Cholesterol,C5H19N5O8,980.28,N/A,440.678,Carbohydrate
Cholesterol,C12H33N3O5,763.39,7.07,133.555,Nucleotide
Cholesterol,C13H4N5O2,80.87,N/A,374.249,Nucleotide
Dopamine,C16H21N3O3,748.5,7.21,89.115,Carbohydrate
Cholesterol,C4H35N4O3,476.9,3.72,672.544,Lipid
Dopamine,C10H6N0O1,547.67,2.41,495.615,Organic Compound
Serotonin,C1H11N0O10,939.42,12.95,934.266,Neurotransmitter
Glucose,C12H12N1O5,59.86,N/A,994.114,Amide
Glucose,C15H21N1O7,348.72,8.43,959.803,Nucleotide
Aspirin,C4H14N2O7,842.88,6.0,224.518,Amide
Urea,C17H34N1O7,369.46,N/A,252.131,Organic Compound
Serotonin,C18H8N1O4,250.53,10.86,297.504,Alcohol
Dopamine,C18H2N3O7,57.11,7.64,934.847,Hormone
Urea,C11H36N3O9,250.74,13.61,911.567,Nucleotide
Glucose,C18H33N4O3,806.59,10.55,927.095,Alcohol
Cholesterol,C2H10N0O5,570.27,1.35,508.35,Nucleotide
Aspirin,C7H15N1O2,915.06,N/A,36.984,Organic Compound
Serotonin,C14H36N5O3,990.34,13.08,744.036,Nucleotide
Adenosine triphosphate,C10H35N2O2,481.72,11.06,948.467,Carbohydrate
Glucose,C20H9N1O10,972.2,13.37,874.258,Alcohol
Dopamine,C10H30N1O1,217.34,10.41,392.137,Carbohydrate
Serotonin,C10H12N2O6,654.73,N/A,818.601,Lipid
Aspirin,C9H33N2O1,388.1,9.73,157.838,Carbohydrate
Adrenaline,C17H31N1O3,127.76,N/A,887.278,Neurotransmitter
Dopamine,C17H21N2O2,998.2,4.88,166.318,Lipid
Cholesterol,C2H4N2O6,129.48,11.67,549.13,Alcohol
Aspirin,C20H36N2O7,494.84,6.88,861.007,Organic Compound
Glucose,C17H37N0O9,291.92,N/A,179.042,Nucleotide
Adrenaline,C12H14N4O3,927.32,N/A,533.528,Amide
Dopamine,C11H20N3O7,831.17,2.0,301.172,Carbohydrate
Aspirin,C16H20N1O6,249.86,5.83,817.202,Neurotransmitter
Urea,C4H6N4O3,974.95,N/A,597.28,Hormone
Caffeine,C12H37N1O5,327.21,N/A,488.669,Nucleotide
Serotonin,C17H20N3O2,394.6,8.87,471.299,Hormone
Dopamine,C14H25N2O9,64.67,2.25,514.988,Nucleotide
Caffeine,C1H24N2O2,727.88,N/A,938.147,Carbohydrate
Dopamine,C18H25N1O1,721.27,8.03,662.032,Amide
Aspirin,C4H36N4O2,844.86,8.05,874.446,Carbohydrate
Serotonin,C7H34N0O1,301.45,13.84,124.539,Lipid
Cholesterol,C12H6N4O1,294.35,3.35,361.181,Alkaloid
Glucose,C10H30N5O8,203.99,4.47,335.838,Neurotransmitter
Adrenaline,C18H38N1O7,803.72,N/A,477.31,Hormone
Cholesterol,C17H39N5O6,574.06,2.0,435.316,Hormone
Ethanol,C1H25N2O1,395.77,4.95,11.242,Lipid
Ethanol,C2H38N4O10,319.02,13.02,9.9,Carbohydrate
Cholesterol,C3H34N5O10,187.27,13.57,202.891,Nucleotide
Aspirin,C18H28N2O0,993.47,3.86,639.252,Carbohydrate
Dopamine,C10H8N3O7,821.51,5.81,501.98,Nucleotide
Aspirin,C2H4N3O5,410.15,5.0,23.505,Amide
Aspirin,C8H25N5O1,399.2,5.16,670.05,Amide
Caffeine,C8H24N3O4,73.88,2.61,308.191,Amide
Adrenaline,C1H22N2O9,697.1,N/A,862.983,Carbohydrate
Serotonin,C6H39N2O4,680.96,7.28,555.895,Carbohydrate
Serotonin,C3H38N1O6,826.41,13.67,688.941,Hormone
Ethanol,C7H5N0O7,861.99,4.81,534.351,Neurotransmitter
Dopamine,C14H20N1O1,371.8,13.63,305.347,Alkaloid
Glucose,C12H4N3O6,159.37,N/A,660.548,Lipid
Adenosine triphosphate,C18H15N2O0,720.3,2.96,684.36,Nucleotide
Adenosine triphosphate,C1H31N3O9,919.26,11.04,427.902,Neurotransmitter
Serotonin,C11H21N5O7,388.01,N/A,242.508,Neurotransmitter
Urea,C18H22N5O1,285.83,N/A,366.83,Carbohydrate
Caffeine,C19H30N1O8,809.91,N/A,283.303,Lipid
Cholesterol,C16H35N2O10,852.39,9.08,82.656,Neurotransmitter
Dopamine,C11H39N3O0,142.25,6.62,413.098,Nucleotide
Glucose,C1H4N2O10,527.88,10.36,623.611,Alkaloid
Aspirin,C9H12N1O2,849.74,5.38,109.381,Lipid
Serotonin,C19H18N1O7,448.71,9.88,12.729,Alkaloid
Dopamine,C18H36N1O9,728.51,N/A,329.59,Hormone
Ethanol,C5H31N2O0,759.04,11.61,598.42,Alkaloid
Cholesterol,C17H5N5O7,622.78,12.6,708.914,Organic Compound
Adenosine triphosphate,C7H38N1O3,650.96,6.44,511.725,Hormone
Ethanol,C7H15N4O6,314.44,8.44,303.387,Nucleotide
Adrenaline,C7H17N4O1,954.45,12.64,450.558,Neurotransmitter
Adenosine triphosphate,C2H18N2O0,908.1,4.89,620.081,Alkaloid
Aspirin,C3H39N2O9,511.43,5.19,183.261,Alkaloid
Cholesterol,C5H18N3O7,588.29,N/A,592.516,Neurotransmitter
Adrenaline,C10H4N2O6,186.94,3.23,119.547,Alcohol
Adrenaline,C9H14N0O6,499.45,9.81,745.387,Nucleotide
Adenosine triphosphate,C12H21N3O4,413.11,3.49,257.468,Hormone
Urea,C20H7N0O10,923.91,13.61,988.605,Alkaloid
Caffeine,C3H8N0O4,608.03,4.36,577.961,Lipid
Ethanol,C16H7N5O3,82.25,11.12,8.685,Neurotransmitter
Cholesterol,C12H26N0O0,82.47,8.03,491.224,Carbohydrate
Cholesterol,C7H40N1O10,792.05,6.74,190.41,Alkaloid
Glucose,C15H18N4O4,441.26,5.72,320.373,Nucleotide
Urea,C2H1N4O9,104.82,10.57,37.293,Neurotransmitter
Adenosine triphosphate,C7H29N5O8,120.01,2.92,411.836,Alcohol
Adenosine triphosphate,C17H10N5O3,100.22,13.42,729.726,Alcohol
Aspirin,C5H29N0O1,54.4,5.68,708.691,Nucleotide
Caffeine,C7H30N5O1,166.29,3.7,103.41,Alkaloid
Ethanol,C3H16N0O0,638.28,10.28,498.601,Lipid
Aspirin,C17H40N3O8,335.56,1.62,406.44,Neurotransmitter
Aspirin,C9H12N0O10,996.15,N/A,751.399,Alcohol
Serotonin,C3H34N1O10,90.02,7.73,702.206,Carbohydrate
Ethanol,C15H4N3O7,396.27,N/A,625.143,Hormone
Aspirin,C19H24N2O10,995.34,1.16,686.688,Nucleotide
Glucose,C9H17N2O2,453.89,8.62,508.155,Alcohol
Aspirin,C19H6N5O5,547.83,9.42,103.919,Alcohol
Dopamine,C7H40N5O9,637.27,13.23,615.1,Lipid
Aspirin,C6H32N0O10,253.63,13.25,629.735,Alkaloid
Urea,C6H40N4O6,257.68,3.51,165.269,Amide
Cholesterol,C16H17N0O2,279.17,1.4,356.113,Alcohol
Serotonin,C9H21N2O9,766.98,11.15,274.151,Neurotransmitter
Dopamine,C16H34N4O4,150.23,N/A,167.142,Lipid
Glucose,C8H13N0O9,248.61,N/A,46.084,Carbohydrate
Cholesterol,C17H24N3O4,527.82,3.92,128.66,Alkaloid
Serotonin,C20H40N4O2,121.35,1.89,245.93,Organic Compound
Dopamine,C11H25N5O0,465.6,4.24,870.077,Hormone
Adrenaline,C18H25N5O0,387.35,10.68,695.76,Alkaloid
Serotonin,C10H8N4O6,704.31,11.54,945.788,Lipid
Cholesterol,C6H23N3O1,431.02,11.43,572.737,Amide
Urea,C8H31N2O9,739.56,3.43,89.945,Neurotransmitter
Caffeine,C2H35N1O9,910.65,5.92,118.319,Nucleotide
Glucose,C15H5N2O2,951.22,9.37,864.856,Neurotransmitter
Urea,C18H40N0O8,197.19,N/A,578.282,Organic Compound
Adenosine triphosphate,C18H15N5O0,255.03,8.86,401.931,Nucleotide
Adrenaline,C5H29N2O3,865.77,8.42,544.73,Nucleotide
Dopamine,C1H34N2O1,902.62,N/A,614.25,Nucleotide
Urea,C19H5N5O5,226.42,N/A,285.561,Alkaloid
Dopamine,C18H15N4O10,556.02,N/A,115.235,Amide
Serotonin,C2H24N0O6,579.5,N/A,409.588,Alkaloid
Caffeine,C19H22N2O0,612.42,3.78,270.41,Carbohydrate
Glucose,C17H10N3O1,244.24,10.66,607.876,Alcohol
Adenosine triphosphate,C11H11N1O9,440.67,3.03,880.035,Neurotransmitter
Dopamine,C5H8N5O5,66.3,10.49,326.629,Carbohydrate
Glucose,C14H23N1O8,175.43,7.4,244.681,Hormone
Adrenaline,C18H27N1O3,88.66,N/A,261.975,Carbohydrate
Caffeine,C18H29N2O6,747.4,2.48,638.241,Alcohol
Adenosine triphosphate,C8H24N3O3,169.82,11.17,765.971,Organic Compound
Adenosine triphosphate,C9H24N1O1,319.01,7.98,209.289,Lipid
Adenosine triphosphate,C8H25N4O1,565.5,11.31,803.68,Hormone
Ethanol,C14H30N4O10,751.1,N/A,602.431,Lipid
Serotonin,C8H15N0O1,651.87,11.65,204.021,Amide
Serotonin,C6H14N5O2,925.03,4.78,725.485,Alcohol
Serotonin,C15H14N5O1,210.1,2.27,648.121,Organic Compound
Adrenaline,C1H5N4O1,896.19,11.35,902.763,Alcohol
Adenosine triphosphate,C12H20N2O0,572.27,3.8,501.248,Amide
Caffeine,C5H39N5O8,500.92,8.05,948.525,Organic Compound
Caffeine,C9H10N1O2,153.04,6.51,665.942,Alcohol
Dopamine,C16H29N0O7,246.62,8.5,318.276,Organic Compound
Adrenaline,C7H26N5O3,267.11,N/A,820.892,Alkaloid
Serotonin,C14H30N5O6,736.93,9.18,695.516,Carbohydrate
Dopamine,C8H8N3O7,112.03,N/A,682.15,Amide
Cholesterol,C4H1N5O0,806.5,1.7,761.269,Nucleotide
Glucose,C7H15N4O7,220.04,N/A,839.214,Hormone
Cholesterol,C9H39N0O9,314.03,10.29,664.131,Neurotransmitter
Serotonin,C10H13N5O8,277.15,12.69,213.602,Lipid
Glucose,C3H33N1O5,953.53,11.5,412.986,Lipid
Caffeine,C10H19N4O5,252.75,13.6,167.18,Hormone
Serotonin,C1H2N2O0,272.68,5.07,733.325,Nucleotide
Serotonin,C12H33N3O1,255.81,12.06,385.897,Hormone
Cholesterol,C17H10N4O2,423.37,1.85,659.64,Alkaloid
Caffeine,C5H36N4O3,211.14,N/A,402.983,Organic Compound
Cholesterol,C15H25N0O0,184.83,N/A,752.992,Alkaloid
Aspirin,C6H32N3O3,243.21,6.28,63.251,Alkaloid
Serotonin,C11H2N5O9,179.88,6.35,361.284,Carbohydrate
Ethanol,C1H28N2O7,960.56,5.35,285.204,Organic Compound
Urea,C18H10N5O4,269.62,1.68,942.321,Organic Compound
Ethanol,C18H4N0O5,568.59,12.72,948.42,Organic Compound
Adenosine triphosphate,C7H11N2O1,53.41,8.46,586.906,Alkaloid
Serotonin,C9H32N2O9,862.47,11.85,845.151,Organic Compound
Urea,C4H35N3O7,289.46,1.9,469.488,Alcohol
Serotonin,C10H11N1O5,553.08,N/A,732.99,Lipid
Urea,C20H30N3O8,291.48,12.61,885.719,Lipid
Urea,C11H40N4O9,738.76,13.28,599.004,Neurotransmitter
Ethanol,C6H18N5O6,430.79,13.51,827.349,Lipid
Urea,C20H20N0O9,947.77,N/A,46.527,Neurotransmitter
Adrenaline,C4H6N5O10,899.36,4.16,54.653,Alkaloid
Dopamine,C6H14N5O7,945.88,4.2,174.683,Amide
Serotonin,C8H16N2O2,914.5,4.95,984.005,Amide
Serotonin,C14H33N3O5,400.37,2.65,755.844,Organic Compound
Ethanol,C19H31N2O1,875.71,7.07,841.096,Nucleotide
Aspirin,C8H37N1O4,212.11,1.5,146.768,Nucleotide
Cholesterol,C2H10N3O8,854.53,7.32,297.827,Nucleotide
Cholesterol,C20H37N0O8,736.8,11.42,151.794,Carbohydrate
Serotonin,C2H14N5O10,50.66,10.26,46.238,Organic Compound
Aspirin,C13H39N0O4,164.85,12.39,757.882,Amide
Glucose,C19H19N5O6,348.48,1.64,575.807,Nucleotide
Adrenaline,C18H6N2O3,355.72,10.13,822.177,Alkaloid
Caffeine,C1H7N1O8,603.34,12.19,916.472,Alcohol
Adenosine triphosphate,C13H23N4O0,454.85,2.79,775.196,Organic Compound
Glucose,C18H33N3O4,260.41,13.85,99.14,Neurotransmitter
Dopamine,C10H5N3O3,101.27,6.57,341.515,Carbohydrate
Dopamine,C2H12N2O8,754.85,11.94,486.399,Amide
Urea,C19H13N4O5,779.73,2.37,410.075,Carbohydrate
Adenosine triphosphate,C16H4N4O0,642.64,6.87,374.388,Lipid
Cholesterol,C14H18N1O6,379.69,5.82,771.766,Lipid
Glucose,C6H35N5O10,592.42,N/A,319.506,Lipid
Adrenaline,C20H28N4O4,533.07,N/A,227.137,Organic Compound
Cholesterol,C19H32N3O7,262.12,9.73,446.892,Alcohol
Cholesterol,C1H4N5O9,683.95,6.88,443.64,Amide
Adrenaline,C13H24N1O2,510.37,3.47,167.286,Amide
Aspirin,C18H19N2O2,401.65,3.7,696.264,Organic Compound
Glucose,C9H25N0O4,767.87,7.17,482.606,Hormone
Cholesterol,C17H27N0O6,190.77,2.75,285.809,Amide
Adenosine triphosphate,C5H23N3O3,597.89,6.47,582.042,Hormone
Adenosine triphosphate,C2H13N1O2,461.2,3.53,317.037,Alkaloid
Cholesterol,C16H34N0O0,70.23,10.78,869.58,Alkaloid
Caffeine,C15H12N3O3,469.29,2.79,779.736,Alkaloid
Caffeine,C12H33N4O0,225.99,9.49,558.764,Carbohydrate
Urea,C4H31N3O7,433.0,13.74,789.033,Alkaloid
Urea,C9H36N5O2,303.63,4.66,263.747,Nucleotide
Caffeine,C7H13N2O7,735.94,N/A,543.554,Nucleotide
Ethanol,C14H7N3O2,462.8,N/A,747.348,Nucleotide
Serotonin,C5H14N2O5,849.47,1.68,310.502,Carbohydrate
Urea,C10H1N3O10,541.79,9.98,428.831,Carbohydrate
Caffeine,C1H18N1O0,88.18,11.01,680.954,Amide
Adenosine triphosphate,C14H40N5O3,453.94,12.24,792.193,Lipid
Ethanol,C19H15N4O4,939.05,5.78,878.376,Carbohydrate
Ethanol,C12H4N4O10,370.57,N/A,271.984,Neurotransmitter
Glucose,C5H28N5O3,945.0,12.05,727.5,Nucleotide
Cholesterol,C3H31N2O8,755.65,9.37,403.972,Alcohol
Aspirin,C10H13N4O10,578.75,N/A,217.689,Alkaloid
Ethanol,C7H30N4O5,883.46,11.88,634.726,Hormone
Cholesterol,C2H30N1O5,238.45,11.31,638.829,Alkaloid
Adenosine triphosphate,C1H5N1O6,981.16,5.71,363.785,Organic Compound
Serotonin,C16H8N1O1,239.15,3.87,599.454,Alcohol
Glucose,C11H1N2O1,766.86,2.0,496.403,Carbohydrate
