compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C11H36N4O0,242.48,6.82,485.861,Neurotransmitter
Cholesterol,C20H14N5O6,613.19,8.75,496.738,Neurotransmitter
Glucose,C8H36N5O9,483.16,13.2,949.231,Lipid
Dopamine,C8H25N2O7,606.36,13.88,405.894,Neurotransmitter
Glucose,C17H24N2O6,859.48,12.19,642.201,Alkaloid
Caffeine,C10H18N5O3,881.32,8.82,625.338,Organic Compound
Adenosine triphosphate,C10H22N5O0,897.64,N/A,870.2,Nucleotide
Urea,C19H19N4O6,170.4,11.67,160.897,Alkaloid
Caffeine,C7H3N4O1,990.8,1.33,101.826,Lipid
Ethanol,C14H27N1O8,221.12,3.98,79.489,Lipid
Serotonin,C3H27N4O5,610.43,11.0,720.298,Alkaloid
Glucose,C18H1N5O3,431.28,8.09,30.756,Organic Compound
Cholesterol,C18H16N1O2,441.48,10.85,482.871,Organic Compound
Adrenaline,C6H5N3O4,345.34,N/A,729.168,Lipid
Adrenaline,C19H11N5O5,564.29,N/A,393.041,Neurotransmitter
Aspirin,C14H30N4O4,646.0,9.97,676.122,Nucleotide
Cholesterol,C20H20N2O2,464.64,1.02,89.567,Alkaloid
Ethanol,C8H8N0O8,119.88,1.89,401.645,Hormone
Adenosine triphosphate,C16H35N2O3,180.7,N/A,822.74,Nucleotide
Serotonin,C4H18N3O10,692.63,13.66,703.776,Lipid
Adenosine triphosphate,C3H7N5O9,804.25,10.25,679.672,Carbohydrate
Ethanol,C14H32N1O4,84.55,13.45,600.686,Hormone
Adenosine triphosphate,C19H32N0O10,391.61,8.86,96.994,Neurotransmitter
Glucose,C6H4N1O8,249.71,2.17,924.838,Alkaloid
Adrenaline,C13H10N2O7,830.88,6.22,616.187,Carbohydrate
Caffeine,C8H39N5O6,879.69,1.64,217.971,Hormone
Urea,C9H13N5O10,544.06,13.77,361.489,Nucleotide
Ethanol,C7H3N0O10,700.63,N/A,22.095,Amide
Adrenaline,C8H24N4O3,762.99,9.56,178.841,Alkaloid
Serotonin,C15H17N5O4,145.31,N/A,227.77,Organic Compound
Urea,C9H20N4O8,181.76,4.67,493.373,Amide
Aspirin,C3H27N1O1,581.87,N/A,507.483,Amide
Adenosine triphosphate,C2H34N4O7,833.18,10.67,458.373,Alcohol
Cholesterol,C8H17N3O2,409.72,N/A,635.199,Neurotransmitter
Serotonin,C6H29N1O10,213.13,3.95,430.246,Alcohol
Dopamine,C20H26N2O8,405.45,N/A,782.315,Alkaloid
Adenosine triphosphate,C8H13N4O1,64.05,10.78,675.328,Alcohol
Dopamine,C19H1N5O3,317.11,9.73,118.851,Hormone
Urea,C19H38N3O3,225.08,7.89,509.131,Carbohydrate
Adrenaline,C4H26N0O0,200.25,N/A,802.541,Nucleotide
Cholesterol,C3H39N3O2,205.84,3.11,500.98,Alkaloid
Adrenaline,C15H40N1O10,949.64,N/A,874.471,Organic Compound
Ethanol,C12H28N0O7,890.42,7.38,745.827,Alcohol
Serotonin,C3H36N3O4,311.86,N/A,105.874,Alcohol
Glucose,C13H40N3O3,150.27,5.07,388.457,Amide
Dopamine,C11H24N1O6,538.57,1.23,353.351,Alkaloid
Adrenaline,C8H25N1O8,778.77,N/A,826.396,Hormone
Aspirin,C11H23N1O9,780.3,12.05,297.802,Alkaloid
Dopamine,C9H16N3O0,106.91,4.24,296.053,Neurotransmitter
Caffeine,C12H5N2O2,280.8,6.02,327.847,Nucleotide
Urea,C18H38N0O2,488.77,6.38,28.952,Carbohydrate
Cholesterol,C2H20N2O5,923.1,4.53,897.079,Hormone
Aspirin,C7H30N2O5,325.33,4.69,4.336,Nucleotide
Urea,C6H19N1O6,825.64,5.45,760.499,Alcohol
Adenosine triphosphate,C15H27N1O8,348.62,11.76,848.113,Amide
Serotonin,C8H21N1O10,823.67,7.81,809.89,Neurotransmitter
Cholesterol,C16H4N2O6,901.21,5.69,977.858,Alcohol
Adenosine triphosphate,C20H10N1O5,511.8,7.16,540.763,Alcohol
Adenosine triphosphate,C9H10N5O4,345.47,10.72,641.966,Alcohol
Caffeine,C18H10N2O5,316.79,9.82,602.367,Neurotransmitter
Serotonin,C10H7N1O1,698.08,13.33,834.678,Organic Compound
Ethanol,C10H29N2O10,879.68,11.41,995.118,Nucleotide
Caffeine,C19H7N1O1,249.12,N/A,752.485,Organic Compound
Dopamine,C19H7N1O3,748.39,5.1,194.965,Amide
Cholesterol,C3H36N0O5,184.3,10.66,633.312,Carbohydrate
Adenosine triphosphate,C15H22N2O2,647.58,9.11,769.797,Hormone
Adenosine triphosphate,C11H27N5O1,107.65,N/A,69.791,Amide
Glucose,C19H23N4O2,639.15,N/A,635.603,Alcohol
Aspirin,C17H35N4O1,964.24,5.75,429.55,Neurotransmitter
Dopamine,C20H3N3O4,136.73,6.31,719.054,Alcohol
Adrenaline,C17H39N2O5,219.24,13.45,308.281,Neurotransmitter
Adrenaline,C1H31N5O2,902.83,N/A,451.756,Nucleotide
Glucose,C17H25N3O7,569.13,4.79,449.688,Alcohol
Ethanol,C2H16N0O1,367.71,N/A,567.204,Nucleotide
Urea,C10H25N1O9,314.5,N/A,540.194,Carbohydrate
Ethanol,C8H40N3O0,285.54,3.34,671.235,Lipid
Cholesterol,C15H16N3O2,667.06,5.86,517.746,Neurotransmitter
Adrenaline,C16H23N2O9,942.3,9.92,744.471,Neurotransmitter
Dopamine,C19H17N1O4,795.02,N/A,400.707,Hormone
Serotonin,C4H9N5O8,344.89,N/A,288.96,Carbohydrate
Adenosine triphosphate,C14H23N0O7,819.7,4.04,503.641,Nucleotide
Dopamine,C2H11N0O8,797.32,8.09,483.395,Amide
Urea,C13H24N4O5,464.93,1.29,366.035,Alcohol
Urea,C19H32N1O0,127.77,12.7,866.638,Amide
Urea,C5H24N3O9,171.46,6.25,654.315,Hormone
Aspirin,C6H38N1O8,710.15,6.16,446.736,Amide
Aspirin,C16H13N2O5,963.67,8.01,429.229,Nucleotide
Aspirin,C9H12N1O5,233.81,7.29,760.057,Lipid
Adrenaline,C18H32N5O8,157.39,4.58,309.81,Alkaloid
Aspirin,C11H34N2O8,605.26,9.48,37.651,Hormone
Glucose,C13H11N1O5,757.02,8.12,787.846,Amide
Cholesterol,C19H28N4O10,692.51,12.0,944.446,Alkaloid
Cholesterol,C15H21N3O4,683.58,3.79,229.771,Amide
Dopamine,C12H26N1O5,407.2,4.46,185.098,Nucleotide
Adenosine triphosphate,C7H18N1O5,129.11,3.88,599.624,Hormone
Cholesterol,C12H21N0O6,711.96,8.18,784.71,Carbohydrate
Dopamine,C4H17N3O10,357.27,5.09,374.904,Lipid
Adenosine triphosphate,C14H14N4O6,640.58,4.18,917.503,Lipid
Serotonin,C4H28N5O2,829.54,N/A,259.944,Organic Compound
Caffeine,C11H37N0O4,433.16,3.42,889.508,Alkaloid
Cholesterol,C2H30N0O3,168.95,11.31,236.747,Amide
Dopamine,C1H40N1O10,642.55,1.78,471.553,Alcohol
Urea,C6H32N4O0,332.38,4.6,783.752,Carbohydrate
Cholesterol,C2H32N4O7,123.99,13.99,102.663,Organic Compound
Cholesterol,C14H10N1O7,745.44,N/A,941.631,Neurotransmitter
Dopamine,C4H20N0O4,206.13,N/A,228.793,Alkaloid
Caffeine,C8H31N5O5,630.72,4.08,631.02,Lipid
Dopamine,C3H7N0O7,310.47,1.91,570.939,Alkaloid
Urea,C14H1N1O6,366.91,10.69,952.74,Organic Compound
Urea,C13H40N3O3,98.95,N/A,804.797,Amide
Dopamine,C15H27N2O10,853.21,1.76,436.268,Hormone
Caffeine,C3H17N4O9,842.93,13.29,38.269,Nucleotide
Ethanol,C20H24N5O7,449.21,N/A,150.654,Alkaloid
Serotonin,C10H40N5O8,818.96,10.63,672.589,Hormone
Glucose,C14H15N3O10,505.04,10.32,925.948,Alkaloid
Dopamine,C14H11N2O6,86.46,11.57,671.064,Nucleotide
Urea,C12H3N2O4,668.29,11.54,396.407,Alcohol
Glucose,C10H17N0O3,75.61,10.37,775.555,Neurotransmitter
Ethanol,C19H10N0O5,84.48,N/A,550.616,Carbohydrate
Aspirin,C15H3N3O6,722.73,N/A,626.289,Neurotransmitter
Dopamine,C5H11N4O8,275.12,6.0,81.96,Lipid
Dopamine,C10H10N0O10,744.09,N/A,3.697,Hormone
Dopamine,C12H2N3O4,303.83,2.99,71.577,Organic Compound
Aspirin,C6H24N3O6,703.74,5.79,107.925,Alkaloid
Aspirin,C16H29N5O7,719.74,N/A,194.384,Carbohydrate
Aspirin,C2H9N3O3,413.54,9.18,454.134,Alcohol
Ethanol,C2H7N3O9,157.88,1.49,174.796,Amide
Adrenaline,C6H8N0O4,102.44,3.54,991.224,Neurotransmitter
Urea,C17H36N4O3,174.8,6.01,322.764,Organic Compound
Glucose,C13H40N1O1,83.73,9.61,635.457,Hormone
Serotonin,C16H11N0O10,593.51,2.84,845.876,Neurotransmitter
Urea,C19H21N0O10,58.38,2.35,600.749,Hormone
Adenosine triphosphate,C7H18N4O8,569.98,6.4,338.615,Nucleotide
Aspirin,C17H30N1O0,970.63,10.92,473.595,Neurotransmitter
Adrenaline,C12H17N5O10,956.16,8.41,249.884,Neurotransmitter
Cholesterol,C2H4N3O0,703.19,4.89,364.751,Organic Compound
Serotonin,C3H33N4O6,912.87,6.41,167.363,Carbohydrate
Aspirin,C13H10N5O0,393.3,N/A,499.216,Organic Compound
Adrenaline,C3H26N1O8,296.15,1.24,431.238,Amide
Aspirin,C10H28N3O1,275.94,4.11,859.363,Organic Compound
Adrenaline,C7H21N5O0,418.52,11.85,907.453,Neurotransmitter
Glucose,C1H18N5O3,320.93,2.29,961.064,Carbohydrate
Urea,C6H27N4O8,845.22,2.27,742.832,Alkaloid
Caffeine,C14H16N3O7,608.16,10.51,921.167,Nucleotide
Ethanol,C3H11N2O7,151.99,3.72,166.523,Organic Compound
Adrenaline,C3H12N0O1,571.44,4.91,686.579,Amide
Aspirin,C8H18N4O5,642.05,2.93,651.476,Organic Compound
Dopamine,C4H31N5O10,399.52,5.03,77.238,Alkaloid
Adenosine triphosphate,C4H9N5O0,505.43,N/A,941.706,Hormone
Aspirin,C17H11N2O2,771.75,8.97,567.29,Organic Compound
Ethanol,C4H22N4O10,235.75,11.1,84.295,Alkaloid
Cholesterol,C2H36N0O4,923.97,1.27,663.598,Organic Compound
Aspirin,C15H33N2O7,976.17,6.73,249.194,Neurotransmitter
Caffeine,C8H10N5O5,512.11,N/A,256.821,Nucleotide
Ethanol,C5H16N2O8,127.27,N/A,504.899,Alkaloid
Ethanol,C12H1N1O8,249.43,12.0,279.775,Carbohydrate
Urea,C12H7N5O6,170.58,3.23,434.722,Hormone
Dopamine,C11H30N4O10,806.36,12.44,52.863,Organic Compound
Adenosine triphosphate,C13H29N5O2,768.62,2.42,560.076,Carbohydrate
Urea,C5H17N0O1,771.09,N/A,930.277,Alkaloid
Adenosine triphosphate,C10H5N3O8,329.99,13.27,349.925,Hormone
Serotonin,C20H39N3O5,930.11,9.49,103.211,Organic Compound
Ethanol,C19H23N1O10,430.12,9.37,788.774,Nucleotide
Caffeine,C2H34N5O4,988.6,2.81,929.377,Alkaloid
Aspirin,C15H12N1O7,318.0,1.91,483.604,Amide
Dopamine,C4H6N5O7,811.67,10.6,366.843,Amide
Caffeine,C9H18N2O6,682.93,3.05,139.842,Carbohydrate
Caffeine,C1H2N5O1,235.66,4.05,452.437,Nucleotide
Cholesterol,C15H35N0O4,53.96,2.09,349.772,Alcohol
Serotonin,C6H39N3O1,337.42,N/A,612.061,Amide
Urea,C19H1N4O8,191.83,8.11,835.938,Carbohydrate
Aspirin,C11H34N0O3,360.92,9.96,986.034,Alkaloid
Adrenaline,C9H24N1O8,364.64,3.15,838.663,Lipid
Urea,C5H30N3O0,245.43,10.2,673.195,Carbohydrate
Cholesterol,C18H7N2O0,510.29,9.33,737.393,Carbohydrate
Caffeine,C16H23N3O2,157.57,N/A,625.127,Neurotransmitter
Aspirin,C12H33N0O5,257.46,6.76,491.319,Carbohydrate
Cholesterol,C18H26N2O2,356.91,8.1,656.473,Alcohol
Dopamine,C7H29N3O8,639.64,5.58,56.518,Nucleotide
Aspirin,C3H26N0O10,422.36,10.82,362.865,Hormone
Aspirin,C10H25N2O2,191.37,9.57,100.252,Nucleotide
Adenosine triphosphate,C1H31N4O8,126.11,N/A,930.177,Hormone
Glucose,C3H36N2O0,843.94,13.36,620.881,Lipid
Aspirin,C13H7N0O1,357.0,8.76,815.64,Neurotransmitter
Urea,C3H26N1O5,807.66,13.4,281.956,Alkaloid
Glucose,C11H12N2O9,65.07,13.33,364.283,Organic Compound
Cholesterol,C14H20N5O8,53.86,N/A,562.655,Alkaloid
Adrenaline,C4H11N3O7,727.14,1.54,214.73,Lipid
Caffeine,C3H29N3O2,190.06,N/A,722.891,Nucleotide
Dopamine,C7H35N2O5,412.51,N/A,995.114,Lipid
Ethanol,C20H40N0O7,77.89,N/A,758.666,Hormone
Ethanol,C16H38N3O3,410.57,2.68,614.121,Nucleotide
Ethanol,C12H29N1O1,384.7,N/A,567.66,Alkaloid
Urea,C18H21N1O8,904.77,7.04,103.921,Alcohol
Urea,C6H12N3O4,717.0,1.15,722.235,Hormone
Caffeine,C12H33N0O4,993.9,N/A,332.045,Alcohol
Adrenaline,C10H11N1O8,814.97,7.0,119.418,Alcohol
Serotonin,C9H3N1O0,650.82,2.46,447.234,Neurotransmitter
Adrenaline,C15H25N4O6,67.46,6.97,640.038,Amide
Caffeine,C19H1N5O1,850.54,2.98,149.251,Alcohol
Cholesterol,C9H8N5O7,292.39,5.04,129.126,Organic Compound
Aspirin,C7H39N1O10,990.36,2.4,3.593,Alkaloid
Urea,C20H14N3O1,325.43,3.58,738.001,Organic Compound
Serotonin,C9H32N5O2,850.03,4.97,445.776,Alkaloid
Adrenaline,C15H27N2O0,473.19,7.93,897.108,Organic Compound
Aspirin,C19H7N1O4,447.06,11.19,118.183,Carbohydrate
Ethanol,C14H2N5O10,162.54,6.46,855.678,Hormone
Cholesterol,C20H5N1O4,200.61,N/A,260.463,Alcohol
Ethanol,C20H10N5O10,722.0,8.91,205.637,Carbohydrate
Adrenaline,C19H34N3O6,914.03,1.19,607.126,Lipid
Aspirin,C2H16N1O4,703.0,4.56,43.396,Nucleotide
Urea,C12H16N4O4,978.33,12.19,276.47,Organic Compound
Adrenaline,C2H10N0O6,679.49,4.72,941.449,Alkaloid
Dopamine,C13H30N2O0,400.74,N/A,618.696,Neurotransmitter
Cholesterol,C11H29N2O9,271.91,10.4,810.776,Nucleotide
Caffeine,C14H4N3O2,874.3,13.41,360.877,Lipid
Adrenaline,C9H39N2O2,630.72,13.72,856.159,Alcohol
Dopamine,C19H35N2O1,397.81,9.71,46.002,Lipid
Caffeine,C15H16N0O0,904.57,1.67,706.645,Neurotransmitter
Glucose,C8H36N1O3,383.11,N/A,608.034,Hormone
Urea,C19H34N5O7,599.22,12.76,314.074,Organic Compound
Adrenaline,C11H28N2O8,602.97,N/A,91.327,Alkaloid
Cholesterol,C7H37N0O7,734.2,6.21,284.82,Alcohol
Ethanol,C18H22N4O1,930.02,1.84,210.915,Nucleotide
Urea,C3H21N2O9,240.41,3.05,428.449,Amide
Serotonin,C1H2N1O2,492.49,6.26,436.713,Lipid
Ethanol,C20H25N3O9,835.83,N/A,190.074,Organic Compound
Caffeine,C8H36N1O0,573.65,3.23,267.16,Carbohydrate
Serotonin,C15H40N5O2,105.54,4.97,216.686,Organic Compound
Cholesterol,C11H3N5O2,58.57,1.89,563.885,Neurotransmitter
Urea,C9H16N1O5,220.82,7.93,909.213,Neurotransmitter
Cholesterol,C12H4N2O4,163.1,5.43,164.342,Hormone
Aspirin,C3H12N0O3,561.05,13.91,408.068,Alcohol
Adrenaline,C17H30N5O9,87.63,9.95,617.409,Neurotransmitter
Ethanol,C16H13N1O8,234.13,11.83,969.738,Lipid
Aspirin,C12H30N5O3,415.98,7.52,335.798,Carbohydrate
Urea,C17H38N5O7,439.07,6.45,345.069,Amide
Aspirin,C8H36N1O7,566.81,12.51,599.547,Neurotransmitter
Adenosine triphosphate,C7H4N3O3,994.99,N/A,926.705,Organic Compound
Cholesterol,C14H22N1O4,699.92,11.64,215.622,Neurotransmitter
Adenosine triphosphate,C12H3N2O0,962.2,3.48,280.854,Organic Compound
Adrenaline,C15H38N4O5,613.78,14.0,703.758,Lipid
Adrenaline,C8H6N5O9,164.13,N/A,458.875,Hormone
Caffeine,C5H1N4O5,323.34,3.0,370.784,Carbohydrate
Caffeine,C4H15N3O1,749.89,8.89,146.425,Nucleotide
Serotonin,C16H2N5O9,98.2,10.55,93.837,Hormone
Serotonin,C9H9N0O8,245.86,6.24,678.15,Neurotransmitter
Cholesterol,C20H2N5O9,582.34,1.05,154.921,Alkaloid
Aspirin,C8H33N2O9,858.6,6.22,894.273,Hormone
Adrenaline,C16H19N0O10,652.99,N/A,627.998,Alkaloid
Adrenaline,C3H36N0O1,627.08,13.9,168.539,Hormone
Serotonin,C8H24N0O6,896.24,N/A,311.661,Carbohydrate
Ethanol,C1H39N0O1,435.5,7.49,610.45,Neurotransmitter
Serotonin,C6H23N3O5,113.86,8.56,331.368,Amide
Cholesterol,C8H14N3O6,481.25,6.48,963.026,Nucleotide
Caffeine,C8H8N4O7,311.14,11.71,828.322,Amide
Caffeine,C2H36N1O4,154.34,N/A,239.876,Amide
Serotonin,C20H24N2O3,725.53,1.73,439.533,Lipid
Adrenaline,C18H8N5O9,310.3,12.9,141.152,Nucleotide
Cholesterol,C18H15N1O10,218.99,12.07,649.502,Alcohol
Dopamine,C2H22N1O2,807.39,8.71,991.508,Neurotransmitter
Caffeine,C9H11N5O6,674.82,4.64,993.28,Alcohol
Cholesterol,C16H21N3O1,873.14,N/A,413.342,Alkaloid
Cholesterol,C5H5N5O5,678.97,4.44,190.223,Organic Compound
Glucose,C13H12N3O8,624.36,8.83,696.461,Alcohol
Caffeine,C5H11N4O2,55.51,12.49,879.749,Organic Compound
Ethanol,C10H2N2O7,202.7,11.66,290.756,Carbohydrate
Caffeine,C6H30N2O10,292.58,4.1,578.733,Organic Compound
Urea,C18H14N4O4,145.78,4.64,421.431,Nucleotide
Cholesterol,C4H36N0O9,934.61,12.14,369.887,Neurotransmitter
Urea,C4H37N0O0,170.95,9.42,89.492,Amide
Serotonin,C13H38N3O7,742.54,N/A,168.654,Alcohol
Adenosine triphosphate,C18H12N0O2,686.72,10.47,677.294,Nucleotide
Cholesterol,C13H24N5O8,389.83,10.81,82.226,Nucleotide
Adenosine triphosphate,C19H13N4O4,684.68,7.43,241.228,Alkaloid
Serotonin,C2H21N1O1,73.42,2.5,680.879,Lipid
Dopamine,C9H7N2O7,494.64,4.66,626.246,Organic Compound
Glucose,C17H20N3O3,686.97,2.86,927.344,Lipid
Dopamine,C14H24N2O8,985.6,7.22,839.682,Carbohydrate
Caffeine,C20H25N5O4,907.54,9.98,681.042,Carbohydrate
Glucose,C7H3N0O9,216.5,4.89,678.419,Alkaloid
Adrenaline,C2H28N1O10,724.45,2.42,534.892,Organic Compound
Adenosine triphosphate,C4H8N1O1,68.68,5.95,324.192,Nucleotide
Dopamine,C7H35N2O5,378.65,3.83,551.721,Organic Compound
Dopamine,C18H9N0O7,880.19,9.28,820.344,Alkaloid
Aspirin,C11H19N2O7,722.35,N/A,50.899,Alcohol
Caffeine,C3H34N2O2,608.76,5.53,808.512,Carbohydrate
Dopamine,C2H21N3O4,239.06,2.12,449.52,Nucleotide
Ethanol,C15H38N4O9,785.06,11.09,672.083,Organic Compound
Urea,C11H32N1O9,977.21,10.89,437.638,Amide
Adrenaline,C7H5N3O9,506.47,N/A,545.423,Lipid
Adrenaline,C19H26N2O3,482.72,1.37,304.641,Carbohydrate
Adenosine triphosphate,C18H8N5O7,456.11,2.19,233.632,Alcohol
Ethanol,C10H17N2O3,704.46,13.12,517.985,Amide
Dopamine,C6H19N4O3,235.53,4.87,666.113,Neurotransmitter
Adrenaline,C3H19N5O0,978.53,5.42,122.077,Lipid
Cholesterol,C3H18N3O9,281.55,N/A,620.206,Organic Compound
Cholesterol,C12H26N1O4,685.53,13.76,184.117,Carbohydrate
Adrenaline,C10H22N2O5,349.54,11.02,32.427,Lipid
Urea,C16H7N0O7,693.34,5.9,993.174,Alcohol
Glucose,C12H28N0O9,790.15,4.28,732.922,Nucleotide
Urea,C13H20N1O8,678.82,1.86,916.418,Lipid
Serotonin,C15H16N0O0,864.99,N/A,879.023,Alcohol
Aspirin,C7H10N5O4,913.37,5.64,98.408,Organic Compound
Adenosine triphosphate,C11H28N3O10,553.93,3.44,70.747,Alkaloid
Dopamine,C3H40N4O5,847.56,5.64,145.686,Neurotransmitter
Ethanol,C9H13N0O6,884.72,11.26,792.437,Neurotransmitter
Aspirin,C9H13N5O6,60.83,3.82,117.325,Amide
Urea,C19H33N1O8,152.61,1.86,927.766,Alcohol
Adrenaline,C2H10N4O10,384.62,N/A,951.386,Hormone
Adrenaline,C6H19N1O2,749.01,13.96,624.455,Carbohydrate
Ethanol,C1H7N5O6,118.89,8.98,976.218,Lipid
Dopamine,C14H12N2O5,892.25,10.64,773.246,Organic Compound
Adenosine triphosphate,C3H3N3O7,439.24,8.2,53.054,Organic Compound
Dopamine,C11H9N5O4,828.69,4.25,98.322,Organic Compound
Aspirin,C20H25N0O8,252.56,8.14,732.96,Alcohol
Aspirin,C17H15N5O9,600.25,13.35,824.499,Amide
Glucose,C18H31N4O2,777.37,1.26,717.976,Alcohol
Aspirin,C10H17N2O1,493.64,7.86,139.414,Amide
Serotonin,C8H21N4O1,884.8,N/A,899.604,Amide
Urea,C15H13N5O1,856.03,13.56,755.636,Alkaloid
Serotonin,C13H13N5O2,94.04,1.76,78.334,Alcohol
Dopamine,C8H8N4O0,644.64,4.35,939.138,Lipid
Serotonin,C14H28N0O10,743.26,9.48,968.724,Carbohydrate
Caffeine,C6H5N5O0,932.57,N/A,61.859,Lipid
Dopamine,C12H23N5O4,293.08,1.11,249.601,Carbohydrate
Caffeine,C8H6N1O10,369.84,12.64,59.927,Hormone
Serotonin,C10H16N2O10,727.86,9.56,454.575,Lipid
Glucose,C13H28N4O4,169.44,4.8,595.95,Hormone
Adrenaline,C16H13N5O8,683.8,N/A,153.919,Alkaloid
Urea,C20H28N5O2,922.93,2.92,145.644,Lipid
Glucose,C2H17N1O5,583.17,N/A,971.289,Alkaloid
Ethanol,C3H26N5O9,55.1,7.57,557.683,Nucleotide
Serotonin,C15H37N3O1,319.12,1.46,366.71,Amide
Urea,C11H26N0O1,219.63,N/A,911.027,Hormone
Cholesterol,C1H10N0O0,57.36,4.62,637.994,Neurotransmitter
Ethanol,C9H36N5O0,537.19,4.22,408.657,Organic Compound
Dopamine,C3H37N4O2,927.66,N/A,506.784,Organic Compound
Adenosine triphosphate,C12H36N3O9,502.15,1.64,655.258,Nucleotide
Adenosine triphosphate,C7H29N1O5,475.35,N/A,338.872,Hormone
Adrenaline,C8H37N4O7,694.98,8.05,162.771,Alkaloid
Ethanol,C8H7N2O8,82.84,9.6,71.536,Organic Compound
Ethanol,C8H34N3O4,850.96,9.28,97.454,Alcohol
Adrenaline,C14H22N2O8,536.08,8.77,510.936,Hormone
Serotonin,C6H15N3O9,334.26,N/A,457.525,Neurotransmitter
Aspirin,C12H30N4O2,756.42,5.63,683.76,Organic Compound
Caffeine,C12H10N0O8,982.27,13.03,246.014,Lipid
Dopamine,C5H11N5O0,960.07,12.19,668.68,Organic Compound
Cholesterol,C18H22N5O7,152.68,2.45,749.161,Neurotransmitter
Adrenaline,C15H23N3O5,805.44,7.28,340.039,Alkaloid
