compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C13H5N0O9,188.29,1.99,234.377,Alcohol
Urea,C4H26N0O9,759.25,5.28,593.285,Lipid
Ethanol,C13H38N1O6,902.72,1.62,307.141,Alcohol
Serotonin,C2H31N3O9,480.14,4.98,256.941,Organic Compound
Caffeine,C6H2N2O8,424.01,4.23,306.372,Nucleotide
Adrenaline,C16H35N0O9,214.13,1.6,653.546,Alkaloid
Dopamine,C14H16N2O4,164.98,5.26,744.326,Amide
Ethanol,C16H5N1O4,449.99,4.04,372.33,Neurotransmitter
Cholesterol,C16H36N0O3,354.13,6.42,101.387,Neurotransmitter
Ethanol,C11H13N5O7,121.29,4.38,174.468,Alkaloid
Caffeine,C8H33N2O3,404.7,12.0,404.424,Neurotransmitter
Aspirin,C9H20N0O6,610.94,10.14,363.836,Organic Compound
Caffeine,C19H15N3O4,804.99,N/A,85.529,Alkaloid
Urea,C4H30N5O5,806.09,4.03,102.019,Organic Compound
Caffeine,C2H5N0O1,879.98,10.83,167.04,Amide
Adenosine triphosphate,C6H38N1O8,450.04,N/A,246.41,Nucleotide
Adrenaline,C6H16N4O2,93.39,9.9,495.546,Amide
Caffeine,C17H9N3O6,913.62,4.86,307.819,Organic Compound
Caffeine,C6H34N3O4,296.12,2.67,190.659,Nucleotide
Urea,C6H23N3O8,883.33,13.7,180.985,Neurotransmitter
Urea,C4H38N1O6,380.53,4.66,494.411,Nucleotide
Aspirin,C5H11N0O3,264.96,4.72,898.918,Carbohydrate
Adenosine triphosphate,C17H32N1O10,821.23,4.78,206.546,Carbohydrate
Ethanol,C5H13N3O0,125.5,1.05,340.361,Lipid
Dopamine,C2H35N2O0,612.02,N/A,63.327,Alkaloid
Adrenaline,C20H34N0O8,998.22,6.11,724.424,Hormone
Cholesterol,C16H30N4O3,397.97,6.48,305.188,Nucleotide
Cholesterol,C20H24N3O9,357.88,7.37,831.55,Alkaloid
Cholesterol,C20H17N5O1,101.75,11.23,201.334,Lipid
Adenosine triphosphate,C15H13N4O2,925.34,11.88,581.872,Nucleotide
Caffeine,C1H15N4O9,166.57,7.85,588.227,Alcohol
Caffeine,C20H24N3O0,502.24,N/A,422.482,Carbohydrate
Aspirin,C13H37N1O8,792.52,10.8,446.21,Alcohol
Cholesterol,C5H38N1O1,161.62,N/A,295.32,Alcohol
Adenosine triphosphate,C4H15N3O3,588.23,6.44,837.852,Nucleotide
Glucose,C4H23N4O4,348.98,3.33,41.599,Hormone
Serotonin,C13H16N1O0,259.52,9.77,743.202,Organic Compound
Adrenaline,C9H18N2O6,778.4,N/A,572.93,Amide
Serotonin,C11H35N3O9,779.7,10.4,7.708,Hormone
Glucose,C19H24N0O3,626.57,8.13,975.01,Alkaloid
Serotonin,C16H25N4O3,268.6,12.63,674.457,Amide
Serotonin,C4H19N4O3,128.65,4.06,687.078,Hormone
Caffeine,C14H33N5O2,593.14,8.76,506.724,Nucleotide
Glucose,C13H2N4O3,92.57,5.49,71.964,Organic Compound
Caffeine,C20H26N4O9,465.48,7.6,846.249,Hormone
Urea,C20H36N1O5,652.01,13.86,632.466,Neurotransmitter
Serotonin,C5H3N5O6,906.3,13.14,872.192,Hormone
Adenosine triphosphate,C10H14N3O9,978.14,13.27,740.135,Neurotransmitter
Ethanol,C4H3N4O8,138.79,N/A,265.227,Alkaloid
Dopamine,C3H36N5O7,436.87,5.21,435.042,Organic Compound
Dopamine,C2H25N0O1,634.96,N/A,36.098,Carbohydrate
Urea,C18H18N1O6,753.61,3.47,618.681,Nucleotide
Serotonin,C1H28N4O9,255.32,N/A,840.735,Nucleotide
Serotonin,C15H9N5O0,561.97,N/A,79.994,Amide
Adenosine triphosphate,C9H6N1O1,190.65,1.81,242.37,Alkaloid
Caffeine,C12H13N2O4,216.56,2.95,151.439,Alcohol
Ethanol,C19H16N5O9,719.36,6.66,764.332,Hormone
Ethanol,C18H13N3O4,725.15,6.79,7.623,Alkaloid
Cholesterol,C2H24N1O6,212.19,8.46,683.342,Carbohydrate
Dopamine,C16H20N0O8,412.48,6.5,806.506,Organic Compound
Cholesterol,C9H19N1O10,566.51,N/A,537.392,Organic Compound
Dopamine,C17H6N5O10,808.18,6.53,176.164,Carbohydrate
Adenosine triphosphate,C19H23N3O1,120.16,9.09,227.494,Carbohydrate
Glucose,C4H28N2O2,308.14,10.92,820.878,Alkaloid
Serotonin,C12H40N2O3,357.27,3.49,270.11,Alkaloid
Caffeine,C14H34N1O2,607.26,N/A,861.805,Nucleotide
Cholesterol,C5H27N5O3,684.61,13.93,702.629,Neurotransmitter
Glucose,C12H18N3O5,238.33,N/A,548.801,Nucleotide
Aspirin,C7H26N5O4,831.41,6.98,143.664,Neurotransmitter
Cholesterol,C6H37N2O4,134.41,6.5,187.861,Lipid
Dopamine,C11H27N0O0,390.43,7.82,466.849,Organic Compound
Serotonin,C1H22N1O7,506.24,7.13,745.347,Carbohydrate
Ethanol,C4H29N0O10,793.59,3.97,786.978,Alcohol
Serotonin,C5H13N5O4,518.05,N/A,673.888,Organic Compound
Serotonin,C15H17N4O9,223.39,6.95,840.451,Lipid
Adrenaline,C4H9N3O5,76.36,4.38,243.446,Nucleotide
Aspirin,C2H17N1O8,550.5,3.97,850.009,Neurotransmitter
Adenosine triphosphate,C10H2N2O5,774.64,7.06,353.67,Lipid
Glucose,C4H31N4O6,150.41,N/A,961.002,Hormone
Dopamine,C9H36N1O0,729.27,12.44,394.08,Nucleotide
Glucose,C19H21N1O7,940.8,3.18,777.906,Alkaloid
Adrenaline,C13H17N1O9,94.9,8.96,70.759,Alcohol
Serotonin,C6H5N3O6,128.79,N/A,419.752,Carbohydrate
Dopamine,C13H5N4O8,925.81,8.32,746.043,Neurotransmitter
Aspirin,C17H7N4O9,839.37,1.58,124.534,Amide
Caffeine,C9H38N3O10,903.79,2.6,413.31,Alcohol
Aspirin,C20H19N4O10,208.68,12.3,576.584,Alkaloid
Adenosine triphosphate,C14H15N4O9,767.03,N/A,899.391,Lipid
Adrenaline,C1H11N2O3,551.95,1.39,840.711,Neurotransmitter
Ethanol,C8H8N3O8,657.56,N/A,34.136,Hormone
Serotonin,C10H28N4O0,226.45,3.21,12.104,Lipid
Adrenaline,C10H19N3O0,767.04,8.35,357.056,Neurotransmitter
Caffeine,C6H9N0O1,463.89,5.48,697.207,Alcohol
Serotonin,C6H13N4O8,97.71,4.98,581.156,Carbohydrate
Adenosine triphosphate,C12H23N4O2,751.4,4.97,197.982,Lipid
Caffeine,C8H3N2O2,936.74,4.81,982.971,Hormone
Cholesterol,C5H9N2O1,642.69,1.19,730.095,Nucleotide
Adenosine triphosphate,C20H8N1O10,335.52,11.01,960.595,Nucleotide
Adrenaline,C19H9N5O0,181.46,N/A,577.754,Alkaloid
Adrenaline,C13H20N2O3,313.18,N/A,274.7,Neurotransmitter
Adrenaline,C1H20N1O6,759.19,N/A,61.454,Organic Compound
Serotonin,C17H18N1O9,461.85,5.85,617.527,Alkaloid
Urea,C15H17N5O4,841.54,1.36,446.264,Alcohol
Cholesterol,C16H29N1O3,230.19,5.64,669.837,Hormone
Caffeine,C12H16N1O7,639.01,N/A,306.883,Organic Compound
Ethanol,C16H10N2O2,754.46,N/A,555.203,Hormone
Adenosine triphosphate,C2H23N4O7,113.02,N/A,947.003,Alkaloid
Serotonin,C6H32N1O5,936.23,12.72,622.125,Alkaloid
Cholesterol,C7H21N0O7,128.49,1.91,577.341,Amide
Cholesterol,C9H6N0O8,274.4,N/A,547.68,Neurotransmitter
Caffeine,C3H20N5O8,576.55,4.39,314.615,Hormone
Aspirin,C18H1N0O7,150.57,3.69,536.646,Neurotransmitter
Cholesterol,C18H7N1O9,273.2,N/A,315.542,Hormone
Caffeine,C17H15N3O2,531.59,12.32,172.143,Organic Compound
Glucose,C5H33N4O1,726.57,7.04,576.081,Nucleotide
Cholesterol,C18H26N2O6,390.39,N/A,127.557,Carbohydrate
Urea,C12H20N1O10,481.92,N/A,742.378,Hormone
Ethanol,C7H37N2O8,666.17,4.37,153.113,Neurotransmitter
Adenosine triphosphate,C8H27N1O0,921.64,N/A,686.42,Nucleotide
Urea,C18H20N0O8,185.92,2.26,332.789,Lipid
Dopamine,C7H31N5O5,589.07,4.84,712.387,Lipid
Adrenaline,C16H22N3O10,310.39,11.63,801.415,Alkaloid
Caffeine,C5H2N2O2,145.27,4.35,526.899,Hormone
Ethanol,C10H6N0O6,386.76,7.42,245.869,Nucleotide
Dopamine,C10H32N5O7,84.23,2.9,687.628,Hormone
Adrenaline,C13H15N0O10,308.56,5.64,289.908,Lipid
Urea,C16H32N5O5,523.0,1.54,986.561,Neurotransmitter
Dopamine,C8H18N4O7,545.89,11.7,392.705,Alkaloid
Adrenaline,C19H8N5O2,954.99,13.52,14.632,Organic Compound
Glucose,C9H1N2O4,451.49,8.91,50.621,Neurotransmitter
Ethanol,C7H16N2O5,754.56,6.61,423.555,Organic Compound
Caffeine,C12H9N5O6,426.26,1.97,587.134,Carbohydrate
Urea,C15H3N1O9,441.77,13.96,864.672,Organic Compound
Ethanol,C12H16N1O0,812.07,7.83,932.315,Carbohydrate
Serotonin,C16H4N0O2,782.82,10.83,72.918,Organic Compound
Ethanol,C5H39N4O9,615.6,11.73,429.523,Alcohol
Cholesterol,C9H27N1O1,360.27,10.54,281.607,Lipid
Adenosine triphosphate,C11H33N4O5,593.88,2.28,326.603,Amide
Urea,C6H3N2O3,986.37,N/A,961.603,Organic Compound
Cholesterol,C5H37N3O4,150.24,8.36,106.627,Amide
Adenosine triphosphate,C15H11N3O4,671.64,4.77,502.203,Nucleotide
Ethanol,C1H9N0O8,75.06,8.9,725.969,Nucleotide
Cholesterol,C15H34N5O5,611.12,7.82,351.743,Alcohol
Caffeine,C5H36N5O8,427.63,10.76,56.112,Neurotransmitter
Glucose,C8H14N4O9,280.16,9.43,540.472,Nucleotide
Ethanol,C18H37N5O6,530.08,6.65,390.564,Amide
Caffeine,C10H29N4O0,328.57,12.6,90.222,Organic Compound
