compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C5H29N0O0,477.3,13.46,676.595,Nucleotide
Cholesterol,C18H10N4O1,540.62,N/A,461.883,Carbohydrate
Aspirin,C11H16N1O1,302.77,3.49,100.237,Organic Compound
Serotonin,C18H37N5O9,660.42,4.39,383.871,Nucleotide
Aspirin,C18H30N4O4,743.69,7.69,762.946,Nucleotide
Serotonin,C12H33N2O3,660.26,1.13,583.344,Hormone
Glucose,C16H39N2O5,540.63,13.27,714.376,Hormone
Caffeine,C4H18N2O10,690.3,3.3,929.199,Organic Compound
Urea,C8H11N0O3,505.16,8.63,189.297,Hormone
Serotonin,C16H11N1O6,724.88,4.52,723.622,Alcohol
Urea,C4H19N4O3,311.83,7.81,325.781,Hormone
Adenosine triphosphate,C8H32N4O2,535.05,3.18,57.251,Neurotransmitter
Adrenaline,C11H9N2O7,912.58,11.63,874.81,Nucleotide
Serotonin,C5H31N0O4,300.77,12.39,384.691,Nucleotide
Adenosine triphosphate,C10H20N3O3,897.36,8.39,668.598,Amide
Serotonin,C15H6N0O3,800.32,6.12,978.661,Neurotransmitter
Adenosine triphosphate,C20H38N0O0,891.39,10.21,34.578,Organic Compound
Urea,C1H26N0O6,385.64,7.28,404.104,Organic Compound
Caffeine,C2H37N2O0,165.93,1.48,472.619,Nucleotide
Aspirin,C13H15N5O10,218.1,7.14,812.253,Carbohydrate
Adrenaline,C10H33N5O2,310.37,3.61,185.922,Hormone
Ethanol,C7H25N5O1,674.67,8.25,174.625,Hormone
Caffeine,C2H9N2O4,251.24,1.3,163.554,Hormone
Adrenaline,C17H5N4O8,200.74,8.33,489.179,Lipid
Ethanol,C14H17N2O2,494.15,10.78,57.902,Alkaloid
Adrenaline,C9H26N1O2,362.02,13.05,738.054,Amide
Adenosine triphosphate,C20H23N2O8,963.47,8.95,744.606,Organic Compound
Glucose,C11H35N4O6,508.28,7.28,670.433,Nucleotide
Ethanol,C6H29N1O1,70.04,N/A,800.312,Neurotransmitter
Cholesterol,C17H37N2O2,945.56,11.83,558.057,Nucleotide
Glucose,C10H9N3O9,913.54,9.1,300.728,Lipid
Adenosine triphosphate,C19H10N4O8,613.38,3.89,177.305,Neurotransmitter
Cholesterol,C3H6N3O0,441.65,11.82,280.752,Amide
Cholesterol,C1H15N1O8,349.6,3.37,506.463,Alcohol
Cholesterol,C15H29N0O0,180.98,10.78,725.813,Nucleotide
Serotonin,C15H14N5O8,142.27,13.63,697.727,Carbohydrate
Caffeine,C5H9N4O4,544.76,2.73,67.637,Carbohydrate
Adrenaline,C18H22N2O10,261.54,1.29,547.154,Hormone
Caffeine,C9H22N2O7,746.09,7.7,886.159,Alkaloid
Dopamine,C18H23N4O9,295.61,N/A,914.565,Hormone
Adrenaline,C12H29N4O2,160.44,N/A,193.177,Alcohol
Serotonin,C14H3N3O2,872.67,N/A,946.399,Alcohol
Aspirin,C5H36N5O4,933.07,7.17,329.278,Lipid
Urea,C7H31N4O1,862.47,N/A,265.401,Amide
Caffeine,C1H32N4O9,615.93,5.78,694.248,Alkaloid
Ethanol,C6H36N3O1,968.68,11.41,659.124,Hormone
Adrenaline,C3H6N1O3,839.54,5.45,598.839,Hormone
Adrenaline,C8H11N1O4,456.66,12.12,769.707,Alkaloid
Serotonin,C11H11N4O9,107.52,4.34,508.834,Carbohydrate
Adenosine triphosphate,C18H24N5O9,71.83,5.48,812.458,Alkaloid
Urea,C7H36N0O1,99.98,8.94,619.784,Organic Compound
Adrenaline,C13H15N2O4,911.28,4.02,950.544,Carbohydrate
Serotonin,C18H20N1O0,828.19,4.12,262.195,Carbohydrate
Dopamine,C12H6N4O2,164.58,9.48,392.232,Neurotransmitter
Cholesterol,C11H30N0O3,343.0,4.1,833.114,Organic Compound
Dopamine,C2H1N5O3,949.21,7.88,352.497,Alcohol
Adrenaline,C18H22N5O2,105.17,12.07,666.888,Hormone
Aspirin,C10H22N5O8,769.56,13.01,890.809,Alcohol
Glucose,C20H13N1O0,759.16,10.39,954.401,Neurotransmitter
Aspirin,C3H27N5O8,967.24,5.85,804.896,Alkaloid
Aspirin,C20H15N0O0,833.7,2.91,830.077,Hormone
Aspirin,C8H25N2O8,311.07,8.55,503.356,Alkaloid
Dopamine,C18H15N2O1,825.88,1.0,785.942,Nucleotide
Glucose,C4H40N0O4,239.13,4.6,244.514,Hormone
Dopamine,C8H29N4O3,862.58,3.09,589.066,Organic Compound
Ethanol,C19H24N2O3,141.2,N/A,174.012,Alkaloid
Ethanol,C5H14N1O6,226.89,N/A,1.007,Organic Compound
Glucose,C19H16N1O7,159.58,12.26,980.987,Hormone
Dopamine,C17H34N5O8,736.8,13.18,791.5,Amide
Dopamine,C3H6N0O9,73.54,N/A,825.431,Hormone
Cholesterol,C5H37N3O0,979.53,6.97,112.487,Nucleotide
Serotonin,C10H27N1O2,841.59,8.25,827.863,Amide
Glucose,C15H14N4O1,435.26,11.67,516.857,Nucleotide
Dopamine,C4H4N4O1,81.48,4.9,667.869,Nucleotide
Adrenaline,C2H28N4O2,106.59,5.99,836.044,Carbohydrate
Caffeine,C18H16N0O3,430.53,10.43,223.067,Lipid
Urea,C6H31N4O3,462.3,12.25,922.955,Neurotransmitter
Adenosine triphosphate,C20H5N0O8,302.17,8.89,455.084,Lipid
Caffeine,C7H22N0O3,387.14,N/A,826.266,Neurotransmitter
Glucose,C20H19N1O1,288.46,N/A,327.93,Carbohydrate
Adenosine triphosphate,C10H13N1O1,346.84,7.71,507.357,Amide
Caffeine,C11H23N0O5,378.8,N/A,866.789,Amide
Ethanol,C12H23N2O0,869.16,7.73,126.068,Alcohol
Adenosine triphosphate,C2H37N4O4,295.37,4.25,835.819,Alkaloid
Adenosine triphosphate,C12H27N1O10,914.93,2.57,130.067,Carbohydrate
Adrenaline,C17H38N1O0,297.11,6.06,278.211,Nucleotide
Urea,C9H9N0O8,966.03,2.62,51.516,Lipid
Cholesterol,C11H6N4O6,89.16,3.54,853.703,Organic Compound
Adrenaline,C15H24N0O1,418.08,5.21,98.994,Organic Compound
Dopamine,C15H24N1O3,304.79,10.41,781.087,Organic Compound
Glucose,C4H29N0O4,63.76,N/A,624.783,Hormone
Caffeine,C9H14N0O4,937.81,13.9,702.624,Nucleotide
Cholesterol,C6H36N1O10,616.53,6.49,38.808,Alkaloid
Serotonin,C19H7N2O4,68.95,12.3,161.691,Nucleotide
Glucose,C1H28N0O1,937.79,4.65,47.898,Carbohydrate
Dopamine,C7H33N5O4,945.71,10.01,309.268,Alkaloid
Ethanol,C14H3N3O3,767.81,N/A,490.397,Alcohol
Cholesterol,C5H4N2O6,844.76,3.98,20.515,Organic Compound
Adrenaline,C9H2N1O7,322.88,2.92,337.115,Amide
Serotonin,C3H36N0O8,982.79,11.08,167.182,Alkaloid
Urea,C3H30N5O8,387.4,4.72,614.006,Hormone
Aspirin,C8H5N1O7,93.16,2.55,773.197,Lipid
Glucose,C9H40N1O8,653.41,4.72,272.518,Carbohydrate
Serotonin,C1H25N2O5,645.67,3.12,241.637,Neurotransmitter
Glucose,C18H1N2O5,234.97,N/A,99.289,Neurotransmitter
Aspirin,C14H36N5O4,171.2,13.48,237.045,Nucleotide
Cholesterol,C15H38N3O4,520.73,N/A,722.019,Alcohol
Adenosine triphosphate,C11H8N3O10,364.23,13.83,941.834,Alcohol
Adrenaline,C19H36N2O6,939.22,13.97,50.647,Nucleotide
Caffeine,C1H11N0O10,311.01,N/A,297.22,Alkaloid
Dopamine,C9H24N4O0,185.45,2.12,584.466,Hormone
Urea,C2H22N0O5,576.15,2.8,568.74,Carbohydrate
Adrenaline,C3H11N0O4,516.46,N/A,177.725,Amide
Urea,C5H27N3O6,631.83,N/A,571.62,Neurotransmitter
Urea,C19H21N2O3,276.13,4.84,73.793,Nucleotide
Serotonin,C13H9N1O2,836.81,7.08,788.011,Hormone
Aspirin,C13H4N2O10,691.08,5.18,10.848,Carbohydrate
Ethanol,C19H33N3O5,518.85,N/A,98.042,Hormone
Ethanol,C19H15N4O8,478.32,7.93,278.631,Alkaloid
Adrenaline,C6H9N5O9,156.51,13.23,603.226,Organic Compound
Serotonin,C7H13N1O9,678.34,4.87,81.163,Alcohol
Ethanol,C11H16N4O8,933.09,N/A,359.155,Organic Compound
Ethanol,C18H40N2O5,210.97,N/A,353.628,Lipid
Glucose,C5H27N3O2,858.29,N/A,105.98,Hormone
Caffeine,C19H39N5O8,610.62,12.44,687.865,Alcohol
Caffeine,C16H7N5O10,390.06,N/A,547.705,Lipid
Cholesterol,C11H6N2O8,141.85,8.43,632.725,Alcohol
Serotonin,C3H26N0O7,199.73,11.25,157.811,Hormone
Urea,C18H37N4O4,459.53,1.7,731.935,Lipid
Dopamine,C2H4N5O5,576.86,5.45,651.094,Organic Compound
Dopamine,C14H38N5O4,977.54,1.5,238.49,Hormone
Caffeine,C20H30N0O8,336.26,3.01,693.143,Alkaloid
Cholesterol,C12H3N0O9,155.01,N/A,553.552,Hormone
Glucose,C1H36N4O4,401.34,10.33,654.991,Carbohydrate
Cholesterol,C2H11N4O5,605.71,N/A,968.926,Lipid
Ethanol,C9H3N4O10,155.52,13.38,485.87,Alcohol
Ethanol,C8H11N0O6,598.22,N/A,822.739,Neurotransmitter
Caffeine,C8H22N3O6,195.46,N/A,442.138,Amide
Urea,C15H3N4O7,175.72,7.72,322.261,Nucleotide
Serotonin,C2H5N1O7,304.67,8.17,597.335,Alkaloid
Aspirin,C20H40N1O1,403.41,9.09,303.816,Carbohydrate
Aspirin,C5H7N1O2,805.41,10.58,231.392,Hormone
Adenosine triphosphate,C6H34N2O8,794.43,2.5,214.568,Alkaloid
Glucose,C16H10N1O0,302.97,N/A,36.82,Alkaloid
Serotonin,C2H6N1O9,353.52,9.86,534.686,Neurotransmitter
Adrenaline,C10H22N5O4,739.02,13.59,530.359,Alkaloid
Glucose,C7H8N0O2,842.5,10.04,787.41,Hormone
Cholesterol,C6H38N2O3,474.22,N/A,842.798,Amide
Serotonin,C3H26N0O6,146.68,N/A,898.22,Amide
Aspirin,C11H5N5O6,255.85,7.07,987.009,Amide
Cholesterol,C16H2N4O4,975.29,13.65,934.879,Carbohydrate
Serotonin,C9H11N3O7,876.32,7.96,457.484,Amide
Ethanol,C14H1N4O9,649.96,N/A,639.734,Alcohol
Urea,C7H22N5O6,333.62,N/A,750.953,Alcohol
Glucose,C18H30N0O10,944.84,1.24,560.292,Lipid
Ethanol,C5H6N4O8,240.72,N/A,558.508,Hormone
Aspirin,C20H28N5O6,438.37,10.16,46.751,Alcohol
Ethanol,C18H31N3O0,293.84,8.05,51.696,Amide
Ethanol,C16H26N5O5,710.74,4.9,633.498,Alcohol
Adrenaline,C12H20N5O2,112.12,9.09,796.603,Lipid
Serotonin,C7H8N2O2,291.44,N/A,351.144,Nucleotide
Adenosine triphosphate,C1H23N2O5,668.49,1.79,122.055,Lipid
Adrenaline,C13H12N0O9,424.21,9.26,591.339,Alkaloid
Caffeine,C3H39N3O1,988.4,3.57,346.849,Lipid
Ethanol,C3H15N3O10,966.88,3.04,835.032,Organic Compound
Caffeine,C13H34N4O1,616.3,N/A,820.458,Neurotransmitter
Cholesterol,C19H4N1O5,454.98,7.44,838.122,Carbohydrate
Ethanol,C13H1N5O4,754.83,2.99,74.059,Amide
Caffeine,C8H29N5O5,840.97,1.21,247.023,Amide
Aspirin,C16H26N4O5,422.12,4.24,207.001,Alkaloid
Adenosine triphosphate,C8H4N1O4,687.6,13.83,752.009,Carbohydrate
Ethanol,C1H18N1O2,759.05,N/A,984.676,Alkaloid
Glucose,C7H4N0O3,779.83,10.46,562.142,Lipid
Adrenaline,C12H6N2O6,218.51,12.07,100.854,Hormone
Aspirin,C7H6N3O1,936.42,1.43,16.878,Organic Compound
Serotonin,C18H11N2O0,815.52,7.32,489.743,Neurotransmitter
Caffeine,C5H10N0O1,568.3,N/A,529.267,Hormone
Adrenaline,C6H24N5O9,863.12,N/A,424.83,Hormone
Adrenaline,C3H33N0O4,351.2,2.76,257.654,Hormone
Adrenaline,C19H19N2O9,224.9,N/A,441.888,Organic Compound
Ethanol,C12H17N0O1,796.31,6.43,134.231,Neurotransmitter
Dopamine,C14H40N0O2,444.85,7.76,125.113,Nucleotide
Dopamine,C19H30N3O8,430.37,9.73,159.482,Nucleotide
Urea,C12H22N5O3,516.55,N/A,508.725,Organic Compound
Urea,C2H16N1O3,736.41,3.45,53.007,Amide
Urea,C8H1N1O0,768.28,7.09,944.067,Alkaloid
Adenosine triphosphate,C16H10N1O3,245.13,1.81,351.252,Lipid
Urea,C17H9N5O5,615.78,4.1,809.001,Organic Compound
Caffeine,C16H2N4O2,119.41,3.91,676.006,Lipid
Caffeine,C14H33N0O9,870.19,2.74,206.541,Neurotransmitter
Cholesterol,C8H26N1O3,334.37,4.22,334.289,Hormone
Dopamine,C10H11N1O1,582.42,N/A,961.679,Organic Compound
Serotonin,C17H4N0O2,332.5,4.63,477.678,Organic Compound
Adrenaline,C19H19N1O0,889.2,12.14,946.311,Alkaloid
Serotonin,C16H28N0O5,503.38,6.55,641.951,Organic Compound
Glucose,C14H19N1O2,268.23,N/A,290.84,Alcohol
Ethanol,C1H26N5O7,974.77,4.54,383.977,Carbohydrate
Serotonin,C17H29N4O1,194.98,8.53,265.46,Hormone
Serotonin,C11H10N3O5,755.6,11.43,538.502,Alkaloid
Ethanol,C19H37N3O10,820.58,6.98,891.514,Amide
Aspirin,C7H31N0O3,412.36,7.82,633.171,Neurotransmitter
Cholesterol,C14H35N1O6,855.86,10.03,777.288,Hormone
Caffeine,C5H36N0O4,457.78,N/A,69.041,Amide
Dopamine,C14H25N4O4,250.28,4.02,131.069,Hormone
Cholesterol,C7H6N3O1,564.48,6.53,426.643,Amide
Serotonin,C2H33N0O5,361.33,9.05,429.129,Alcohol
Urea,C5H2N2O1,252.65,7.11,290.582,Lipid
Glucose,C18H1N5O8,831.86,11.11,16.478,Neurotransmitter
Cholesterol,C6H5N2O10,338.47,7.51,370.322,Alcohol
Adrenaline,C13H38N1O0,946.7,N/A,474.316,Amide
Serotonin,C1H19N3O10,283.85,8.91,383.606,Lipid
Urea,C13H27N2O5,143.57,7.59,112.411,Neurotransmitter
Dopamine,C16H30N0O5,610.06,8.59,988.058,Amide
Dopamine,C11H7N0O10,615.52,1.98,503.521,Nucleotide
Ethanol,C17H40N1O7,544.73,3.91,837.525,Alcohol
Ethanol,C8H31N3O0,895.23,10.29,113.995,Carbohydrate
Dopamine,C8H16N2O8,229.67,4.0,708.458,Neurotransmitter
Adenosine triphosphate,C4H16N5O4,843.69,7.53,264.21,Carbohydrate
Urea,C17H1N0O6,814.07,N/A,952.591,Amide
Urea,C3H38N1O4,580.64,N/A,509.695,Organic Compound
Urea,C7H12N1O2,563.42,9.3,730.849,Carbohydrate
Cholesterol,C8H32N0O1,920.39,11.32,599.056,Amide
Cholesterol,C7H37N4O8,841.69,8.4,211.134,Nucleotide
Aspirin,C11H35N1O6,147.06,N/A,810.795,Hormone
Dopamine,C9H4N5O10,758.71,13.55,870.803,Alkaloid
Serotonin,C4H1N1O8,413.13,3.7,792.292,Lipid
Cholesterol,C12H29N4O4,427.78,11.21,461.97,Neurotransmitter
Caffeine,C4H12N5O4,589.92,3.73,677.597,Alcohol
Caffeine,C9H5N1O7,475.66,N/A,86.655,Nucleotide
Adenosine triphosphate,C17H19N3O4,803.83,1.2,965.552,Amide
Adenosine triphosphate,C9H9N5O9,169.07,5.36,335.94,Neurotransmitter
Adenosine triphosphate,C5H6N4O10,444.7,9.02,899.015,Hormone
Urea,C16H14N0O9,259.14,3.48,628.516,Alcohol
Ethanol,C10H20N4O8,513.82,N/A,847.268,Lipid
Caffeine,C1H29N2O0,829.18,6.27,997.339,Carbohydrate
Cholesterol,C8H17N0O6,520.51,8.73,708.211,Neurotransmitter
Urea,C8H38N4O1,499.36,6.07,185.901,Carbohydrate
Ethanol,C6H31N1O10,345.02,5.07,476.048,Carbohydrate
Aspirin,C9H28N0O4,126.63,7.6,174.091,Alcohol
Urea,C3H21N3O8,644.48,13.0,22.507,Lipid
Adenosine triphosphate,C9H26N5O5,665.55,N/A,17.854,Nucleotide
Dopamine,C5H14N0O1,460.67,8.74,305.59,Amide
Ethanol,C4H33N3O1,964.82,1.39,593.386,Hormone
Glucose,C16H31N4O5,210.51,13.25,240.847,Hormone
Glucose,C7H7N5O0,371.18,11.07,399.76,Organic Compound
Glucose,C6H5N1O0,735.45,10.03,560.223,Organic Compound
Cholesterol,C6H29N1O7,794.59,5.11,762.835,Hormone
Dopamine,C4H2N5O8,596.15,1.17,789.795,Organic Compound
Dopamine,C8H34N2O1,276.79,12.05,588.391,Hormone
Caffeine,C11H18N0O9,161.79,2.24,719.486,Amide
Ethanol,C18H28N0O3,546.71,6.41,5.935,Hormone
Urea,C19H22N3O6,224.94,9.07,288.19,Neurotransmitter
Aspirin,C3H12N0O10,209.26,13.21,950.913,Alcohol
Dopamine,C6H15N4O3,280.29,4.18,340.507,Organic Compound
Caffeine,C9H4N0O10,200.42,8.87,808.269,Lipid
Urea,C15H12N5O9,427.24,N/A,451.105,Alkaloid
Aspirin,C7H36N4O4,371.07,10.79,772.443,Amide
Caffeine,C19H31N5O0,118.8,6.82,539.045,Organic Compound
Urea,C16H35N4O10,843.15,13.78,913.179,Alkaloid
Caffeine,C15H19N2O2,239.34,7.66,513.28,Alcohol
Dopamine,C16H12N3O2,267.98,N/A,122.729,Organic Compound
Ethanol,C18H12N4O10,892.72,3.88,870.146,Neurotransmitter
Adrenaline,C19H3N2O10,438.01,13.23,437.468,Organic Compound
Adenosine triphosphate,C8H34N1O8,753.73,11.67,374.377,Alcohol
Glucose,C14H28N5O10,889.55,2.62,81.773,Alkaloid
Adenosine triphosphate,C6H39N3O6,733.78,7.35,614.25,Organic Compound
Dopamine,C9H10N3O3,548.91,4.01,333.944,Alkaloid
Ethanol,C1H38N5O9,662.89,6.43,869.226,Neurotransmitter
Dopamine,C11H26N0O8,717.04,N/A,304.891,Lipid
Glucose,C8H31N4O1,208.43,3.1,440.159,Alcohol
Caffeine,C18H38N2O8,741.91,8.63,974.691,Neurotransmitter
Ethanol,C18H13N5O4,336.61,N/A,959.731,Amide
Dopamine,C11H20N1O0,403.84,1.07,318.66,Carbohydrate
Caffeine,C19H8N2O10,661.16,12.63,372.542,Neurotransmitter
Glucose,C11H27N3O0,659.06,6.63,686.818,Amide
Serotonin,C4H8N4O5,524.72,3.9,709.547,Nucleotide
Dopamine,C17H32N5O5,827.22,8.28,17.588,Lipid
Aspirin,C6H22N0O3,736.47,8.52,305.536,Lipid
Cholesterol,C8H36N5O8,694.23,5.01,837.339,Neurotransmitter
Aspirin,C16H39N5O8,812.88,10.66,667.357,Alcohol
Dopamine,C14H40N0O4,177.45,8.52,283.393,Nucleotide
Cholesterol,C1H34N0O8,379.05,9.49,553.242,Amide
Glucose,C13H30N1O8,464.84,11.86,566.112,Alcohol
Glucose,C14H22N2O3,207.41,7.02,535.831,Lipid
Serotonin,C4H19N3O4,323.53,N/A,348.353,Alkaloid
Caffeine,C4H31N0O3,125.95,9.29,960.502,Carbohydrate
Serotonin,C12H31N2O2,163.43,12.41,719.078,Alkaloid
Ethanol,C5H21N5O6,567.0,N/A,540.104,Neurotransmitter
Adrenaline,C9H11N3O10,924.75,3.42,582.567,Alkaloid
Caffeine,C4H17N3O1,780.58,N/A,954.183,Hormone
Caffeine,C11H7N5O0,769.87,10.22,877.202,Alkaloid
Caffeine,C1H4N3O3,435.51,5.65,343.199,Neurotransmitter
Adrenaline,C17H28N1O4,775.96,N/A,838.946,Lipid
Ethanol,C13H4N5O8,556.1,9.6,79.245,Hormone
Caffeine,C5H37N0O6,882.04,11.69,554.464,Carbohydrate
Glucose,C11H27N5O6,593.93,12.51,959.246,Organic Compound
Adenosine triphosphate,C5H17N1O2,687.7,N/A,691.537,Organic Compound
Glucose,C9H24N0O5,237.25,N/A,473.307,Nucleotide
Serotonin,C5H37N4O6,260.69,5.82,77.118,Alcohol
Caffeine,C14H2N3O6,548.47,12.23,540.894,Hormone
Aspirin,C4H22N1O0,374.35,N/A,198.776,Hormone
Caffeine,C20H22N1O3,922.81,2.64,264.068,Organic Compound
Urea,C2H36N5O5,776.74,8.46,885.304,Lipid
Aspirin,C13H17N5O3,909.95,N/A,757.855,Lipid
Urea,C12H40N3O9,158.25,13.8,693.299,Alkaloid
Glucose,C2H17N5O7,401.91,1.38,276.586,Amide
Serotonin,C15H34N0O0,186.81,N/A,593.197,Carbohydrate
Aspirin,C3H8N5O9,207.82,3.58,493.118,Alcohol
Aspirin,C20H7N3O4,370.04,5.01,291.13,Organic Compound
Serotonin,C9H23N0O10,706.91,N/A,689.073,Alcohol
Dopamine,C7H25N2O3,798.66,N/A,224.875,Neurotransmitter
Dopamine,C11H13N4O2,462.02,N/A,650.665,Carbohydrate
Glucose,C5H37N4O3,468.61,4.59,713.973,Carbohydrate
Aspirin,C12H17N2O9,358.53,10.67,544.159,Alcohol
Dopamine,C20H12N2O6,958.84,2.02,414.948,Carbohydrate
Serotonin,C11H14N1O6,119.02,6.79,671.538,Alkaloid
Adenosine triphosphate,C18H13N2O2,115.84,6.98,429.225,Alcohol
Caffeine,C5H37N3O10,822.33,12.75,638.36,Nucleotide
Serotonin,C6H16N3O1,408.99,5.26,768.218,Nucleotide
Urea,C7H27N1O5,624.17,6.42,24.989,Alkaloid
Cholesterol,C13H27N1O3,633.94,2.5,245.342,Alcohol
Cholesterol,C6H7N2O6,914.36,6.62,885.022,Nucleotide
Glucose,C15H37N1O3,798.6,8.12,796.561,Amide
Dopamine,C13H2N5O0,155.87,7.64,582.484,Neurotransmitter
Caffeine,C14H30N2O2,299.17,N/A,189.616,Alcohol
Ethanol,C20H24N0O7,726.44,N/A,900.959,Lipid
Urea,C20H26N1O9,611.68,7.42,908.657,Organic Compound
Caffeine,C17H25N1O3,123.67,N/A,163.275,Organic Compound
Adrenaline,C8H31N0O5,951.46,13.9,608.761,Hormone
Glucose,C11H20N4O8,599.0,13.28,4.723,Nucleotide
Aspirin,C12H22N5O9,671.24,N/A,619.951,Amide
Glucose,C5H12N4O3,420.11,12.28,163.741,Amide
Serotonin,C8H30N4O6,523.11,4.35,865.517,Hormone
Dopamine,C6H2N1O7,174.49,6.51,452.696,Neurotransmitter
Aspirin,C18H9N3O10,720.35,11.01,32.79,Carbohydrate
Glucose,C4H37N2O8,471.63,1.79,913.285,Alcohol
Serotonin,C10H17N5O7,215.15,13.16,98.68,Organic Compound
Cholesterol,C5H33N1O1,216.36,4.74,590.23,Hormone
Glucose,C18H28N2O7,613.62,N/A,390.93,Lipid
Dopamine,C6H20N1O5,791.57,N/A,957.331,Alcohol
Aspirin,C16H14N1O5,532.04,5.66,611.751,Carbohydrate
Urea,C1H28N0O9,809.56,N/A,360.839,Amide
Caffeine,C2H38N5O9,836.14,N/A,227.465,Alkaloid
Ethanol,C9H8N0O6,223.27,10.86,432.037,Lipid
Glucose,C13H23N3O8,599.84,7.9,534.791,Amide
Ethanol,C2H30N3O0,111.44,3.75,732.473,Hormone
Aspirin,C5H2N1O4,249.61,N/A,249.095,Amide
Urea,C2H35N5O4,704.73,3.45,382.782,Alcohol
