compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C18H15N3O1,309.31,8.06,186.505,Amide
Glucose,C13H33N1O4,245.2,7.85,878.133,Nucleotide
Serotonin,C6H11N1O10,662.93,9.08,47.496,Hormone
Caffeine,C16H38N3O0,598.01,11.38,597.281,Hormone
Urea,C1H11N4O5,244.37,5.12,172.802,Amide
Glucose,C12H10N4O6,110.89,9.55,327.593,Neurotransmitter
Urea,C1H6N4O1,784.1,N/A,808.665,Amide
Adrenaline,C20H2N0O4,913.23,7.54,119.017,Alkaloid
Caffeine,C18H20N3O5,817.7,2.7,247.645,Nucleotide
Urea,C14H9N5O3,840.62,N/A,331.34,Hormone
Serotonin,C14H40N0O4,949.26,13.83,681.65,Organic Compound
Serotonin,C19H2N1O8,989.54,N/A,558.961,Hormone
Cholesterol,C2H18N3O1,529.93,5.56,417.556,Amide
Glucose,C15H20N2O5,726.79,7.61,641.232,Lipid
Ethanol,C14H4N3O1,352.18,N/A,885.124,Hormone
Cholesterol,C19H16N4O1,552.26,7.68,163.848,Organic Compound
Ethanol,C17H38N1O4,670.24,10.95,81.409,Lipid
Cholesterol,C10H37N0O6,80.34,3.88,353.857,Amide
Cholesterol,C13H34N0O0,878.75,N/A,691.087,Amide
Adenosine triphosphate,C4H15N2O2,546.51,1.35,374.821,Nucleotide
Adenosine triphosphate,C4H34N0O2,86.09,8.82,188.101,Alkaloid
Aspirin,C18H31N4O0,870.58,3.07,163.356,Organic Compound
Cholesterol,C4H31N0O7,805.44,1.59,17.182,Alcohol
Adrenaline,C6H27N2O7,120.96,6.56,995.435,Neurotransmitter
Caffeine,C9H5N0O1,507.3,N/A,393.546,Alcohol
Cholesterol,C12H15N1O6,776.07,2.74,588.326,Alcohol
Urea,C19H28N5O8,750.93,8.02,861.622,Carbohydrate
Glucose,C7H17N2O2,288.68,1.31,297.351,Nucleotide
Ethanol,C16H11N1O7,251.47,12.97,282.805,Hormone
Glucose,C20H1N5O0,965.48,6.26,856.77,Amide
Dopamine,C4H37N2O10,993.96,8.26,349.834,Lipid
Cholesterol,C3H3N3O6,480.89,N/A,502.582,Nucleotide
Aspirin,C10H6N0O10,845.46,9.78,280.13,Neurotransmitter
Aspirin,C12H13N0O9,360.63,N/A,975.249,Carbohydrate
Urea,C9H31N2O5,881.87,6.76,990.796,Alkaloid
Cholesterol,C12H3N2O1,969.47,10.47,433.671,Lipid
Glucose,C5H10N4O9,765.63,2.56,381.798,Hormone
Caffeine,C19H30N2O0,517.34,12.28,348.617,Alcohol
Ethanol,C9H29N3O0,882.67,N/A,188.276,Alcohol
Adrenaline,C4H19N3O8,766.89,5.86,675.287,Neurotransmitter
Adrenaline,C3H9N0O1,599.37,4.38,12.12,Hormone
Aspirin,C17H37N4O0,246.38,10.69,218.715,Alkaloid
Caffeine,C7H37N5O3,594.03,8.0,744.926,Organic Compound
Dopamine,C2H13N0O9,233.58,9.66,866.662,Alkaloid
Ethanol,C19H19N4O2,430.24,11.17,387.421,Organic Compound
Dopamine,C11H12N0O7,667.44,11.17,334.661,Organic Compound
Serotonin,C17H33N1O4,421.99,11.36,501.199,Alcohol
Urea,C1H7N4O2,773.86,8.95,541.66,Hormone
Aspirin,C17H24N2O2,620.81,4.42,656.384,Amide
Adenosine triphosphate,C1H7N2O0,766.12,N/A,778.349,Carbohydrate
Caffeine,C19H6N3O2,341.71,N/A,642.721,Nucleotide
Cholesterol,C12H2N5O5,425.16,12.66,553.011,Alcohol
Cholesterol,C17H16N4O3,550.96,13.21,381.227,Alkaloid
Dopamine,C7H8N1O4,217.31,9.65,925.237,Hormone
Adenosine triphosphate,C16H8N2O1,871.1,2.66,170.03,Neurotransmitter
Cholesterol,C20H5N1O2,681.91,5.9,11.096,Alkaloid
Cholesterol,C10H11N0O7,304.53,5.85,529.39,Organic Compound
Dopamine,C9H5N2O8,688.78,2.32,154.959,Amide
Urea,C15H35N2O3,92.95,5.91,203.943,Carbohydrate
Cholesterol,C2H9N1O4,938.59,N/A,42.054,Nucleotide
Cholesterol,C8H40N3O5,349.21,13.96,731.254,Carbohydrate
Adrenaline,C9H31N5O7,144.35,7.66,795.158,Lipid
Dopamine,C7H11N2O8,868.81,N/A,772.974,Carbohydrate
Dopamine,C3H4N5O3,510.03,11.22,259.215,Alkaloid
Adrenaline,C17H1N3O7,66.1,2.08,356.773,Alkaloid
Caffeine,C18H12N5O3,409.59,6.76,452.684,Neurotransmitter
Cholesterol,C13H35N3O9,876.64,N/A,49.775,Hormone
Adrenaline,C3H22N3O5,444.56,N/A,454.858,Nucleotide
Ethanol,C4H1N0O2,250.98,5.46,170.555,Organic Compound
Adenosine triphosphate,C16H35N5O5,292.73,9.09,624.12,Carbohydrate
Caffeine,C14H34N3O7,944.47,2.69,188.49,Hormone
Dopamine,C4H4N1O4,888.52,N/A,412.974,Hormone
Serotonin,C20H5N5O6,774.87,9.11,409.366,Hormone
Ethanol,C17H8N0O3,560.71,8.96,696.491,Organic Compound
Ethanol,C10H35N2O10,803.42,5.74,225.626,Nucleotide
Dopamine,C12H32N1O7,912.08,6.76,485.656,Hormone
Aspirin,C5H27N3O8,571.63,7.97,533.766,Lipid
Serotonin,C3H20N4O4,876.89,9.08,597.194,Amide
Urea,C16H28N1O5,675.68,6.66,933.759,Carbohydrate
Caffeine,C6H6N0O0,383.68,13.34,226.59,Alcohol
Adrenaline,C6H9N5O10,231.58,11.32,38.347,Alcohol
Cholesterol,C10H40N5O0,946.61,10.26,15.368,Neurotransmitter
Aspirin,C13H18N5O8,318.43,1.42,981.726,Amide
Caffeine,C4H1N2O3,150.93,3.45,407.513,Hormone
Serotonin,C8H23N1O5,847.04,7.73,339.645,Alkaloid
Serotonin,C19H16N4O5,53.95,N/A,238.559,Carbohydrate
Ethanol,C14H27N2O3,710.7,N/A,330.998,Amide
Adenosine triphosphate,C14H11N0O5,676.29,6.04,642.371,Alcohol
Caffeine,C3H35N5O2,557.55,4.3,453.061,Carbohydrate
Dopamine,C8H11N5O4,633.87,9.0,456.602,Lipid
Dopamine,C2H36N0O1,995.06,3.52,969.532,Hormone
Serotonin,C12H28N3O6,132.8,9.25,8.183,Carbohydrate
Urea,C20H20N5O10,686.12,13.65,885.712,Amide
Serotonin,C18H22N2O1,240.53,2.39,772.72,Neurotransmitter
Urea,C14H9N2O3,254.39,N/A,268.169,Nucleotide
Serotonin,C2H4N2O6,150.83,9.39,202.244,Amide
Adenosine triphosphate,C10H17N5O5,664.35,N/A,583.769,Amide
Adrenaline,C7H3N5O2,809.02,8.52,480.214,Carbohydrate
Glucose,C17H36N3O7,913.71,N/A,106.044,Organic Compound
Glucose,C12H17N4O2,259.31,1.36,252.798,Carbohydrate
Dopamine,C19H25N2O4,259.31,2.69,694.154,Carbohydrate
Cholesterol,C20H8N3O4,111.81,11.26,719.56,Amide
Cholesterol,C10H2N5O7,908.13,N/A,693.505,Organic Compound
Aspirin,C9H2N4O8,469.9,13.37,637.936,Nucleotide
Glucose,C10H17N2O8,689.16,7.2,351.781,Hormone
Adenosine triphosphate,C3H7N3O3,105.48,10.49,885.374,Neurotransmitter
Cholesterol,C4H19N1O6,548.95,5.58,918.746,Neurotransmitter
Adrenaline,C15H32N4O1,882.57,9.14,439.334,Alkaloid
Dopamine,C8H11N4O8,660.1,N/A,834.121,Hormone
Dopamine,C15H29N5O9,596.65,7.88,525.431,Hormone
Urea,C11H38N3O5,372.43,13.19,476.491,Hormone
Urea,C6H29N1O10,826.15,12.4,437.052,Amide
Aspirin,C4H32N4O8,452.8,N/A,780.164,Carbohydrate
Caffeine,C11H40N0O5,586.53,2.15,527.558,Alkaloid
Adenosine triphosphate,C10H14N4O7,334.92,N/A,726.536,Hormone
Aspirin,C1H30N0O5,841.41,1.59,891.299,Carbohydrate
Ethanol,C3H2N0O2,407.64,13.74,984.875,Carbohydrate
Ethanol,C8H12N1O5,765.91,13.91,639.06,Organic Compound
Adenosine triphosphate,C3H25N1O6,289.6,8.36,443.61,Neurotransmitter
Adrenaline,C5H16N3O7,848.23,8.33,630.747,Lipid
Adenosine triphosphate,C7H10N5O3,580.76,13.85,490.986,Carbohydrate
Adenosine triphosphate,C1H34N1O4,497.8,8.23,585.458,Organic Compound
Dopamine,C9H13N2O4,223.45,9.01,60.805,Alkaloid
Urea,C7H6N1O4,566.02,6.25,936.668,Hormone
Cholesterol,C16H9N4O0,453.77,11.24,651.611,Carbohydrate
Urea,C10H39N5O3,233.71,12.27,113.716,Organic Compound
Dopamine,C17H24N0O3,464.88,N/A,259.735,Neurotransmitter
Dopamine,C20H13N5O4,883.42,12.09,917.912,Alcohol
Caffeine,C6H37N5O7,697.22,11.73,38.588,Hormone
Caffeine,C12H34N1O3,142.64,12.25,756.909,Nucleotide
Dopamine,C8H22N1O6,144.55,1.56,983.795,Hormone
Ethanol,C16H33N3O5,608.45,10.42,367.388,Hormone
Urea,C9H36N2O1,250.48,10.6,535.258,Alcohol
Cholesterol,C11H15N4O6,523.89,3.76,326.429,Hormone
Caffeine,C16H36N0O6,200.21,12.59,533.03,Lipid
Glucose,C19H33N0O5,123.39,5.46,965.034,Neurotransmitter
Ethanol,C2H25N2O10,137.7,N/A,921.059,Organic Compound
Serotonin,C20H30N5O10,711.1,5.53,526.694,Lipid
Serotonin,C18H17N3O5,565.52,2.28,569.07,Amide
Ethanol,C11H14N0O1,811.6,N/A,395.596,Amide
Aspirin,C1H2N0O5,181.33,5.57,601.445,Carbohydrate
Caffeine,C17H27N0O1,295.77,N/A,979.311,Amide
Ethanol,C1H2N0O2,715.75,8.25,816.466,Amide
Cholesterol,C11H24N2O3,372.73,N/A,684.755,Amide
Ethanol,C20H2N0O10,190.34,11.87,449.482,Lipid
Urea,C8H38N3O7,950.16,12.85,435.772,Carbohydrate
Urea,C2H26N0O5,460.54,9.81,848.11,Organic Compound
Caffeine,C18H13N2O3,254.49,5.95,547.903,Hormone
Dopamine,C8H28N5O9,355.41,1.33,862.718,Carbohydrate
Ethanol,C5H10N5O8,454.41,2.95,459.823,Carbohydrate
Glucose,C5H2N0O1,681.63,N/A,408.219,Neurotransmitter
Adrenaline,C11H15N0O5,764.34,N/A,512.508,Organic Compound
Ethanol,C4H36N3O7,931.91,12.86,321.276,Alcohol
Glucose,C7H27N3O2,795.13,3.4,548.947,Nucleotide
Urea,C7H20N1O9,199.86,12.92,522.535,Alcohol
Glucose,C9H5N5O7,275.78,11.02,919.743,Alcohol
Urea,C17H39N2O1,132.47,N/A,358.76,Neurotransmitter
Caffeine,C2H22N3O10,126.24,2.5,819.227,Lipid
Serotonin,C11H5N5O8,896.52,5.6,251.151,Nucleotide
Urea,C11H4N2O10,316.31,11.72,618.431,Hormone
Urea,C12H34N1O0,284.0,4.78,528.828,Hormone
Dopamine,C3H37N2O8,515.46,N/A,955.247,Alkaloid
Ethanol,C2H20N0O1,883.24,8.61,451.359,Alcohol
Serotonin,C5H8N0O3,381.89,1.19,51.964,Organic Compound
Adrenaline,C12H40N0O0,132.15,2.4,710.637,Alcohol
Aspirin,C18H17N2O10,512.65,9.77,41.247,Carbohydrate
Dopamine,C5H9N4O2,952.19,3.34,623.58,Organic Compound
Glucose,C3H33N4O8,315.44,N/A,136.143,Alkaloid
Glucose,C3H20N3O10,840.81,2.18,863.434,Lipid
Serotonin,C3H14N4O4,499.71,9.19,953.067,Carbohydrate
Glucose,C14H20N3O3,183.12,4.52,622.441,Hormone
Caffeine,C17H39N5O1,96.07,5.45,749.732,Carbohydrate
Cholesterol,C3H14N2O5,900.22,N/A,66.866,Alkaloid
Serotonin,C3H13N3O1,461.17,5.13,908.392,Amide
Urea,C20H39N3O8,251.28,11.03,848.552,Organic Compound
Serotonin,C13H25N4O0,306.96,8.04,999.886,Alkaloid
Dopamine,C11H21N0O7,902.59,8.67,105.461,Amide
Cholesterol,C15H40N4O9,261.85,9.78,879.707,Alkaloid
Serotonin,C5H31N0O0,954.16,N/A,380.746,Nucleotide
Glucose,C11H3N3O4,183.88,1.42,936.08,Alkaloid
Adrenaline,C8H10N3O0,844.56,N/A,583.364,Lipid
Caffeine,C16H10N5O10,234.32,4.09,788.578,Organic Compound
Caffeine,C2H35N3O5,826.52,1.59,370.986,Nucleotide
Ethanol,C12H29N2O2,406.72,2.75,305.167,Lipid
Ethanol,C7H26N1O9,360.69,N/A,929.776,Alkaloid
Adenosine triphosphate,C3H19N3O10,695.76,9.76,654.438,Organic Compound
Urea,C1H6N0O3,713.12,4.64,202.963,Amide
Adrenaline,C13H17N5O10,355.51,13.89,58.032,Alcohol
Urea,C3H31N0O6,868.18,3.94,122.785,Alcohol
Urea,C15H7N3O3,909.65,4.57,302.762,Nucleotide
Glucose,C19H2N5O6,610.42,10.39,123.665,Organic Compound
Cholesterol,C20H39N5O7,113.51,N/A,159.875,Amide
Cholesterol,C4H13N1O5,379.61,12.22,684.248,Hormone
Aspirin,C11H5N4O5,441.08,N/A,286.465,Alcohol
Ethanol,C16H13N2O10,532.4,7.9,357.445,Nucleotide
Dopamine,C7H26N0O4,114.27,2.4,315.016,Neurotransmitter
Caffeine,C9H2N1O2,693.61,10.43,955.074,Hormone
Serotonin,C6H26N1O3,368.6,9.82,952.855,Lipid
Cholesterol,C5H27N5O9,786.67,4.27,774.149,Neurotransmitter
Serotonin,C12H40N4O5,50.06,10.9,325.2,Nucleotide
Glucose,C16H18N3O8,401.71,13.5,733.642,Lipid
Cholesterol,C1H7N0O6,708.81,6.54,736.858,Lipid
Ethanol,C16H9N4O6,792.94,9.81,362.842,Nucleotide
Aspirin,C16H13N1O7,94.94,10.12,196.383,Nucleotide
Urea,C14H1N2O0,473.53,N/A,378.188,Neurotransmitter
Caffeine,C14H19N2O8,857.68,N/A,397.657,Amide
Dopamine,C6H36N0O5,957.6,N/A,801.796,Nucleotide
Caffeine,C8H34N0O4,287.49,5.84,553.172,Amide
Glucose,C18H24N1O7,626.18,11.43,508.902,Alcohol
Caffeine,C14H21N1O2,86.18,1.13,881.925,Nucleotide
Dopamine,C18H9N4O5,539.86,4.93,297.738,Carbohydrate
Serotonin,C16H7N4O6,412.93,11.8,82.535,Neurotransmitter
Ethanol,C2H2N1O9,534.72,4.16,392.879,Organic Compound
Caffeine,C8H33N0O7,691.9,7.7,830.435,Organic Compound
Cholesterol,C8H4N3O8,130.68,5.51,263.187,Alcohol
Adenosine triphosphate,C7H20N0O3,181.44,N/A,622.242,Nucleotide
Ethanol,C12H21N0O4,201.37,6.68,966.684,Amide
Cholesterol,C13H5N3O1,607.03,12.49,663.868,Lipid
Glucose,C5H34N3O2,188.7,N/A,293.634,Carbohydrate
Dopamine,C17H1N2O1,182.18,10.8,815.073,Neurotransmitter
Adrenaline,C9H38N1O0,673.93,10.25,956.802,Alcohol
Urea,C14H3N5O8,800.51,N/A,351.964,Organic Compound
Serotonin,C4H36N2O10,623.65,N/A,933.135,Carbohydrate
Ethanol,C11H23N3O0,757.61,N/A,164.03,Lipid
Adrenaline,C6H20N1O0,994.06,10.84,399.868,Hormone
Caffeine,C17H24N3O1,101.26,10.46,975.791,Carbohydrate
Glucose,C16H23N5O8,862.51,12.47,541.77,Amide
Aspirin,C15H10N1O6,121.99,6.35,399.155,Neurotransmitter
Glucose,C14H4N4O9,306.35,8.53,457.944,Amide
Urea,C2H17N4O4,964.22,N/A,942.623,Organic Compound
Serotonin,C1H10N2O3,145.6,6.29,811.784,Hormone
Ethanol,C14H35N1O7,376.43,2.61,254.531,Hormone
Aspirin,C17H16N3O1,781.87,9.87,80.781,Nucleotide
Glucose,C6H1N1O7,508.29,5.99,778.354,Lipid
Adrenaline,C7H36N5O6,961.44,4.37,733.991,Amide
Dopamine,C4H18N3O9,579.07,13.54,991.411,Carbohydrate
Ethanol,C9H13N2O4,913.19,N/A,292.553,Lipid
Adenosine triphosphate,C4H3N1O4,529.76,7.41,900.971,Alkaloid
Serotonin,C12H4N0O7,340.48,1.71,341.954,Alkaloid
Dopamine,C14H36N5O10,497.38,7.96,258.491,Alkaloid
Urea,C15H39N4O9,619.84,10.94,408.104,Nucleotide
Ethanol,C3H30N5O4,977.56,7.07,988.446,Alkaloid
Adenosine triphosphate,C13H16N3O9,502.91,N/A,921.648,Hormone
Aspirin,C3H3N3O7,977.8,1.52,749.612,Organic Compound
Glucose,C2H10N5O0,590.44,13.8,43.331,Nucleotide
Ethanol,C19H13N3O10,510.79,6.58,673.976,Lipid
Caffeine,C20H2N4O5,996.45,N/A,110.57,Nucleotide
Cholesterol,C14H17N1O7,330.25,11.42,352.213,Organic Compound
Urea,C5H34N4O8,68.53,8.72,191.452,Alcohol
Cholesterol,C19H15N2O8,203.84,5.17,734.964,Nucleotide
Urea,C13H19N1O9,270.12,5.86,16.019,Alkaloid
Adenosine triphosphate,C5H37N0O3,160.71,N/A,182.179,Alkaloid
Serotonin,C1H35N5O1,927.9,11.74,280.858,Carbohydrate
Cholesterol,C20H3N4O0,178.66,8.86,706.58,Amide
Aspirin,C11H20N3O2,524.89,6.87,40.466,Alkaloid
Adrenaline,C2H28N4O2,80.08,N/A,697.258,Neurotransmitter
Dopamine,C9H4N1O3,920.87,5.81,537.691,Organic Compound
Caffeine,C13H12N0O2,271.02,8.81,280.179,Hormone
Urea,C13H22N1O10,874.42,12.71,801.511,Lipid
Urea,C13H9N3O9,289.2,N/A,514.662,Carbohydrate
Adenosine triphosphate,C8H6N4O3,954.56,4.93,35.703,Hormone
Ethanol,C12H38N2O9,706.73,5.14,271.926,Organic Compound
Caffeine,C15H40N5O1,818.35,1.24,444.427,Amide
Urea,C7H31N4O10,233.82,8.23,556.559,Nucleotide
Glucose,C8H19N3O0,451.51,7.86,914.875,Alkaloid
Dopamine,C11H2N0O8,915.33,2.64,1.324,Alkaloid
Adenosine triphosphate,C2H7N0O4,721.25,2.21,584.291,Lipid
Adrenaline,C18H3N2O2,677.83,N/A,749.35,Hormone
Adenosine triphosphate,C5H18N4O10,965.56,N/A,57.649,Nucleotide
Adrenaline,C17H16N3O0,895.52,2.78,165.941,Lipid
Ethanol,C16H35N3O10,755.03,12.23,513.168,Alcohol
Ethanol,C15H3N1O5,217.04,13.94,131.381,Carbohydrate
Ethanol,C1H23N3O9,227.55,10.92,893.036,Amide
Cholesterol,C17H23N1O6,593.81,N/A,737.526,Alkaloid
Serotonin,C9H10N5O10,570.93,12.2,786.707,Alkaloid
Aspirin,C11H32N4O10,315.84,1.44,533.51,Organic Compound
Cholesterol,C20H30N0O7,590.54,2.73,208.053,Carbohydrate
Adrenaline,C7H31N0O5,281.13,4.98,83.181,Hormone
Dopamine,C2H11N3O2,333.77,12.47,587.673,Hormone
Urea,C13H15N4O8,921.79,11.46,208.737,Hormone
Glucose,C8H23N3O8,269.4,11.27,324.658,Nucleotide
Glucose,C11H21N4O5,490.01,N/A,136.463,Lipid
Adrenaline,C1H21N0O10,439.21,6.66,298.392,Nucleotide
Ethanol,C3H36N1O7,854.65,11.4,142.679,Alkaloid
Glucose,C11H30N2O0,507.61,11.68,996.506,Alkaloid
Urea,C16H37N4O6,230.11,12.51,360.481,Alcohol
Caffeine,C8H32N2O9,401.63,7.52,943.075,Neurotransmitter
Adrenaline,C8H30N0O6,538.16,2.83,738.092,Hormone
Caffeine,C17H3N3O6,875.93,5.17,310.388,Alcohol
Caffeine,C4H23N0O10,931.08,3.25,347.552,Lipid
Dopamine,C16H1N4O4,891.97,6.34,5.688,Nucleotide
Adrenaline,C17H38N5O7,636.23,12.98,820.413,Carbohydrate
Adrenaline,C20H11N0O2,511.9,2.37,483.899,Lipid
Caffeine,C18H35N0O7,342.57,13.68,253.338,Organic Compound
Adrenaline,C6H40N1O10,252.13,4.42,17.854,Hormone
Dopamine,C16H1N0O8,849.44,1.72,436.082,Hormone
Cholesterol,C20H22N2O6,370.77,N/A,399.713,Alkaloid
Adrenaline,C14H28N4O0,235.47,9.31,254.962,Alkaloid
Adrenaline,C4H4N3O0,203.68,7.21,826.374,Hormone
Adenosine triphosphate,C15H24N3O7,138.72,7.19,886.63,Hormone
Cholesterol,C7H27N0O3,118.03,11.04,622.882,Organic Compound
Adrenaline,C17H3N5O10,780.12,6.38,470.176,Alcohol
Cholesterol,C8H14N1O9,642.05,5.38,686.866,Nucleotide
Adrenaline,C8H14N5O8,391.77,10.35,879.324,Amide
Adenosine triphosphate,C16H35N3O7,873.37,7.15,989.499,Neurotransmitter
Dopamine,C19H17N2O8,469.47,N/A,840.193,Alcohol
Ethanol,C14H14N1O0,438.19,5.59,400.748,Amide
Adenosine triphosphate,C14H4N0O2,394.22,11.46,439.934,Neurotransmitter
Adrenaline,C6H12N1O3,395.72,N/A,751.397,Organic Compound
Cholesterol,C16H36N3O8,643.98,11.45,659.828,Alkaloid
Urea,C5H13N3O7,315.83,N/A,626.106,Carbohydrate
Urea,C10H3N5O0,116.99,11.07,101.984,Amide
Cholesterol,C4H10N3O7,678.21,3.44,203.996,Hormone
Cholesterol,C8H24N3O9,686.03,5.65,32.226,Lipid
Caffeine,C4H14N3O1,281.42,1.29,945.473,Organic Compound
Cholesterol,C16H17N4O7,449.32,3.06,748.589,Alcohol
Dopamine,C12H24N2O2,432.68,7.23,102.96,Organic Compound
Dopamine,C10H12N0O1,663.48,6.01,651.969,Amide
Dopamine,C18H30N3O5,965.65,N/A,212.899,Alkaloid
Ethanol,C5H38N4O7,492.11,8.95,893.348,Carbohydrate
Ethanol,C11H1N3O8,854.72,9.18,923.08,Organic Compound
Cholesterol,C20H30N3O0,154.07,10.15,460.352,Alkaloid
Serotonin,C11H24N1O5,752.99,2.98,295.586,Carbohydrate
Dopamine,C12H14N4O9,317.57,12.37,678.098,Hormone
