compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C14H9N2O7,796.17,8.43,667.597,Alkaloid
Dopamine,C13H39N5O6,726.23,5.36,605.394,Neurotransmitter
Adrenaline,C13H9N4O3,942.56,12.81,92.867,Organic Compound
Urea,C11H9N4O2,443.37,11.04,911.352,Nucleotide
Glucose,C16H14N4O4,676.42,3.62,214.451,Neurotransmitter
Dopamine,C20H20N1O4,340.57,1.53,152.846,Alkaloid
Ethanol,C12H16N5O3,181.85,N/A,91.121,Alkaloid
Caffeine,C9H13N4O1,865.07,6.24,157.551,Nucleotide
Serotonin,C18H3N5O8,193.22,7.48,629.727,Organic Compound
Cholesterol,C9H9N1O10,978.7,6.2,398.482,Carbohydrate
Cholesterol,C9H27N2O10,837.43,12.07,494.252,Organic Compound
Urea,C13H33N5O1,404.83,1.39,703.561,Alkaloid
Urea,C18H31N2O4,365.89,6.02,521.711,Neurotransmitter
Adrenaline,C15H10N5O4,777.91,5.22,702.8,Alcohol
Caffeine,C9H38N3O10,130.08,7.59,455.487,Lipid
Dopamine,C2H28N1O4,759.9,N/A,829.225,Alkaloid
Ethanol,C20H40N3O9,931.82,13.63,821.335,Alcohol
Aspirin,C17H11N0O4,873.78,7.47,216.854,Organic Compound
Cholesterol,C1H29N0O7,937.8,5.13,890.459,Nucleotide
Adrenaline,C10H30N3O8,384.07,6.73,630.064,Amide
Serotonin,C12H27N1O5,180.37,2.64,975.023,Neurotransmitter
Aspirin,C6H20N1O9,524.5,N/A,139.333,Lipid
Adenosine triphosphate,C1H18N4O8,986.23,1.97,262.737,Carbohydrate
Ethanol,C8H5N0O2,761.07,4.61,601.742,Alkaloid
Caffeine,C15H6N3O0,980.2,9.25,895.551,Organic Compound
Adenosine triphosphate,C17H5N3O4,123.89,2.37,176.268,Carbohydrate
Serotonin,C3H20N5O4,874.0,7.29,646.155,Alcohol
Glucose,C3H39N0O3,152.02,13.67,216.491,Lipid
Serotonin,C6H31N3O7,315.51,1.44,877.891,Alkaloid
Dopamine,C3H6N1O5,104.84,11.02,596.598,Alcohol
Urea,C4H31N5O1,164.26,N/A,559.244,Organic Compound
Caffeine,C15H18N0O2,707.45,6.41,403.537,Organic Compound
Serotonin,C19H17N4O9,105.55,6.44,863.782,Amide
Adenosine triphosphate,C17H40N5O6,224.28,5.26,819.109,Amide
Cholesterol,C16H34N4O5,442.85,10.46,859.896,Nucleotide
Cholesterol,C17H4N4O3,676.8,11.54,523.113,Amide
Aspirin,C6H40N0O1,368.85,N/A,8.559,Carbohydrate
Cholesterol,C6H17N4O10,161.85,9.32,288.105,Alcohol
Urea,C13H24N1O1,784.77,2.14,663.183,Carbohydrate
Aspirin,C9H38N2O1,561.43,9.77,556.329,Hormone
Adrenaline,C9H36N5O2,891.18,11.67,53.745,Organic Compound
Aspirin,C20H19N5O0,847.78,2.62,920.709,Lipid
Serotonin,C16H32N5O1,897.59,1.24,305.353,Neurotransmitter
Dopamine,C4H18N5O6,421.1,12.98,356.94,Alcohol
Aspirin,C16H1N1O0,793.38,3.76,36.5,Nucleotide
Urea,C14H9N1O1,889.18,N/A,255.14,Neurotransmitter
Cholesterol,C16H30N2O0,477.56,7.08,118.771,Lipid
Adenosine triphosphate,C18H37N0O2,536.1,10.17,362.432,Nucleotide
Urea,C6H29N0O6,859.14,8.57,641.39,Organic Compound
Adrenaline,C6H26N1O7,549.88,13.91,57.658,Alkaloid
Dopamine,C2H28N3O10,722.54,8.89,658.071,Neurotransmitter
Cholesterol,C5H18N5O1,61.43,N/A,269.228,Amide
Serotonin,C20H37N4O7,344.18,8.13,159.067,Carbohydrate
Ethanol,C3H19N5O9,609.35,N/A,382.256,Alkaloid
Urea,C20H11N2O5,306.37,4.98,991.879,Hormone
Aspirin,C5H30N5O8,791.44,6.43,734.137,Amide
Serotonin,C18H25N3O9,500.87,3.17,160.2,Alkaloid
Serotonin,C2H28N1O4,444.64,10.35,94.262,Nucleotide
Caffeine,C7H6N3O10,546.26,10.97,427.016,Lipid
Adenosine triphosphate,C4H24N2O1,966.89,N/A,617.918,Organic Compound
Cholesterol,C7H31N2O2,909.37,N/A,840.3,Alcohol
Cholesterol,C16H17N1O10,139.21,7.96,940.011,Alcohol
Adenosine triphosphate,C16H22N0O6,690.02,10.7,839.134,Neurotransmitter
Caffeine,C18H1N1O0,544.39,N/A,403.031,Organic Compound
Aspirin,C20H24N4O1,265.61,7.72,838.292,Alcohol
Aspirin,C14H23N1O0,449.56,13.01,376.143,Nucleotide
Cholesterol,C8H22N2O4,533.54,N/A,974.145,Lipid
Dopamine,C4H30N2O1,745.6,7.49,124.204,Carbohydrate
Ethanol,C3H30N4O6,844.91,N/A,466.313,Organic Compound
Adrenaline,C20H29N0O6,617.38,N/A,4.229,Nucleotide
Serotonin,C18H20N3O5,696.73,5.47,619.83,Alcohol
Serotonin,C20H29N4O4,652.56,2.96,412.05,Neurotransmitter
Urea,C4H18N0O0,621.72,13.47,266.204,Organic Compound
Dopamine,C19H7N5O0,127.57,N/A,409.42,Nucleotide
Adenosine triphosphate,C6H31N3O4,66.46,9.54,304.851,Nucleotide
Glucose,C9H35N0O7,611.88,11.69,860.205,Carbohydrate
Serotonin,C13H32N3O0,644.63,8.56,608.251,Amide
Ethanol,C8H20N4O7,301.89,11.79,176.783,Nucleotide
Dopamine,C12H22N5O1,969.96,N/A,877.169,Alkaloid
Cholesterol,C13H27N5O2,914.36,1.64,320.68,Nucleotide
Urea,C1H19N4O9,888.72,1.34,30.969,Lipid
Dopamine,C7H19N0O6,561.2,8.32,388.65,Nucleotide
Cholesterol,C5H10N5O2,981.58,11.35,867.875,Nucleotide
Cholesterol,C14H32N5O5,513.34,12.95,725.84,Lipid
Urea,C3H12N2O0,107.49,13.38,664.523,Hormone
Glucose,C19H6N5O2,825.64,N/A,516.548,Alkaloid
Serotonin,C14H39N3O5,987.18,N/A,913.845,Lipid
Serotonin,C17H19N2O2,778.4,11.47,654.166,Neurotransmitter
Caffeine,C18H32N1O4,192.58,11.86,299.497,Lipid
Aspirin,C15H4N5O1,989.99,7.76,401.336,Hormone
Aspirin,C14H31N3O3,970.66,4.74,804.984,Neurotransmitter
Glucose,C6H19N1O2,939.06,13.49,884.598,Lipid
Adenosine triphosphate,C5H40N5O4,460.88,8.73,215.506,Alcohol
Glucose,C1H38N5O6,448.75,11.8,351.155,Amide
Urea,C5H28N3O0,875.26,8.39,553.273,Alcohol
Adenosine triphosphate,C18H13N4O8,375.91,5.68,947.883,Amide
Adenosine triphosphate,C20H14N2O9,865.12,N/A,742.688,Hormone
Glucose,C2H32N1O9,234.66,7.62,349.646,Amide
Cholesterol,C3H28N1O4,572.99,N/A,755.163,Lipid
Urea,C7H39N1O6,389.11,3.55,387.284,Amide
Adenosine triphosphate,C10H26N3O1,763.02,1.06,221.883,Nucleotide
Cholesterol,C5H16N1O1,722.1,N/A,901.309,Alkaloid
Glucose,C12H3N2O8,314.75,1.77,351.212,Alkaloid
Cholesterol,C10H37N5O6,143.27,7.89,648.134,Neurotransmitter
Serotonin,C1H4N0O7,246.6,4.34,9.127,Lipid
Urea,C16H2N3O7,367.2,6.9,734.423,Neurotransmitter
Aspirin,C19H15N5O8,380.77,11.26,189.283,Nucleotide
Dopamine,C18H18N0O2,162.88,4.72,723.778,Lipid
Caffeine,C1H7N2O0,198.59,10.54,525.042,Organic Compound
Ethanol,C12H10N0O4,508.6,3.09,472.517,Carbohydrate
Ethanol,C15H8N0O6,778.1,N/A,961.402,Organic Compound
Aspirin,C8H26N4O0,994.3,2.3,785.283,Lipid
Urea,C1H37N1O8,446.52,N/A,669.413,Neurotransmitter
Dopamine,C7H32N1O2,589.44,7.24,399.474,Carbohydrate
Ethanol,C16H1N2O4,83.34,12.3,340.286,Alkaloid
Urea,C4H28N0O7,674.85,5.23,64.679,Alkaloid
Urea,C17H10N0O0,425.39,12.25,703.352,Organic Compound
Ethanol,C7H30N4O10,366.64,6.75,433.742,Nucleotide
Aspirin,C14H36N2O8,403.0,9.36,346.722,Hormone
Glucose,C16H11N0O0,495.93,3.85,380.748,Nucleotide
Ethanol,C9H25N2O1,893.59,8.27,760.352,Alkaloid
Caffeine,C7H10N2O0,650.35,3.77,489.172,Neurotransmitter
Cholesterol,C20H11N5O0,591.52,N/A,790.48,Alcohol
Caffeine,C15H21N1O10,981.3,3.02,681.245,Nucleotide
Adenosine triphosphate,C7H36N5O0,359.19,4.93,311.515,Hormone
Urea,C16H33N4O3,229.7,N/A,685.358,Neurotransmitter
Adenosine triphosphate,C11H6N0O10,899.57,4.25,962.796,Neurotransmitter
Adrenaline,C11H22N3O6,74.02,6.12,778.312,Neurotransmitter
Dopamine,C13H20N3O9,195.55,1.38,829.679,Organic Compound
Adenosine triphosphate,C11H20N2O9,937.62,4.08,244.027,Alcohol
Ethanol,C5H22N0O6,453.02,N/A,32.449,Nucleotide
Aspirin,C2H16N5O9,603.75,13.31,779.138,Hormone
Urea,C18H12N2O3,302.24,7.15,395.295,Amide
Aspirin,C12H21N0O9,595.87,13.79,521.608,Nucleotide
Aspirin,C11H17N1O6,876.99,N/A,659.0,Carbohydrate
Dopamine,C14H38N2O0,928.45,7.39,897.639,Lipid
Adenosine triphosphate,C10H19N5O0,472.67,6.09,814.029,Amide
Aspirin,C13H9N5O5,260.68,9.11,546.418,Nucleotide
Adrenaline,C15H9N5O10,252.04,9.94,82.383,Neurotransmitter
Adenosine triphosphate,C1H19N3O8,124.74,12.67,515.854,Organic Compound
Caffeine,C20H12N1O1,900.84,N/A,642.792,Lipid
Dopamine,C16H23N2O8,850.34,1.02,831.788,Hormone
Caffeine,C16H11N5O3,258.22,10.64,735.048,Alkaloid
Glucose,C11H33N0O8,197.32,6.32,362.672,Organic Compound
Cholesterol,C8H5N4O10,510.71,8.06,862.325,Amide
Cholesterol,C13H18N4O6,661.49,12.2,296.25,Hormone
Urea,C18H28N0O5,731.67,6.61,850.516,Amide
Ethanol,C9H27N1O5,887.27,13.49,834.297,Amide
Cholesterol,C6H21N2O3,326.4,9.08,241.507,Alcohol
Urea,C11H9N0O7,425.43,12.35,874.955,Alcohol
Urea,C10H38N5O2,757.73,6.58,994.91,Carbohydrate
Aspirin,C15H10N1O9,424.58,11.76,675.107,Amide
Caffeine,C20H17N2O10,813.28,N/A,1.178,Hormone
Adenosine triphosphate,C2H40N5O7,666.69,11.52,467.429,Nucleotide
Adrenaline,C10H15N0O8,267.71,N/A,211.291,Amide
Glucose,C5H19N0O8,706.6,N/A,223.996,Organic Compound
Cholesterol,C10H21N2O2,227.66,N/A,518.019,Nucleotide
Ethanol,C2H5N4O9,749.71,N/A,813.486,Hormone
Glucose,C3H24N3O6,803.4,6.87,502.011,Neurotransmitter
Dopamine,C20H2N3O5,208.25,11.24,722.739,Alkaloid
Adenosine triphosphate,C15H8N1O7,675.09,6.96,176.994,Alcohol
Serotonin,C19H31N4O10,924.26,3.65,65.039,Lipid
Aspirin,C8H7N3O3,983.41,13.24,468.454,Organic Compound
Aspirin,C9H15N2O8,189.42,N/A,97.765,Organic Compound
Adrenaline,C12H30N5O6,874.68,10.01,629.017,Organic Compound
Glucose,C7H4N4O1,829.11,13.78,59.012,Nucleotide
Glucose,C3H22N0O7,82.69,1.79,925.415,Carbohydrate
Dopamine,C8H26N2O7,790.14,4.81,129.228,Amide
Glucose,C3H1N4O3,747.87,12.27,216.95,Hormone
Dopamine,C20H7N0O0,640.27,8.82,983.082,Carbohydrate
Dopamine,C19H10N3O6,707.58,13.12,198.508,Alcohol
Urea,C9H22N0O4,95.39,6.38,448.11,Organic Compound
Ethanol,C2H36N0O7,469.46,10.67,83.293,Alkaloid
Caffeine,C3H23N3O8,415.14,6.45,33.972,Nucleotide
Ethanol,C20H6N0O3,820.09,12.14,788.868,Organic Compound
Dopamine,C15H22N3O8,952.75,12.86,928.293,Carbohydrate
Cholesterol,C2H8N5O8,397.96,2.21,147.22,Organic Compound
Dopamine,C14H18N1O2,675.24,N/A,984.689,Amide
Caffeine,C7H17N3O4,842.37,12.05,631.173,Amide
Adrenaline,C6H27N5O6,220.94,4.78,471.627,Organic Compound
Adenosine triphosphate,C15H22N0O5,404.57,9.98,697.357,Alcohol
Cholesterol,C17H7N3O5,893.34,3.99,824.285,Hormone
Serotonin,C8H9N1O6,491.99,N/A,370.989,Amide
Adenosine triphosphate,C17H39N4O5,676.97,N/A,837.401,Alkaloid
Urea,C20H28N5O7,341.19,N/A,920.632,Nucleotide
Cholesterol,C7H39N3O4,457.91,N/A,539.392,Amide
Urea,C18H40N4O1,776.14,6.16,996.969,Hormone
Urea,C16H36N2O5,719.97,12.37,81.174,Organic Compound
Urea,C4H16N0O9,679.93,9.88,180.694,Lipid
Glucose,C14H17N2O0,785.97,N/A,114.439,Alcohol
Urea,C2H38N4O0,705.27,7.18,928.534,Alkaloid
Caffeine,C20H21N5O4,126.57,13.78,408.386,Alkaloid
Cholesterol,C17H31N4O7,478.58,4.9,531.575,Alcohol
Adrenaline,C4H27N5O1,781.7,12.11,736.218,Carbohydrate
Urea,C9H4N2O2,211.09,10.21,907.634,Amide
Adenosine triphosphate,C5H40N3O4,960.46,8.89,183.888,Carbohydrate
Urea,C16H23N5O1,969.39,N/A,395.701,Alkaloid
Adenosine triphosphate,C10H32N1O10,171.96,1.05,896.726,Nucleotide
Urea,C19H8N5O0,546.37,11.73,148.763,Lipid
Aspirin,C15H39N1O9,322.12,N/A,982.455,Amide
Cholesterol,C20H20N0O7,590.68,9.83,664.929,Lipid
Serotonin,C10H13N0O10,277.09,6.92,668.266,Alcohol
Adrenaline,C2H28N5O5,681.28,9.88,127.751,Alcohol
Glucose,C12H40N2O5,137.81,3.01,308.163,Alcohol
Adenosine triphosphate,C3H7N0O6,408.46,8.58,774.917,Hormone
Aspirin,C17H35N1O10,82.69,5.13,352.239,Hormone
Glucose,C18H5N0O7,825.13,N/A,634.846,Hormone
Caffeine,C3H27N5O6,346.52,N/A,458.533,Lipid
Adenosine triphosphate,C7H30N1O0,744.48,1.91,452.346,Alcohol
Adenosine triphosphate,C15H11N1O2,56.77,11.13,142.248,Alcohol
Serotonin,C2H34N4O0,375.19,1.34,368.105,Amide
Serotonin,C4H11N1O0,934.12,4.73,304.844,Alcohol
Adenosine triphosphate,C19H20N2O5,769.34,5.89,365.914,Alcohol
Glucose,C4H3N2O9,814.18,6.74,471.276,Lipid
Urea,C5H27N5O10,459.17,10.2,645.118,Alcohol
Caffeine,C20H34N1O3,390.26,N/A,593.542,Nucleotide
Dopamine,C11H24N0O8,325.6,11.93,156.705,Organic Compound
Adrenaline,C8H23N2O0,566.71,7.75,932.995,Hormone
Ethanol,C18H29N0O7,497.18,9.11,887.644,Nucleotide
Adrenaline,C11H37N2O0,579.84,3.76,832.673,Nucleotide
Dopamine,C17H1N1O0,947.88,N/A,929.383,Nucleotide
Urea,C14H22N4O7,996.76,N/A,791.268,Neurotransmitter
Glucose,C10H28N2O6,415.28,N/A,708.195,Amide
Adenosine triphosphate,C14H12N3O3,186.48,5.12,763.031,Lipid
Adenosine triphosphate,C7H2N4O2,828.93,N/A,732.746,Alcohol
Adrenaline,C13H17N4O6,170.91,N/A,211.837,Nucleotide
Serotonin,C8H13N2O9,368.13,4.36,154.974,Hormone
Adrenaline,C20H10N4O5,843.37,N/A,276.176,Alkaloid
Caffeine,C6H33N5O0,970.97,N/A,894.906,Hormone
Adenosine triphosphate,C18H40N3O7,271.89,13.51,702.946,Neurotransmitter
Dopamine,C15H26N1O5,132.75,6.4,956.624,Alkaloid
Ethanol,C14H33N5O1,878.51,6.49,174.531,Amide
Adrenaline,C18H28N3O9,603.75,13.82,803.109,Alkaloid
Glucose,C1H39N4O2,302.1,N/A,978.061,Alcohol
Aspirin,C5H29N0O2,417.92,11.0,688.749,Alkaloid
Cholesterol,C10H38N2O6,279.73,4.95,396.043,Neurotransmitter
Adrenaline,C9H25N3O9,751.78,10.52,897.167,Hormone
Ethanol,C10H4N1O5,684.26,N/A,906.934,Alcohol
Adenosine triphosphate,C15H40N5O10,484.23,10.41,676.837,Alcohol
Adrenaline,C10H25N2O7,169.19,4.78,31.803,Neurotransmitter
Dopamine,C4H20N3O4,519.53,4.58,268.535,Neurotransmitter
Adrenaline,C15H30N1O8,943.28,4.75,804.814,Carbohydrate
Ethanol,C10H22N1O10,341.58,13.76,959.045,Alcohol
Caffeine,C12H20N3O6,943.83,6.67,477.151,Alcohol
Urea,C11H21N0O10,122.55,2.6,778.439,Alkaloid
Adrenaline,C19H30N2O8,849.76,8.32,576.085,Neurotransmitter
Glucose,C13H36N2O1,437.15,N/A,564.065,Alcohol
Cholesterol,C1H2N3O1,196.31,12.23,287.328,Alcohol
Aspirin,C10H33N3O0,766.75,3.57,437.248,Organic Compound
Serotonin,C19H29N5O9,385.73,9.83,120.847,Organic Compound
Glucose,C12H17N0O10,926.41,5.43,581.481,Neurotransmitter
Aspirin,C12H10N1O8,244.72,12.23,255.133,Nucleotide
Adrenaline,C2H4N2O6,841.54,4.06,347.519,Organic Compound
Glucose,C19H2N1O3,989.94,N/A,292.974,Lipid
Urea,C11H40N3O7,808.62,N/A,636.375,Organic Compound
Aspirin,C3H10N1O0,682.13,3.79,523.873,Carbohydrate
Aspirin,C15H37N5O1,265.61,2.18,219.6,Amide
Urea,C16H26N2O9,472.1,10.45,467.187,Carbohydrate
Serotonin,C13H16N1O3,130.22,5.91,487.182,Organic Compound
Serotonin,C20H15N2O1,806.84,7.78,385.434,Carbohydrate
Aspirin,C8H26N0O5,434.65,N/A,285.812,Amide
Dopamine,C11H12N5O2,601.74,12.77,181.447,Lipid
Glucose,C18H13N0O7,289.38,8.27,909.423,Organic Compound
Aspirin,C17H9N5O8,554.43,9.79,131.241,Neurotransmitter
Glucose,C10H35N0O10,384.08,11.22,761.405,Alcohol
Dopamine,C13H3N5O7,481.19,9.14,525.288,Hormone
Caffeine,C18H4N2O10,180.1,3.48,224.178,Organic Compound
Adrenaline,C20H35N0O7,160.1,7.18,660.918,Lipid
Adenosine triphosphate,C1H8N4O7,272.52,2.09,790.961,Carbohydrate
Aspirin,C6H5N2O0,540.87,2.17,882.538,Amide
Aspirin,C9H24N3O3,344.22,12.22,641.554,Organic Compound
Glucose,C5H1N0O6,413.07,2.81,4.066,Carbohydrate
Cholesterol,C4H14N0O7,310.88,13.99,80.56,Neurotransmitter
Serotonin,C16H28N2O4,753.14,3.5,322.379,Carbohydrate
Urea,C10H40N0O2,162.45,4.61,941.396,Alkaloid
Adrenaline,C6H34N2O10,532.68,11.18,815.763,Amide
Cholesterol,C20H13N0O9,142.62,4.6,112.936,Neurotransmitter
Serotonin,C7H20N3O7,544.06,6.87,225.51,Neurotransmitter
Adrenaline,C10H22N1O9,853.44,N/A,392.075,Nucleotide
Serotonin,C10H12N4O0,89.78,9.97,94.858,Lipid
Aspirin,C19H27N0O6,738.76,1.36,3.56,Carbohydrate
Serotonin,C4H17N3O8,459.68,2.54,825.756,Nucleotide
Ethanol,C7H20N0O5,172.17,10.44,720.264,Hormone
Adrenaline,C1H24N4O10,738.31,N/A,773.994,Nucleotide
Adenosine triphosphate,C16H23N0O7,933.92,10.71,718.515,Nucleotide
Caffeine,C9H38N3O3,464.28,12.23,78.104,Organic Compound
Serotonin,C20H20N2O1,915.27,8.83,13.822,Lipid
Adenosine triphosphate,C4H8N4O6,56.74,N/A,576.532,Nucleotide
Glucose,C11H18N2O7,707.25,2.36,867.226,Alkaloid
Caffeine,C14H1N5O6,352.54,N/A,925.924,Neurotransmitter
Caffeine,C8H37N0O2,285.77,5.12,211.589,Lipid
Ethanol,C13H6N5O0,76.42,7.39,88.16,Amide
Glucose,C6H20N3O2,76.13,1.66,961.418,Organic Compound
Aspirin,C3H5N2O7,229.54,2.26,733.746,Neurotransmitter
Cholesterol,C9H36N0O10,403.37,4.56,635.364,Alcohol
Serotonin,C15H28N0O6,700.73,6.13,79.615,Hormone
Caffeine,C14H23N0O1,890.44,5.88,479.934,Organic Compound
Caffeine,C5H39N5O3,730.48,2.54,902.085,Organic Compound
Cholesterol,C8H8N3O8,690.98,N/A,339.56,Alkaloid
Serotonin,C13H12N0O1,757.72,8.14,732.338,Amide
Ethanol,C7H15N3O10,783.0,7.82,927.385,Alcohol
Caffeine,C13H27N0O0,727.26,3.42,401.099,Organic Compound
Urea,C16H3N4O4,140.03,10.59,647.598,Organic Compound
Adrenaline,C14H13N5O6,65.65,1.71,838.757,Organic Compound
Caffeine,C17H19N1O5,165.61,10.62,199.08,Hormone
Aspirin,C12H40N1O7,891.69,6.91,964.517,Organic Compound
Cholesterol,C5H4N5O1,381.88,4.36,892.671,Alcohol
Adenosine triphosphate,C2H4N4O7,968.46,6.97,787.493,Organic Compound
Serotonin,C16H36N3O0,476.37,7.21,267.913,Alkaloid
Aspirin,C16H21N4O3,458.52,11.9,223.816,Alcohol
Glucose,C2H8N3O7,493.42,2.37,445.045,Carbohydrate
Dopamine,C3H22N1O5,108.01,6.84,487.785,Lipid
Adrenaline,C11H1N5O7,628.44,3.47,724.383,Hormone
Adrenaline,C9H14N0O1,697.74,9.2,837.336,Amide
Urea,C12H19N1O3,88.7,10.81,279.412,Lipid
Caffeine,C4H37N5O8,611.64,7.18,239.296,Neurotransmitter
Urea,C8H12N3O8,971.31,13.93,918.442,Carbohydrate
Aspirin,C1H18N2O9,894.54,11.75,138.387,Hormone
Adrenaline,C3H31N2O2,813.98,N/A,26.441,Lipid
Aspirin,C1H3N4O4,515.36,N/A,590.318,Lipid
Glucose,C1H9N5O3,314.52,9.63,608.947,Carbohydrate
Dopamine,C16H5N1O9,151.04,9.16,945.432,Alcohol
Caffeine,C12H37N5O10,127.26,N/A,719.938,Alcohol
Caffeine,C12H30N3O3,489.62,3.26,575.88,Alcohol
Serotonin,C10H12N3O7,671.42,1.34,46.519,Organic Compound
Adrenaline,C15H35N5O2,462.85,3.0,962.233,Alcohol
Dopamine,C12H10N1O9,502.29,N/A,381.106,Alkaloid
Glucose,C3H4N2O8,685.28,6.58,136.684,Lipid
Cholesterol,C2H15N4O10,652.72,9.77,384.171,Lipid
Glucose,C5H27N5O0,306.0,N/A,397.367,Amide
Adrenaline,C1H26N0O2,279.3,3.33,131.962,Alcohol
Adrenaline,C8H12N0O1,140.46,5.47,820.994,Alkaloid
Glucose,C16H22N3O10,680.99,9.02,353.395,Amide
Cholesterol,C8H13N2O10,307.57,N/A,182.417,Neurotransmitter
Dopamine,C1H9N4O3,160.0,5.2,696.598,Nucleotide
Urea,C1H31N2O6,417.74,6.9,867.551,Organic Compound
Cholesterol,C20H22N5O9,815.65,N/A,746.895,Amide
Adenosine triphosphate,C13H30N2O3,416.68,11.91,482.08,Alcohol
Serotonin,C1H7N0O6,100.43,9.25,30.79,Organic Compound
Urea,C6H5N3O8,476.66,9.24,868.334,Lipid
Serotonin,C3H39N4O2,954.03,1.64,817.693,Nucleotide
Aspirin,C18H10N1O10,816.45,5.91,670.412,Carbohydrate
Serotonin,C3H33N2O4,53.83,N/A,890.297,Lipid
Glucose,C18H16N0O6,455.47,5.71,222.498,Alcohol
Serotonin,C20H5N2O5,398.57,12.48,723.994,Carbohydrate
Glucose,C6H36N0O1,438.8,1.06,792.577,Neurotransmitter
Ethanol,C15H38N3O10,432.44,9.9,89.473,Organic Compound
Glucose,C4H38N1O1,60.29,9.95,882.908,Amide
Adenosine triphosphate,C3H5N0O5,272.22,4.33,989.411,Nucleotide
Dopamine,C20H1N5O9,210.58,8.82,538.596,Carbohydrate
Glucose,C3H2N4O3,534.62,10.07,514.161,Organic Compound
Adrenaline,C16H3N3O3,958.94,13.09,481.509,Organic Compound
Cholesterol,C13H7N5O4,731.22,7.59,368.147,Alkaloid
Adrenaline,C13H17N1O4,720.37,6.9,134.752,Organic Compound
Adrenaline,C19H19N4O10,759.62,N/A,854.132,Lipid
Ethanol,C4H29N0O2,444.67,7.12,363.765,Nucleotide
Aspirin,C1H37N1O10,223.35,N/A,931.371,Lipid
Dopamine,C18H29N3O2,574.67,2.95,840.721,Organic Compound
Urea,C16H38N5O2,80.21,6.58,71.953,Organic Compound
Glucose,C18H27N3O0,144.41,4.13,54.844,Carbohydrate
Urea,C2H22N1O2,779.94,10.28,0.207,Amide
Serotonin,C15H36N5O1,539.19,3.86,457.898,Alkaloid
Glucose,C17H27N4O7,301.06,1.94,65.575,Alcohol
