cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_23283,Fibroblast,27.96,17,78.44
CELL_37075,Epithelial,87.44,22,60.93
CELL_93664,Stem Cell,19.91,47,73.65
CELL_76988,Stem Cell,23.24,14,77.02
CELL_22506,Neuron,113.45,22,57.9
CELL_50817,Epithelial,34.48,48,91.71
CELL_19936,Leukocyte,47.24,28,52.72
CELL_87219,Erythrocyte,25.94,13,92.76
CELL_14882,Neuron,50.5,26,63.19
CELL_97334,Erythrocyte,102.53,46,63.36
CELL_29294,Neuron,36.33,23,86.63
CELL_17111,Fibroblast,21.61,5,77.85
CELL_90417,Myocyte,111.39,20,75.88
CELL_20661,Fibroblast,76.61,11,76.69
CELL_36398,Stem Cell,69.52,48,76.58
CELL_59056,Leukocyte,28.66,12,90.22
CELL_56492,Neuron,48.69,46,94.72
CELL_14616,Stem Cell,50.65,40,88.59
CELL_41311,Leukocyte,76.51,19,90.12
CELL_46596,Leukocyte,118.2,8,85.62
CELL_95838,Myocyte,7.49,35,75.88
CELL_22478,Stem Cell,69.14,34,64.05
CELL_39310,Neuron,68.31,21,79.66
CELL_20585,Fibroblast,102.52,45,90.51
CELL_25470,Neuron,86.2,36,72.28
CELL_79130,Epithelial,60.95,11,74.05
CELL_78082,Neuron,51.43,34,61.24
CELL_97984,Fibroblast,88.61,36,60.19
CELL_18047,Fibroblast,30.85,37,98.6
CELL_53737,Myocyte,111.09,48,53.12
CELL_35579,Neuron,62.69,25,68.55
CELL_91801,Epithelial,40.5,12,83.1
CELL_65136,Stem Cell,20.25,6,93.91
CELL_52057,Fibroblast,33.75,20,84.18
CELL_59675,Leukocyte,53.67,28,80.93
CELL_12977,Myocyte,63.08,12,52.14
CELL_17179,Neuron,59.9,47,62.21
CELL_93113,Fibroblast,83.24,33,54.7
CELL_16767,Epithelial,25.18,48,82.83
CELL_55095,Epithelial,16.78,42,75.72
CELL_12515,Myocyte,79.25,38,55.97
CELL_50701,Epithelial,22.9,29,52.61
CELL_55816,Erythrocyte,9.46,29,53.14
CELL_10163,Fibroblast,80.9,30,82.81
CELL_16783,Neuron,75.57,10,87.29
CELL_40095,Erythrocyte,73.29,45,85.71
CELL_48464,Stem Cell,29.32,22,50.36
CELL_54127,Erythrocyte,86.15,26,64.29
CELL_14070,Fibroblast,73.98,20,54.28
CELL_41258,Fibroblast,87.14,39,95.03
CELL_98156,Leukocyte,26.13,36,66.73
CELL_84254,Neuron,78.14,28,51.44
CELL_41928,Erythrocyte,10.25,37,76.95
CELL_44812,Epithelial,81.9,10,63.94
CELL_23260,Erythrocyte,27.8,34,50.38
CELL_52344,Myocyte,80.28,34,74.39
CELL_58638,Leukocyte,53.85,33,79.21
CELL_53460,Stem Cell,46.47,47,78.07
CELL_34025,Stem Cell,116.04,41,78.78
CELL_19497,Erythrocyte,45.18,45,96.89
CELL_92278,Fibroblast,104.18,18,93.01
CELL_67650,Neuron,75.08,34,56.16
CELL_23904,Fibroblast,37.34,26,85.0
CELL_37953,Leukocyte,69.78,16,79.84
CELL_43946,Myocyte,27.67,8,98.95
CELL_14981,Myocyte,17.4,13,68.99
CELL_43359,Erythrocyte,91.74,39,60.83
CELL_55866,Fibroblast,46.99,38,72.73
CELL_29759,Leukocyte,112.99,46,53.74
CELL_95119,Myocyte,44.24,39,86.96
CELL_47935,Erythrocyte,119.38,32,64.6
CELL_61022,Erythrocyte,97.51,30,59.05
CELL_32252,Neuron,48.6,12,70.4
CELL_16874,Fibroblast,43.03,19,80.76
CELL_88396,Fibroblast,54.78,29,62.11
CELL_95509,Stem Cell,87.88,6,97.31
CELL_90914,Myocyte,13.96,25,84.82
CELL_91315,Erythrocyte,118.27,35,77.54
CELL_23240,Erythrocyte,29.79,9,81.29
CELL_34926,Neuron,89.68,16,59.18
CELL_95105,Myocyte,83.91,37,57.32
CELL_14593,Leukocyte,111.17,28,61.95
CELL_69858,Epithelial,75.56,14,67.99
CELL_24838,Fibroblast,86.82,13,60.26
CELL_11854,Myocyte,60.66,34,70.75
CELL_20271,Leukocyte,104.92,23,73.68
CELL_72434,Myocyte,87.52,32,63.1
CELL_83897,Neuron,101.86,47,66.3
CELL_22371,Myocyte,9.34,39,85.77
CELL_93424,Leukocyte,62.66,24,82.11
CELL_40974,Fibroblast,98.15,40,55.18
CELL_15996,Neuron,10.14,25,69.51
CELL_63277,Fibroblast,81.93,17,79.03
CELL_85659,Stem Cell,67.23,24,86.11
CELL_56130,Stem Cell,100.69,36,65.3
CELL_25543,Epithelial,55.08,6,52.69
CELL_11148,Neuron,92.45,46,59.73
CELL_93421,Erythrocyte,31.54,12,68.78
CELL_57934,Epithelial,94.65,46,60.24
CELL_92709,Neuron,25.26,9,69.6
CELL_29209,Epithelial,65.34,27,93.11
CELL_91387,Fibroblast,44.58,35,67.08
CELL_51545,Fibroblast,119.76,33,54.53
CELL_85722,Myocyte,101.14,50,55.77
CELL_68735,Epithelial,74.01,50,52.77
CELL_80348,Epithelial,78.56,40,63.0
CELL_68576,Stem Cell,106.38,40,83.98
CELL_83483,Erythrocyte,65.19,46,69.68
CELL_70892,Stem Cell,97.07,35,98.61
CELL_13418,Epithelial,19.64,19,90.08
CELL_94906,Fibroblast,105.27,15,64.36
CELL_63128,Myocyte,64.17,47,62.01
CELL_10959,Epithelial,106.31,21,83.08
CELL_42285,Fibroblast,34.44,30,76.51
CELL_56463,Erythrocyte,64.27,30,81.16
CELL_49008,Leukocyte,70.42,11,90.43
CELL_76251,Stem Cell,22.58,16,92.26
CELL_90975,Leukocyte,71.54,26,95.45
CELL_82765,Neuron,50.02,43,95.85
CELL_18952,Neuron,96.34,42,69.26
CELL_41203,Epithelial,12.7,19,79.14
CELL_97786,Myocyte,62.84,7,72.33
CELL_84051,Myocyte,64.38,15,91.95
CELL_88416,Erythrocyte,118.45,31,62.67
CELL_95687,Neuron,67.57,20,65.98
CELL_97224,Leukocyte,18.87,18,65.85
CELL_85744,Fibroblast,117.81,46,86.8
CELL_46261,Neuron,47.71,39,92.33
CELL_90169,Neuron,76.17,17,88.18
CELL_97564,Erythrocyte,8.88,44,52.71
CELL_40469,Erythrocyte,25.46,47,57.51
CELL_24725,Epithelial,14.41,26,79.42
CELL_19137,Epithelial,30.94,15,99.83
CELL_27658,Epithelial,40.27,18,83.25
CELL_71143,Myocyte,54.1,27,65.28
CELL_54060,Myocyte,102.77,11,62.94
CELL_13967,Stem Cell,55.23,20,64.46
CELL_99577,Neuron,11.24,10,71.98
CELL_58144,Neuron,51.84,49,67.97
CELL_40688,Leukocyte,5.02,45,74.22
CELL_79027,Fibroblast,110.29,48,84.53
CELL_47692,Neuron,30.48,35,97.43
CELL_23488,Stem Cell,61.53,12,87.71
CELL_85808,Neuron,7.68,40,95.79
CELL_57277,Stem Cell,31.98,8,74.21
CELL_94448,Stem Cell,36.41,12,89.65
CELL_79315,Neuron,116.89,31,91.75
CELL_74951,Myocyte,91.8,32,81.93
CELL_21807,Leukocyte,28.07,38,63.04
CELL_71525,Epithelial,88.72,38,57.64
CELL_64501,Neuron,113.2,35,51.65
CELL_66392,Leukocyte,93.39,42,51.69
CELL_80136,Erythrocyte,45.77,32,69.46
CELL_78644,Epithelial,12.26,49,66.36
CELL_92854,Erythrocyte,119.87,48,84.24
CELL_65407,Fibroblast,75.32,48,57.11
CELL_66019,Leukocyte,27.31,49,95.76
CELL_20121,Stem Cell,72.89,30,69.05
CELL_73251,Fibroblast,62.63,24,67.17
CELL_50663,Stem Cell,86.48,27,68.91
CELL_34405,Fibroblast,15.86,33,87.65
CELL_30848,Neuron,49.91,37,54.87
CELL_49798,Myocyte,9.1,40,95.89
CELL_52481,Leukocyte,104.99,8,97.58
CELL_92613,Erythrocyte,83.13,15,67.82
CELL_88207,Epithelial,104.59,11,70.58
CELL_40348,Fibroblast,26.74,7,53.95
CELL_97604,Fibroblast,42.69,27,60.5
CELL_17683,Neuron,76.32,18,58.69
CELL_33054,Myocyte,25.72,26,95.16
CELL_48781,Fibroblast,5.47,34,79.15
CELL_36905,Epithelial,98.06,6,76.66
CELL_40608,Neuron,50.13,47,78.89
CELL_70125,Erythrocyte,101.09,8,58.73
CELL_97838,Myocyte,70.39,10,94.96
CELL_55302,Epithelial,77.18,33,97.33
CELL_13620,Fibroblast,28.18,16,69.21
CELL_23974,Stem Cell,75.06,12,75.36
CELL_81146,Myocyte,44.68,34,85.8
CELL_15439,Stem Cell,17.79,29,80.87
CELL_36869,Myocyte,112.73,39,52.63
CELL_59910,Epithelial,78.94,32,98.24
CELL_82400,Erythrocyte,11.14,29,98.42
CELL_71853,Stem Cell,62.99,10,83.29
CELL_47441,Fibroblast,109.99,31,67.54
CELL_70650,Fibroblast,102.7,39,85.63
CELL_52455,Neuron,71.93,17,91.15
CELL_77412,Stem Cell,85.1,23,85.61
CELL_73444,Erythrocyte,60.95,23,89.84
CELL_37949,Fibroblast,30.41,45,84.17
CELL_60932,Erythrocyte,74.66,30,83.45
CELL_55487,Leukocyte,59.42,11,74.57
CELL_66356,Neuron,6.78,38,85.34
CELL_64409,Myocyte,47.07,44,72.54
CELL_43168,Stem Cell,93.44,22,69.67
CELL_67699,Leukocyte,20.71,29,78.47
CELL_35144,Neuron,75.23,10,76.43
CELL_48910,Epithelial,16.28,41,97.92
CELL_62333,Leukocyte,15.61,28,78.62
CELL_20367,Stem Cell,95.92,21,53.2
CELL_39487,Leukocyte,112.45,35,55.95
CELL_12405,Epithelial,114.61,34,82.15
CELL_53530,Erythrocyte,89.37,6,95.02
CELL_66600,Leukocyte,75.19,29,65.92
CELL_70154,Neuron,77.05,16,53.8
CELL_17826,Neuron,20.0,45,54.01
CELL_14891,Erythrocyte,108.15,45,87.52
CELL_16574,Myocyte,74.58,47,74.45
CELL_52911,Neuron,91.97,35,87.77
CELL_91742,Fibroblast,35.0,16,73.95
CELL_21805,Stem Cell,74.82,23,99.68
CELL_12630,Erythrocyte,75.68,27,62.93
CELL_45134,Epithelial,69.75,25,52.19
CELL_87613,Fibroblast,100.43,23,69.99
CELL_48833,Fibroblast,58.47,42,52.13
CELL_18779,Fibroblast,78.47,21,82.11
CELL_29333,Erythrocyte,53.77,49,51.34
CELL_97352,Myocyte,81.08,12,69.21
CELL_38549,Leukocyte,84.79,46,93.28
CELL_51499,Erythrocyte,9.78,11,77.73
CELL_54837,Fibroblast,58.21,40,99.67
CELL_15200,Myocyte,118.19,13,60.23
CELL_53111,Leukocyte,67.54,38,97.56
CELL_38681,Leukocyte,76.39,9,58.09
CELL_18303,Erythrocyte,18.24,16,88.1
CELL_83808,Epithelial,40.43,33,51.94
CELL_20013,Leukocyte,19.53,43,86.23
CELL_59099,Fibroblast,23.4,34,57.8
CELL_70526,Neuron,53.62,35,77.75
CELL_40920,Myocyte,52.95,43,68.36
CELL_90818,Stem Cell,95.0,36,85.39
CELL_84518,Myocyte,59.67,31,55.48
CELL_93993,Fibroblast,48.15,17,71.23
CELL_49155,Leukocyte,60.09,18,95.18
CELL_58579,Neuron,61.11,25,52.69
CELL_29445,Neuron,116.22,32,79.07
CELL_88453,Fibroblast,73.06,14,73.4
CELL_32215,Stem Cell,39.04,9,74.2
CELL_34763,Fibroblast,63.27,50,91.47
CELL_34323,Fibroblast,55.78,6,95.52
CELL_75044,Erythrocyte,31.15,39,63.79
CELL_16804,Neuron,46.83,48,93.11
CELL_20709,Epithelial,5.54,10,87.51
CELL_27238,Myocyte,37.8,37,58.61
CELL_50831,Erythrocyte,78.95,27,83.47
CELL_86488,Epithelial,101.63,19,66.95
CELL_42175,Myocyte,89.02,14,59.27
CELL_64911,Stem Cell,56.99,21,87.76
CELL_80573,Stem Cell,10.08,12,50.91
CELL_68777,Stem Cell,83.97,20,53.05
CELL_32516,Epithelial,78.89,14,80.18
CELL_82618,Epithelial,12.31,21,79.86
CELL_28417,Stem Cell,111.1,46,90.1
CELL_27046,Myocyte,97.67,41,89.65
CELL_57040,Erythrocyte,20.22,30,72.42
CELL_82241,Stem Cell,5.2,50,92.23
CELL_56550,Fibroblast,57.9,36,96.19
CELL_51300,Epithelial,34.59,33,53.35
CELL_53069,Neuron,47.48,41,88.78
CELL_94738,Epithelial,100.15,35,71.05
CELL_53767,Myocyte,48.39,18,54.41
CELL_52700,Fibroblast,103.5,33,74.92
CELL_10709,Epithelial,60.37,25,62.3
CELL_85905,Erythrocyte,31.17,30,50.39
CELL_94325,Epithelial,70.06,18,53.64
CELL_91100,Myocyte,108.77,21,83.56
CELL_19465,Fibroblast,117.02,8,92.65
CELL_73085,Myocyte,92.94,46,54.97
CELL_19081,Stem Cell,88.36,15,87.76
CELL_68841,Neuron,113.93,40,55.59
CELL_27049,Leukocyte,36.97,38,50.26
CELL_93790,Erythrocyte,98.32,34,96.96
CELL_60685,Neuron,98.05,48,74.19
CELL_55938,Epithelial,54.62,38,66.66
CELL_68352,Myocyte,51.41,31,66.26
CELL_23591,Neuron,35.14,36,57.27
CELL_70109,Epithelial,51.37,36,67.6
CELL_45028,Epithelial,5.85,10,82.07
CELL_58016,Erythrocyte,45.99,30,81.3
CELL_65069,Fibroblast,23.75,31,91.89
CELL_27695,Stem Cell,30.1,23,69.69
CELL_48471,Stem Cell,85.15,29,61.53
CELL_92644,Fibroblast,37.07,36,68.77
CELL_41646,Erythrocyte,85.79,28,72.65
CELL_35912,Neuron,34.52,39,94.53
CELL_56451,Stem Cell,40.51,32,53.3
CELL_42693,Myocyte,52.8,22,95.84
CELL_12886,Epithelial,67.24,9,95.83
CELL_25237,Epithelial,116.3,5,81.79
CELL_58166,Neuron,90.89,12,51.42
CELL_75597,Neuron,84.91,22,58.85
CELL_98697,Fibroblast,88.26,48,72.44
CELL_65484,Myocyte,63.71,41,76.89
CELL_74239,Erythrocyte,29.39,36,77.09
CELL_44329,Myocyte,77.38,25,97.21
CELL_63099,Myocyte,76.3,14,54.9
CELL_77589,Stem Cell,28.7,18,88.81
CELL_99065,Leukocyte,109.99,19,66.0
CELL_85374,Myocyte,102.11,10,57.72
CELL_43974,Leukocyte,89.6,39,52.84
CELL_41419,Epithelial,44.63,32,92.59
CELL_36573,Epithelial,49.29,33,80.46
CELL_19795,Neuron,59.1,23,77.74
CELL_91309,Myocyte,62.41,27,52.54
CELL_76343,Erythrocyte,40.24,8,88.24
CELL_39197,Erythrocyte,29.67,50,95.25
CELL_39567,Myocyte,40.35,13,94.49
CELL_27370,Leukocyte,66.27,35,76.94
CELL_98821,Fibroblast,118.84,49,73.06
CELL_25450,Neuron,6.77,10,67.73
CELL_63986,Leukocyte,19.23,48,61.8
CELL_57819,Erythrocyte,46.98,39,75.65
CELL_12444,Neuron,44.1,34,94.21
CELL_95749,Fibroblast,109.42,44,76.26
CELL_95386,Neuron,28.51,11,94.28
CELL_18060,Leukocyte,40.19,18,86.39
CELL_82441,Stem Cell,111.47,35,81.39
CELL_17440,Leukocyte,91.55,12,66.02
CELL_84017,Stem Cell,50.63,43,65.93
CELL_20158,Fibroblast,117.7,48,91.44
CELL_88680,Neuron,15.8,27,83.4
CELL_98952,Epithelial,78.52,5,81.58
CELL_60460,Erythrocyte,65.66,12,81.84
CELL_55281,Leukocyte,14.61,39,51.01
CELL_64068,Leukocyte,20.17,17,65.43
CELL_43068,Stem Cell,63.35,10,89.38
CELL_86718,Leukocyte,113.05,7,97.72
CELL_61042,Leukocyte,84.16,35,64.94
CELL_29597,Epithelial,5.2,12,60.79
CELL_35366,Neuron,67.27,36,52.11
CELL_53021,Leukocyte,67.66,16,80.06
CELL_61765,Erythrocyte,119.51,28,82.74
CELL_78060,Fibroblast,25.24,23,78.38
CELL_43597,Fibroblast,44.69,43,55.64
CELL_93449,Stem Cell,40.83,28,81.99
CELL_86071,Neuron,62.29,43,69.03
CELL_59513,Stem Cell,22.83,15,68.78
CELL_47669,Erythrocyte,58.93,11,97.5
CELL_97997,Erythrocyte,111.19,7,90.5
CELL_73278,Myocyte,11.96,31,92.58
CELL_19222,Myocyte,35.77,34,64.2
CELL_53229,Erythrocyte,63.39,34,91.6
CELL_22124,Stem Cell,21.26,47,59.3
CELL_75616,Epithelial,36.1,17,60.94
CELL_26297,Myocyte,90.62,7,66.17
CELL_24641,Fibroblast,65.01,7,51.92
CELL_18049,Myocyte,91.54,40,98.71
CELL_54057,Stem Cell,30.44,38,79.78
CELL_39602,Stem Cell,53.22,25,95.36
CELL_25358,Fibroblast,89.27,36,59.85
CELL_76159,Stem Cell,108.67,40,75.96
CELL_50270,Leukocyte,99.13,14,86.75
CELL_75017,Leukocyte,44.7,32,59.67
CELL_51883,Leukocyte,35.76,30,77.59
CELL_96870,Epithelial,113.98,6,83.82
CELL_54572,Epithelial,78.7,38,73.84
CELL_79125,Leukocyte,70.02,16,59.27
CELL_33720,Erythrocyte,87.35,42,77.7
CELL_48057,Myocyte,83.15,25,93.28
CELL_82358,Epithelial,101.28,38,73.5
CELL_60608,Erythrocyte,59.97,23,89.82
CELL_52478,Stem Cell,22.62,12,92.73
CELL_54788,Epithelial,22.23,12,70.51
CELL_97745,Stem Cell,73.07,33,97.57
CELL_69276,Leukocyte,24.1,7,97.48
CELL_86811,Neuron,24.28,7,78.23
CELL_32638,Myocyte,15.75,40,60.21
CELL_34687,Neuron,66.18,15,89.93
CELL_54144,Stem Cell,60.73,28,60.84
CELL_85668,Leukocyte,119.66,37,76.52
CELL_68512,Erythrocyte,23.92,23,57.47
CELL_38549,Erythrocyte,93.75,33,55.04
CELL_11827,Erythrocyte,77.54,35,66.62
CELL_71728,Fibroblast,31.04,40,74.92
CELL_10048,Fibroblast,35.8,47,64.61
CELL_29834,Leukocyte,73.46,14,64.13
CELL_82594,Epithelial,56.57,49,95.51
CELL_89086,Fibroblast,32.42,6,60.99
CELL_59267,Stem Cell,39.33,10,56.38
CELL_78542,Stem Cell,112.8,15,71.26
CELL_32602,Stem Cell,18.74,10,85.03
CELL_47336,Myocyte,79.41,50,81.84
CELL_45365,Fibroblast,30.4,17,67.15
CELL_71478,Neuron,89.07,5,73.22
CELL_68659,Neuron,49.11,28,53.38
CELL_15102,Neuron,75.99,26,50.83
CELL_22622,Fibroblast,63.94,17,87.14
CELL_43964,Myocyte,77.0,16,98.8
CELL_57712,Leukocyte,36.99,33,88.82
CELL_68915,Erythrocyte,26.68,25,53.15
CELL_75603,Leukocyte,95.7,36,76.14
CELL_28106,Leukocyte,83.84,33,97.21
CELL_47764,Erythrocyte,43.75,45,62.44
CELL_16741,Neuron,72.56,32,83.12
CELL_50810,Myocyte,64.54,19,65.17
CELL_80547,Fibroblast,77.53,5,80.53
CELL_41961,Leukocyte,52.07,41,51.25
CELL_28690,Neuron,43.42,32,53.62
CELL_39517,Neuron,104.68,17,89.33
CELL_20878,Epithelial,16.63,40,85.59
CELL_17495,Neuron,83.47,50,55.52
CELL_85277,Leukocyte,59.3,36,83.03
CELL_31603,Neuron,22.3,31,98.17
CELL_85388,Erythrocyte,55.87,41,69.46
CELL_25076,Neuron,94.62,30,93.22
CELL_69908,Fibroblast,49.71,8,51.27
CELL_92987,Erythrocyte,78.01,31,57.23
CELL_96210,Stem Cell,64.18,25,78.38
CELL_65620,Stem Cell,74.56,44,96.28
CELL_64945,Erythrocyte,110.68,44,51.91
CELL_77514,Fibroblast,93.87,48,78.69
CELL_13234,Stem Cell,14.89,26,99.69
CELL_79903,Neuron,51.02,49,99.23
CELL_49894,Myocyte,77.85,32,54.0
CELL_85993,Myocyte,12.73,25,51.63
CELL_73056,Stem Cell,92.35,5,97.09
CELL_59652,Stem Cell,8.86,37,95.44
CELL_67587,Neuron,119.69,5,66.3
CELL_21585,Neuron,18.73,50,68.95
CELL_56031,Myocyte,22.46,30,68.45
CELL_67916,Fibroblast,18.16,25,53.2
CELL_47102,Erythrocyte,76.0,28,59.37
CELL_34116,Fibroblast,17.55,11,56.24
CELL_75044,Leukocyte,104.96,25,93.3
CELL_46045,Fibroblast,26.82,19,78.76
CELL_69707,Myocyte,61.85,9,73.98
CELL_71071,Myocyte,27.46,15,95.84
CELL_98268,Fibroblast,62.23,26,75.98
CELL_65138,Epithelial,80.87,22,56.5
CELL_51337,Fibroblast,43.09,48,82.63
CELL_86648,Fibroblast,110.35,19,80.85
CELL_16842,Leukocyte,50.28,10,77.56
CELL_19397,Stem Cell,57.5,30,50.89
CELL_74209,Epithelial,93.86,15,93.03
CELL_78423,Epithelial,113.25,36,61.16
CELL_76056,Epithelial,88.57,46,97.39
CELL_95992,Fibroblast,101.71,26,96.19
CELL_57317,Fibroblast,21.02,12,68.71
CELL_57966,Epithelial,72.0,12,87.63
CELL_75620,Fibroblast,49.88,35,83.85
CELL_68303,Stem Cell,30.66,42,79.19
CELL_42204,Leukocyte,10.34,34,79.37
CELL_91557,Leukocyte,65.48,22,89.69
CELL_49745,Fibroblast,81.1,38,95.13
CELL_87779,Myocyte,98.1,42,61.11
CELL_10814,Neuron,56.03,26,53.43
CELL_20751,Erythrocyte,69.21,5,75.86
CELL_99710,Epithelial,81.68,18,95.89
CELL_14087,Fibroblast,118.76,22,80.77
CELL_26412,Stem Cell,25.19,30,71.52
CELL_21665,Epithelial,102.39,25,55.7
CELL_71651,Myocyte,111.78,16,62.59
CELL_59699,Epithelial,55.04,44,70.52
CELL_94408,Leukocyte,8.72,27,84.79
CELL_21840,Neuron,57.72,40,65.54
CELL_93732,Neuron,79.67,39,65.17
CELL_41887,Epithelial,56.84,14,51.93
CELL_96534,Fibroblast,12.37,44,78.04
CELL_98829,Fibroblast,15.2,5,82.74
CELL_53977,Erythrocyte,17.04,6,91.12
CELL_97803,Stem Cell,80.35,29,75.92
CELL_37385,Myocyte,52.58,23,52.49
CELL_53995,Myocyte,111.16,31,52.55
CELL_44300,Epithelial,12.55,27,90.77
CELL_25959,Erythrocyte,68.32,26,83.16
CELL_85826,Fibroblast,29.18,30,73.17
CELL_21808,Epithelial,28.99,26,98.26
CELL_36294,Erythrocyte,112.25,25,61.27
CELL_48781,Leukocyte,48.96,39,58.57
CELL_36096,Epithelial,82.43,36,52.05
CELL_19376,Epithelial,42.55,36,80.67
CELL_66536,Fibroblast,78.05,46,85.3
CELL_73575,Erythrocyte,103.57,10,58.84
CELL_93974,Leukocyte,107.51,11,62.65
CELL_71582,Epithelial,50.95,50,56.4
CELL_49904,Neuron,63.15,39,59.5
CELL_90669,Erythrocyte,115.64,8,81.84
CELL_11843,Leukocyte,23.82,23,72.59
CELL_35485,Stem Cell,95.95,22,58.49
CELL_43407,Epithelial,56.09,23,57.51
CELL_29301,Epithelial,87.04,33,67.12
CELL_64169,Epithelial,61.78,10,66.96
CELL_91261,Leukocyte,65.92,17,53.5
CELL_41576,Leukocyte,45.13,5,55.55
CELL_66042,Fibroblast,55.97,10,93.65
CELL_64712,Neuron,62.93,46,90.73
CELL_81834,Epithelial,49.47,37,65.97
CELL_48419,Leukocyte,50.67,19,90.8
CELL_86060,Myocyte,110.85,9,52.63
CELL_17922,Myocyte,18.32,26,54.58
CELL_51267,Myocyte,105.03,16,83.07
CELL_44694,Leukocyte,66.18,34,79.99
CELL_35164,Stem Cell,67.81,8,57.92
CELL_23417,Neuron,23.08,38,78.42
CELL_79066,Myocyte,62.04,44,61.12
CELL_20328,Fibroblast,10.02,49,93.96
CELL_35669,Epithelial,83.29,13,87.62
CELL_97047,Epithelial,29.21,49,74.16
CELL_62958,Myocyte,11.91,14,92.42
CELL_75521,Myocyte,97.63,19,99.8
CELL_56071,Myocyte,77.38,13,92.42
CELL_97866,Neuron,91.12,6,84.96
CELL_58207,Myocyte,109.27,10,82.21
CELL_11085,Fibroblast,66.6,14,68.24
CELL_31593,Stem Cell,57.15,28,90.23
CELL_91144,Erythrocyte,57.26,28,66.43
CELL_97960,Leukocyte,24.24,27,60.56
CELL_10994,Leukocyte,11.79,7,81.64
CELL_69821,Erythrocyte,29.87,39,78.95
CELL_77729,Fibroblast,30.8,34,54.98
CELL_22032,Leukocyte,108.86,24,53.9
CELL_33170,Stem Cell,109.76,23,51.72
CELL_30638,Neuron,118.47,30,73.1
CELL_61257,Stem Cell,66.57,34,53.36
CELL_72476,Fibroblast,78.91,37,79.62
CELL_34729,Neuron,59.1,9,70.16
CELL_63517,Stem Cell,78.96,18,51.77
CELL_16987,Myocyte,103.05,49,91.93
CELL_38018,Leukocyte,37.29,31,86.26
CELL_56030,Fibroblast,95.3,16,76.24
CELL_93561,Myocyte,33.73,9,90.08
CELL_24019,Stem Cell,118.75,8,92.49
CELL_79189,Myocyte,74.0,10,68.95
CELL_23892,Fibroblast,113.74,50,70.62
CELL_72561,Leukocyte,52.74,22,52.6
CELL_23495,Neuron,5.99,5,73.31
CELL_64720,Myocyte,56.04,36,61.65
CELL_22192,Erythrocyte,117.48,5,70.66
CELL_94620,Neuron,110.9,33,68.88
CELL_73658,Neuron,100.01,34,54.63
CELL_15188,Leukocyte,33.29,37,67.07
CELL_34097,Leukocyte,67.11,46,53.68
CELL_89028,Leukocyte,99.73,7,79.09
CELL_24951,Fibroblast,53.16,35,79.18
CELL_60891,Fibroblast,66.66,11,87.3
CELL_61757,Neuron,20.18,13,78.31
CELL_38875,Stem Cell,87.61,45,63.63
CELL_70459,Stem Cell,41.08,9,84.83
CELL_62196,Stem Cell,103.22,19,100.0
CELL_73731,Myocyte,65.35,13,69.23
CELL_44494,Erythrocyte,44.11,19,99.26
CELL_28509,Myocyte,5.67,16,70.94
CELL_60645,Epithelial,28.61,38,88.27
