cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_43425,Erythrocyte,56.73,11,70.87
CELL_91405,Leukocyte,46.62,29,90.51
CELL_37734,Stem Cell,58.65,5,56.24
CELL_16994,Erythrocyte,94.34,34,59.35
CELL_41187,Leukocyte,24.43,40,64.53
CELL_88948,Myocyte,94.22,36,97.52
CELL_56467,Neuron,94.36,21,98.38
CELL_97057,Erythrocyte,102.61,21,97.94
CELL_71271,Myocyte,41.82,6,80.28
CELL_36990,Fibroblast,42.18,47,61.15
CELL_52405,Epithelial,52.02,50,86.19
CELL_57426,Leukocyte,71.64,24,71.39
CELL_17061,Neuron,116.42,50,98.96
CELL_76800,Leukocyte,109.93,42,91.14
CELL_76279,Fibroblast,27.43,7,64.67
CELL_93355,Epithelial,86.71,28,70.55
CELL_21936,Neuron,46.9,41,93.74
CELL_51155,Neuron,16.92,25,55.5
CELL_37738,Neuron,111.75,22,93.07
CELL_94004,Stem Cell,34.38,38,56.56
CELL_31942,Myocyte,17.13,49,55.13
CELL_33724,Leukocyte,50.8,28,68.01
CELL_67643,Epithelial,35.51,22,53.01
CELL_94135,Stem Cell,91.76,29,51.9
CELL_43291,Leukocyte,28.7,35,65.54
CELL_41987,Fibroblast,24.5,7,89.72
CELL_44382,Epithelial,57.27,21,72.26
CELL_15539,Fibroblast,99.41,23,56.74
CELL_28699,Leukocyte,118.95,49,67.99
CELL_90877,Epithelial,18.9,8,60.01
CELL_41446,Epithelial,29.19,25,54.92
CELL_18440,Myocyte,25.17,42,95.56
CELL_68773,Fibroblast,116.13,50,83.34
CELL_37621,Erythrocyte,81.94,46,65.97
CELL_34587,Neuron,31.4,28,83.3
CELL_71297,Stem Cell,91.37,30,81.0
CELL_91462,Stem Cell,110.99,35,51.29
CELL_47427,Myocyte,105.78,42,86.1
CELL_43756,Epithelial,9.24,41,78.1
CELL_80445,Erythrocyte,89.51,35,56.05
CELL_71330,Stem Cell,72.04,17,86.67
CELL_90340,Myocyte,21.48,26,95.87
CELL_43899,Erythrocyte,118.74,11,88.66
CELL_51180,Stem Cell,94.1,41,56.09
CELL_99044,Leukocyte,94.18,26,68.77
CELL_75022,Myocyte,29.67,10,89.95
CELL_19954,Myocyte,59.94,49,89.89
CELL_98192,Stem Cell,102.97,25,80.67
CELL_26566,Epithelial,113.55,6,78.08
CELL_49656,Erythrocyte,40.51,7,86.62
CELL_38942,Leukocyte,38.16,35,66.88
CELL_42231,Neuron,97.84,11,54.84
CELL_39700,Leukocyte,109.76,16,64.03
CELL_11185,Stem Cell,70.36,48,98.74
CELL_57503,Fibroblast,117.36,22,69.43
CELL_44934,Erythrocyte,14.18,46,88.81
CELL_34537,Epithelial,35.34,9,98.74
CELL_48323,Myocyte,22.83,17,59.9
CELL_18366,Myocyte,24.1,42,96.8
CELL_78208,Neuron,14.33,11,94.28
CELL_17085,Fibroblast,30.34,20,51.59
CELL_31237,Myocyte,86.77,45,66.18
CELL_67760,Stem Cell,92.72,37,55.74
CELL_15745,Leukocyte,91.97,5,69.28
CELL_58022,Fibroblast,97.09,19,63.58
CELL_94193,Fibroblast,82.28,24,63.91
CELL_85898,Myocyte,113.68,21,60.44
CELL_94375,Neuron,87.42,15,74.84
CELL_12146,Myocyte,69.85,10,66.07
CELL_73943,Epithelial,119.34,26,57.65
CELL_48433,Fibroblast,10.79,39,54.49
CELL_83058,Erythrocyte,54.15,41,77.34
CELL_71939,Fibroblast,104.21,49,73.55
CELL_54311,Myocyte,14.3,16,87.6
CELL_22365,Stem Cell,82.08,50,50.76
CELL_61466,Stem Cell,94.12,41,82.44
CELL_33371,Stem Cell,113.2,44,55.05
CELL_83056,Epithelial,24.38,18,59.44
CELL_46340,Myocyte,64.04,46,63.96
CELL_69483,Neuron,111.25,49,89.25
CELL_49073,Erythrocyte,24.58,15,52.13
CELL_19921,Neuron,102.6,11,60.13
CELL_21390,Myocyte,105.91,32,60.22
CELL_33613,Myocyte,89.47,31,61.56
CELL_81432,Fibroblast,63.31,37,91.57
CELL_81907,Neuron,10.6,46,69.87
CELL_70194,Leukocyte,87.05,44,74.66
CELL_67603,Epithelial,106.8,43,81.34
CELL_41008,Fibroblast,13.14,45,78.15
CELL_96734,Epithelial,61.42,32,91.09
CELL_27601,Myocyte,119.25,25,90.78
CELL_45645,Erythrocyte,31.98,32,87.18
CELL_27895,Myocyte,42.89,23,98.04
CELL_63687,Stem Cell,107.48,22,93.19
CELL_69246,Epithelial,81.86,47,50.57
CELL_75546,Erythrocyte,102.46,7,52.97
CELL_60421,Fibroblast,57.44,11,54.02
CELL_88839,Neuron,107.61,32,75.58
CELL_16030,Leukocyte,98.41,38,90.13
CELL_59255,Erythrocyte,59.85,27,72.98
CELL_31963,Epithelial,93.32,22,92.11
CELL_40883,Myocyte,69.14,22,70.6
CELL_32051,Fibroblast,79.23,30,60.19
CELL_14002,Stem Cell,7.85,20,99.6
CELL_25459,Stem Cell,44.91,29,80.63
CELL_37023,Epithelial,55.06,42,96.4
CELL_94723,Fibroblast,77.03,30,69.32
CELL_24169,Leukocyte,19.83,35,89.74
CELL_71960,Leukocyte,59.21,8,59.83
CELL_55537,Fibroblast,39.29,46,65.34
CELL_23328,Neuron,82.39,24,58.63
CELL_96231,Myocyte,27.46,5,72.09
CELL_67652,Neuron,75.74,8,55.96
CELL_71012,Erythrocyte,51.05,36,85.01
CELL_77518,Neuron,40.49,8,89.48
CELL_45127,Neuron,105.92,45,65.6
CELL_17428,Neuron,81.91,25,52.56
CELL_57598,Erythrocyte,103.9,36,96.39
CELL_68854,Neuron,36.55,17,81.01
CELL_42062,Myocyte,34.49,33,97.03
CELL_43462,Myocyte,17.56,42,85.25
CELL_36304,Neuron,67.9,31,71.4
CELL_73501,Stem Cell,44.98,11,55.14
CELL_98774,Stem Cell,86.9,39,54.32
CELL_26182,Epithelial,43.7,20,54.77
CELL_48616,Neuron,34.86,9,82.04
CELL_89863,Erythrocyte,106.79,45,55.18
CELL_23064,Stem Cell,59.36,44,97.37
CELL_89625,Leukocyte,22.54,46,55.41
CELL_72643,Stem Cell,85.3,42,86.28
CELL_64745,Stem Cell,104.49,30,52.07
CELL_88004,Stem Cell,60.98,43,87.5
CELL_44484,Leukocyte,36.03,17,87.13
CELL_68223,Stem Cell,66.31,27,70.75
CELL_50796,Fibroblast,28.44,16,88.02
CELL_66606,Stem Cell,42.68,48,72.4
CELL_79433,Stem Cell,13.06,24,76.99
CELL_35350,Neuron,34.96,19,94.74
CELL_64648,Fibroblast,66.47,40,84.89
CELL_99656,Epithelial,99.5,17,85.97
CELL_70610,Neuron,103.29,5,76.8
CELL_38443,Erythrocyte,69.38,39,63.84
CELL_94033,Stem Cell,67.15,33,89.29
CELL_44530,Neuron,105.04,20,58.91
CELL_81154,Neuron,17.67,43,53.42
CELL_12831,Epithelial,42.58,36,67.64
CELL_26895,Stem Cell,117.65,17,90.01
CELL_43856,Stem Cell,93.31,13,50.51
CELL_89390,Neuron,76.35,41,84.88
CELL_91968,Leukocyte,32.95,44,68.5
CELL_68007,Stem Cell,94.08,16,76.34
CELL_98395,Stem Cell,28.34,24,70.96
CELL_94916,Neuron,88.54,37,81.35
CELL_65544,Epithelial,91.76,40,77.31
CELL_97470,Stem Cell,103.41,7,76.3
CELL_84925,Erythrocyte,78.71,50,53.08
CELL_27932,Stem Cell,38.69,34,76.5
CELL_69682,Neuron,99.19,44,98.25
CELL_33156,Stem Cell,20.56,34,62.38
CELL_14638,Neuron,11.01,25,52.47
CELL_45756,Fibroblast,79.95,6,87.78
CELL_78142,Epithelial,101.35,37,77.92
CELL_85379,Stem Cell,60.59,33,86.86
CELL_67764,Neuron,6.2,10,96.94
CELL_86637,Fibroblast,32.49,21,81.93
CELL_22004,Myocyte,108.46,16,53.24
CELL_67282,Leukocyte,81.17,42,54.35
CELL_49189,Leukocyte,79.34,22,70.36
CELL_45748,Neuron,52.58,10,72.41
CELL_10418,Leukocyte,51.55,47,53.08
CELL_58667,Myocyte,5.45,37,51.89
CELL_75517,Erythrocyte,86.9,19,96.13
CELL_55118,Stem Cell,70.52,18,84.13
CELL_95865,Stem Cell,100.88,19,88.16
CELL_45029,Neuron,115.97,10,87.22
CELL_76619,Neuron,59.15,40,89.09
CELL_70584,Erythrocyte,118.36,50,73.68
CELL_79995,Myocyte,7.43,46,56.3
CELL_90481,Erythrocyte,35.09,42,93.2
CELL_53429,Neuron,91.96,33,59.41
CELL_56072,Neuron,42.12,15,98.17
CELL_66426,Fibroblast,38.49,9,73.01
CELL_67642,Erythrocyte,107.19,15,55.12
CELL_27019,Leukocyte,118.73,42,86.63
CELL_51290,Stem Cell,48.4,34,67.62
CELL_13917,Epithelial,85.03,31,60.93
CELL_59857,Epithelial,78.37,50,57.46
CELL_38947,Myocyte,75.63,35,68.17
CELL_56186,Neuron,76.44,34,56.93
CELL_90898,Fibroblast,18.98,24,75.83
CELL_41536,Neuron,47.54,11,90.76
CELL_24822,Fibroblast,47.04,21,64.88
CELL_71321,Leukocyte,78.9,11,83.68
CELL_46811,Erythrocyte,108.6,48,96.76
CELL_70583,Neuron,114.96,6,88.79
CELL_65212,Erythrocyte,70.53,14,87.09
CELL_58997,Myocyte,23.47,40,80.29
CELL_33392,Myocyte,106.3,36,68.93
CELL_95512,Stem Cell,66.29,26,66.36
CELL_63457,Fibroblast,22.69,34,55.89
CELL_76562,Erythrocyte,83.42,20,62.55
CELL_60197,Leukocyte,108.94,8,94.15
CELL_99987,Epithelial,95.31,14,84.03
CELL_87565,Epithelial,6.85,41,54.63
CELL_62173,Erythrocyte,16.18,30,71.6
CELL_35524,Neuron,81.56,37,78.06
CELL_87670,Fibroblast,109.56,44,81.9
CELL_45359,Stem Cell,58.23,25,91.16
CELL_76712,Leukocyte,52.84,45,81.78
CELL_99001,Epithelial,15.79,6,60.26
CELL_32391,Neuron,58.01,50,99.54
CELL_22932,Myocyte,45.78,31,63.84
CELL_42705,Epithelial,35.29,27,80.1
CELL_46827,Myocyte,114.46,36,76.96
CELL_93405,Fibroblast,73.72,27,56.58
CELL_39289,Epithelial,42.77,11,84.08
CELL_51614,Myocyte,102.55,30,62.42
CELL_67747,Neuron,106.72,38,74.07
CELL_14998,Myocyte,19.64,15,70.56
CELL_42158,Myocyte,34.39,17,96.97
CELL_13728,Epithelial,87.17,6,66.49
CELL_30826,Myocyte,46.15,24,96.6
CELL_97428,Leukocyte,45.34,25,80.82
CELL_55636,Epithelial,32.48,17,71.9
CELL_28991,Fibroblast,76.49,42,93.86
CELL_65244,Myocyte,5.13,10,62.06
CELL_82620,Neuron,17.35,48,62.51
CELL_26664,Leukocyte,10.72,18,70.72
CELL_66125,Myocyte,10.06,43,58.44
CELL_83604,Stem Cell,45.55,18,81.73
CELL_86294,Leukocyte,74.97,24,53.33
CELL_25543,Fibroblast,87.85,42,74.57
CELL_87158,Fibroblast,116.81,10,67.38
CELL_33250,Erythrocyte,81.56,9,52.15
CELL_11269,Epithelial,101.25,25,94.6
CELL_79989,Leukocyte,93.81,30,89.74
CELL_92365,Epithelial,25.87,8,80.68
CELL_34629,Stem Cell,15.32,9,68.5
CELL_76922,Neuron,88.57,50,52.76
CELL_23158,Leukocyte,39.68,10,60.95
CELL_92736,Erythrocyte,46.52,18,92.19
CELL_87230,Myocyte,119.82,7,51.72
CELL_26928,Epithelial,69.9,9,94.93
CELL_70273,Neuron,77.58,8,74.31
CELL_37237,Erythrocyte,9.39,8,82.68
CELL_48856,Stem Cell,27.69,11,53.62
CELL_62461,Neuron,111.87,9,52.75
CELL_52873,Myocyte,88.94,5,59.72
CELL_74243,Fibroblast,107.06,9,85.04
CELL_26617,Neuron,69.79,37,64.65
CELL_33065,Fibroblast,65.16,15,65.78
CELL_44469,Myocyte,11.44,20,88.69
CELL_45453,Epithelial,89.47,28,95.31
CELL_75543,Erythrocyte,66.21,15,54.65
CELL_85374,Neuron,35.64,9,78.23
CELL_42260,Stem Cell,48.99,20,54.98
CELL_40186,Neuron,117.62,38,91.54
CELL_53862,Neuron,7.08,21,85.09
CELL_49915,Epithelial,103.17,6,67.34
CELL_71445,Fibroblast,35.24,15,97.69
CELL_84216,Fibroblast,89.21,46,89.66
CELL_75057,Fibroblast,89.73,20,90.98
CELL_73307,Erythrocyte,106.64,8,88.17
CELL_19174,Leukocyte,100.38,25,92.03
CELL_21249,Epithelial,59.15,42,79.22
CELL_54874,Epithelial,24.91,27,85.96
CELL_50799,Myocyte,42.35,33,66.47
CELL_53982,Neuron,83.28,15,62.07
CELL_26607,Myocyte,26.36,46,63.08
CELL_42530,Stem Cell,29.75,41,51.83
CELL_83544,Erythrocyte,9.81,15,67.45
CELL_84668,Epithelial,26.79,8,98.56
CELL_27251,Stem Cell,92.92,31,72.73
CELL_98709,Erythrocyte,61.03,26,72.52
CELL_77105,Leukocyte,59.83,33,56.44
CELL_68977,Neuron,56.21,29,94.62
CELL_22438,Myocyte,60.49,11,85.56
CELL_88870,Fibroblast,58.37,29,58.1
CELL_94295,Stem Cell,45.18,29,72.2
CELL_28721,Stem Cell,41.49,10,86.41
CELL_12438,Leukocyte,31.31,40,73.72
CELL_85598,Fibroblast,8.16,15,55.15
CELL_48315,Erythrocyte,15.92,45,92.19
CELL_78201,Neuron,82.42,37,66.7
CELL_82256,Leukocyte,31.51,15,65.87
CELL_80514,Leukocyte,37.42,16,77.8
CELL_90699,Erythrocyte,103.75,7,61.6
CELL_16687,Leukocyte,114.71,8,92.8
CELL_97518,Leukocyte,74.92,15,78.55
CELL_31562,Neuron,119.83,42,70.42
CELL_88214,Myocyte,88.77,50,96.24
CELL_88124,Neuron,16.76,18,86.1
CELL_97620,Fibroblast,39.16,22,99.7
CELL_27346,Epithelial,116.81,25,81.83
CELL_19537,Stem Cell,73.64,40,64.08
CELL_56818,Neuron,99.45,36,81.1
CELL_72697,Myocyte,83.86,26,73.91
CELL_43817,Neuron,90.16,24,60.63
CELL_52816,Erythrocyte,24.49,48,55.76
CELL_33511,Neuron,66.95,17,55.59
CELL_29916,Myocyte,14.32,19,83.47
CELL_83010,Fibroblast,25.98,6,67.56
CELL_40440,Neuron,18.63,25,50.77
CELL_45799,Fibroblast,38.34,10,65.53
CELL_97895,Erythrocyte,88.41,37,57.44
CELL_71938,Neuron,51.25,27,66.41
CELL_58104,Fibroblast,101.03,10,85.75
CELL_35791,Stem Cell,113.47,49,68.25
CELL_15508,Fibroblast,72.47,22,98.27
CELL_77960,Myocyte,72.47,28,93.4
CELL_29735,Stem Cell,87.84,38,71.06
CELL_54920,Stem Cell,100.97,19,53.57
CELL_27595,Neuron,87.59,24,65.72
CELL_31239,Leukocyte,29.28,20,85.2
CELL_52879,Leukocyte,90.15,21,76.04
CELL_76338,Leukocyte,22.41,37,81.37
CELL_35957,Stem Cell,92.85,5,77.64
CELL_26127,Epithelial,39.84,5,56.22
CELL_15766,Neuron,117.7,47,98.48
