cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_85469,Erythrocyte,72.05,43,80.32
CELL_64613,Stem Cell,19.27,42,51.15
CELL_48149,Neuron,70.0,20,62.27
CELL_48009,Neuron,17.77,30,67.44
CELL_17428,Neuron,87.07,13,52.32
CELL_45473,Epithelial,15.46,21,84.75
CELL_44946,Erythrocyte,66.85,12,91.23
CELL_94993,Fibroblast,49.56,22,84.58
CELL_51890,Stem Cell,105.9,44,52.91
CELL_15004,Erythrocyte,59.24,9,61.54
CELL_77211,Myocyte,102.88,48,91.74
CELL_16847,Erythrocyte,100.25,31,58.47
CELL_57174,Stem Cell,16.06,11,58.04
CELL_85228,Erythrocyte,110.31,5,92.02
CELL_96727,Stem Cell,43.77,50,51.36
CELL_74744,Myocyte,94.88,16,83.01
CELL_35092,Myocyte,51.13,12,85.11
CELL_34511,Neuron,86.66,34,74.64
CELL_37253,Stem Cell,82.97,11,69.03
CELL_95983,Leukocyte,48.44,26,64.53
CELL_51112,Stem Cell,93.77,35,78.61
CELL_31582,Epithelial,19.44,45,51.08
CELL_64436,Epithelial,33.79,13,73.55
CELL_82749,Neuron,86.27,40,71.82
CELL_28942,Fibroblast,55.06,15,71.87
CELL_43471,Stem Cell,117.62,21,50.84
CELL_27499,Neuron,60.42,15,70.39
CELL_18840,Myocyte,72.78,46,53.41
CELL_73634,Stem Cell,108.15,39,74.91
CELL_29321,Leukocyte,22.42,12,96.68
CELL_49376,Myocyte,30.16,35,98.3
CELL_15512,Myocyte,65.95,37,84.18
CELL_12467,Erythrocyte,116.89,46,61.56
CELL_35917,Leukocyte,33.2,5,64.18
CELL_84415,Epithelial,22.79,33,95.04
CELL_68246,Myocyte,63.26,49,90.0
CELL_23952,Fibroblast,98.41,43,88.26
CELL_24481,Epithelial,69.62,12,91.81
CELL_34297,Leukocyte,99.47,36,50.13
CELL_77825,Neuron,42.58,43,56.09
CELL_81646,Stem Cell,76.23,17,95.24
CELL_47365,Erythrocyte,104.39,50,61.74
CELL_49444,Neuron,48.48,22,84.68
CELL_97361,Epithelial,67.0,13,57.99
CELL_80380,Erythrocyte,75.74,12,53.85
CELL_53663,Neuron,104.21,23,94.56
CELL_45441,Stem Cell,63.38,33,71.81
CELL_28828,Epithelial,24.93,45,54.31
CELL_50819,Fibroblast,27.61,39,94.84
CELL_41030,Neuron,18.62,34,75.04
CELL_95069,Neuron,47.25,7,58.74
CELL_85392,Stem Cell,19.39,41,59.13
CELL_29460,Stem Cell,27.37,40,68.05
CELL_10746,Leukocyte,70.35,36,64.64
CELL_99393,Epithelial,39.5,26,80.07
CELL_72940,Erythrocyte,85.21,11,83.08
CELL_31790,Leukocyte,59.04,36,75.53
CELL_33392,Fibroblast,90.97,26,92.21
CELL_78335,Fibroblast,106.94,16,51.16
CELL_20694,Neuron,45.78,35,94.67
CELL_48159,Fibroblast,6.1,11,65.48
CELL_81441,Neuron,79.37,30,98.0
CELL_72510,Epithelial,115.48,39,57.6
CELL_85754,Stem Cell,26.5,27,59.68
CELL_67232,Myocyte,63.11,25,71.06
CELL_30747,Fibroblast,40.75,15,53.63
CELL_33754,Fibroblast,43.84,36,98.77
CELL_58166,Epithelial,63.86,12,92.7
CELL_38632,Leukocyte,29.17,38,94.11
CELL_31272,Epithelial,11.58,39,57.64
CELL_42688,Fibroblast,44.47,16,64.65
CELL_96040,Epithelial,18.84,11,66.27
CELL_21743,Fibroblast,32.35,26,87.97
CELL_58157,Myocyte,27.91,17,68.81
CELL_73240,Neuron,10.41,24,95.52
CELL_89076,Erythrocyte,59.53,18,69.38
CELL_13726,Epithelial,98.51,17,77.44
CELL_99512,Fibroblast,112.33,29,59.84
CELL_71997,Fibroblast,35.94,47,63.37
CELL_43955,Erythrocyte,43.5,10,81.98
CELL_98089,Myocyte,59.22,28,56.31
CELL_70841,Epithelial,50.09,12,78.21
CELL_20855,Neuron,96.26,35,54.21
CELL_10710,Erythrocyte,14.1,47,59.68
CELL_54792,Leukocyte,81.46,42,86.89
CELL_13067,Neuron,24.61,30,82.43
CELL_25949,Epithelial,46.61,47,54.02
CELL_35714,Erythrocyte,94.62,16,51.9
CELL_78944,Stem Cell,35.78,47,60.42
CELL_20821,Leukocyte,5.96,40,57.45
CELL_78684,Neuron,15.31,37,97.12
CELL_35950,Epithelial,93.09,20,63.06
CELL_34973,Erythrocyte,92.35,11,71.08
CELL_59459,Neuron,33.28,5,98.93
CELL_83174,Leukocyte,92.08,47,73.92
CELL_18710,Erythrocyte,106.21,37,55.0
CELL_82488,Neuron,59.19,20,57.85
CELL_13717,Epithelial,74.8,42,90.84
CELL_16854,Neuron,24.32,10,92.99
CELL_43080,Erythrocyte,118.53,28,66.95
CELL_19496,Neuron,119.48,30,82.23
CELL_36178,Leukocyte,5.46,26,61.89
CELL_82739,Stem Cell,24.43,27,58.18
CELL_89417,Leukocyte,41.27,26,71.45
CELL_12217,Fibroblast,97.71,28,63.53
CELL_55985,Neuron,97.67,43,95.19
CELL_32474,Erythrocyte,24.64,50,88.9
CELL_49585,Leukocyte,35.53,13,74.52
CELL_71939,Neuron,29.2,16,93.24
CELL_76185,Leukocyte,60.84,37,50.23
CELL_53161,Myocyte,15.59,29,60.35
CELL_80852,Neuron,29.42,12,57.88
CELL_23780,Epithelial,80.35,23,82.63
CELL_16292,Myocyte,43.58,14,80.43
CELL_38065,Epithelial,55.3,27,54.79
CELL_80605,Fibroblast,46.77,41,74.4
CELL_51877,Myocyte,9.01,23,59.41
CELL_24322,Leukocyte,96.15,33,87.44
CELL_13900,Stem Cell,18.67,29,74.42
CELL_37282,Stem Cell,58.47,27,57.69
CELL_69529,Epithelial,64.47,46,82.66
CELL_13592,Stem Cell,14.96,22,80.3
CELL_10227,Neuron,12.75,21,75.64
CELL_17777,Neuron,43.52,28,53.29
CELL_55215,Epithelial,85.37,21,96.08
CELL_37307,Leukocyte,91.73,20,90.13
CELL_20456,Myocyte,32.48,26,65.32
CELL_78647,Stem Cell,67.21,20,68.36
CELL_63671,Fibroblast,54.97,36,58.9
CELL_41446,Leukocyte,101.58,26,79.17
CELL_50799,Erythrocyte,60.36,49,92.16
CELL_28556,Erythrocyte,46.65,13,54.49
CELL_22063,Epithelial,67.45,47,95.76
CELL_20662,Myocyte,34.01,25,88.76
CELL_62785,Neuron,101.61,8,60.29
CELL_97470,Erythrocyte,65.15,49,69.93
CELL_39590,Myocyte,103.5,25,53.65
CELL_12136,Erythrocyte,33.45,43,60.77
CELL_38408,Myocyte,65.81,26,67.0
CELL_36586,Fibroblast,85.81,25,96.56
CELL_33552,Stem Cell,19.04,46,77.78
CELL_48711,Myocyte,95.42,35,91.86
CELL_35744,Fibroblast,79.28,13,73.92
CELL_55345,Erythrocyte,27.85,5,81.74
CELL_22428,Fibroblast,89.03,5,73.51
CELL_18382,Fibroblast,44.82,47,73.42
CELL_90682,Epithelial,53.61,15,73.24
CELL_25621,Neuron,12.86,41,81.31
CELL_71359,Erythrocyte,21.55,45,80.99
CELL_45266,Leukocyte,15.81,14,86.95
CELL_94903,Fibroblast,117.33,25,67.85
CELL_45525,Myocyte,48.4,46,71.71
CELL_29624,Erythrocyte,113.34,26,78.09
CELL_87105,Myocyte,75.31,15,66.22
CELL_16852,Fibroblast,12.24,6,99.54
CELL_83280,Myocyte,22.5,38,73.56
CELL_81339,Neuron,43.45,22,87.87
CELL_18867,Neuron,43.37,7,97.75
CELL_95111,Stem Cell,65.18,25,88.61
CELL_87856,Erythrocyte,58.73,10,59.0
CELL_71830,Myocyte,88.26,12,60.75
CELL_39759,Epithelial,107.15,43,68.42
CELL_59166,Neuron,61.23,42,99.38
CELL_20922,Neuron,54.54,32,91.35
CELL_21055,Stem Cell,111.16,46,73.59
CELL_72219,Stem Cell,105.66,27,68.04
CELL_48435,Fibroblast,70.93,42,74.55
CELL_52334,Fibroblast,32.58,41,53.2
CELL_88891,Neuron,22.7,25,87.04
CELL_79298,Stem Cell,117.73,39,90.72
CELL_60804,Myocyte,43.15,40,58.13
CELL_85125,Erythrocyte,93.13,40,69.46
CELL_32486,Neuron,53.57,16,73.66
CELL_22904,Neuron,35.0,36,65.41
CELL_43251,Stem Cell,43.05,22,85.15
CELL_16107,Fibroblast,88.22,15,91.4
CELL_18664,Epithelial,71.54,45,83.07
CELL_63143,Stem Cell,48.07,22,65.21
CELL_88282,Leukocyte,14.49,44,99.52
CELL_41516,Erythrocyte,82.32,15,70.51
CELL_65327,Epithelial,112.13,29,78.7
CELL_55329,Stem Cell,95.31,5,82.8
CELL_55587,Leukocyte,118.55,47,65.28
CELL_46983,Leukocyte,109.47,20,59.54
CELL_66088,Neuron,24.06,10,94.11
CELL_96194,Neuron,25.11,50,63.91
CELL_67527,Fibroblast,80.32,45,91.17
CELL_45447,Erythrocyte,44.04,5,84.11
CELL_73612,Leukocyte,105.5,13,63.48
CELL_54930,Fibroblast,35.68,14,53.13
CELL_26374,Neuron,30.89,19,84.37
CELL_40241,Myocyte,28.76,26,68.58
CELL_71765,Neuron,117.47,6,91.87
CELL_26547,Neuron,78.89,6,55.14
CELL_34470,Erythrocyte,30.96,34,80.14
CELL_85082,Myocyte,68.52,26,56.26
CELL_60959,Myocyte,32.16,12,98.24
CELL_23241,Myocyte,22.27,10,73.02
CELL_86524,Stem Cell,5.08,14,66.8
CELL_62296,Myocyte,32.84,20,81.31
CELL_41496,Stem Cell,64.13,12,85.23
CELL_52078,Neuron,9.96,24,79.4
CELL_35118,Epithelial,13.15,47,91.91
CELL_68866,Erythrocyte,58.84,49,51.36
CELL_23216,Myocyte,45.65,30,52.82
CELL_39050,Neuron,101.92,50,67.07
CELL_47923,Stem Cell,110.73,23,84.42
CELL_88306,Erythrocyte,44.74,25,93.7
CELL_18553,Fibroblast,91.95,13,75.42
CELL_14705,Fibroblast,115.62,37,97.04
CELL_71463,Myocyte,84.09,39,78.32
CELL_32381,Epithelial,44.9,41,77.24
CELL_54226,Stem Cell,74.91,14,54.34
CELL_91948,Neuron,102.82,46,60.59
CELL_83694,Stem Cell,34.34,19,50.8
CELL_29732,Stem Cell,62.24,29,84.65
CELL_56575,Stem Cell,52.17,47,72.53
CELL_48141,Fibroblast,68.41,47,93.53
CELL_21637,Erythrocyte,12.4,18,71.47
CELL_46265,Neuron,102.78,47,80.8
CELL_23014,Myocyte,17.37,30,92.58
CELL_76522,Epithelial,18.61,47,64.16
CELL_67341,Leukocyte,55.29,28,61.55
CELL_81823,Stem Cell,27.09,35,51.72
CELL_21449,Leukocyte,31.69,14,93.68
CELL_39692,Stem Cell,60.7,42,96.38
CELL_68220,Fibroblast,22.42,36,97.97
CELL_54984,Leukocyte,87.0,47,97.32
CELL_11748,Myocyte,36.4,30,86.88
CELL_41689,Neuron,35.46,17,98.85
CELL_45642,Epithelial,75.1,43,66.82
CELL_78785,Myocyte,98.77,26,73.67
CELL_82536,Stem Cell,102.99,29,55.35
CELL_28393,Epithelial,80.54,24,93.4
CELL_51686,Fibroblast,109.78,24,63.25
CELL_65824,Stem Cell,101.75,30,65.63
CELL_14044,Leukocyte,86.28,47,96.32
CELL_40564,Fibroblast,81.72,22,86.72
CELL_11116,Leukocyte,100.97,22,53.17
CELL_15270,Fibroblast,111.62,33,90.21
CELL_92684,Epithelial,112.52,6,53.14
CELL_41583,Leukocyte,57.59,22,94.9
CELL_89310,Myocyte,80.91,46,51.63
CELL_79270,Leukocyte,65.66,9,69.49
CELL_37722,Myocyte,79.77,39,89.07
CELL_58403,Leukocyte,100.8,48,79.02
CELL_20367,Epithelial,109.81,43,78.14
CELL_60903,Myocyte,109.18,43,81.43
CELL_91520,Stem Cell,85.03,36,84.15
CELL_28179,Erythrocyte,93.9,20,63.95
CELL_84264,Stem Cell,41.01,26,81.47
CELL_67351,Epithelial,18.39,40,94.11
CELL_69207,Stem Cell,44.34,19,99.39
CELL_63042,Neuron,22.55,14,67.75
CELL_29437,Fibroblast,39.32,28,78.48
CELL_62745,Erythrocyte,77.68,12,54.79
CELL_29285,Fibroblast,18.75,44,82.39
CELL_12699,Neuron,54.81,47,58.71
CELL_56506,Neuron,23.8,17,65.71
CELL_94518,Stem Cell,48.86,15,91.13
CELL_58768,Leukocyte,47.58,50,55.95
CELL_76366,Epithelial,101.05,45,78.19
CELL_24351,Erythrocyte,33.98,32,82.64
CELL_20970,Fibroblast,97.56,44,59.06
CELL_22414,Epithelial,112.33,23,95.38
CELL_77711,Myocyte,97.45,43,77.1
CELL_86422,Epithelial,69.58,5,71.19
CELL_53930,Leukocyte,86.19,48,67.93
CELL_11227,Stem Cell,69.91,22,91.51
CELL_79695,Neuron,74.6,35,90.97
CELL_25614,Erythrocyte,74.45,19,57.36
CELL_37873,Fibroblast,21.93,22,74.46
CELL_45551,Fibroblast,35.69,46,68.46
CELL_91637,Leukocyte,53.32,22,58.36
CELL_60764,Leukocyte,83.78,32,95.31
CELL_11191,Leukocyte,89.81,17,80.23
CELL_59477,Stem Cell,29.14,29,51.02
CELL_28414,Leukocyte,96.53,20,62.47
CELL_24392,Fibroblast,67.94,22,82.86
CELL_90961,Leukocyte,60.46,35,58.75
CELL_28145,Epithelial,26.84,29,73.27
CELL_61619,Neuron,29.96,11,56.44
CELL_85318,Fibroblast,42.54,12,79.14
CELL_31433,Neuron,53.17,50,70.29
CELL_74663,Leukocyte,89.35,41,79.85
CELL_54700,Erythrocyte,91.4,23,67.7
CELL_43238,Stem Cell,108.62,23,77.11
CELL_70647,Leukocyte,100.81,36,62.09
CELL_97646,Epithelial,7.87,34,85.74
CELL_19755,Fibroblast,67.23,12,61.52
CELL_30888,Epithelial,83.05,9,86.0
CELL_86277,Fibroblast,61.6,36,66.96
CELL_54548,Myocyte,40.19,50,56.94
CELL_62100,Epithelial,62.66,8,82.79
CELL_94889,Stem Cell,57.21,8,67.05
CELL_35858,Fibroblast,22.53,34,64.03
CELL_20167,Myocyte,40.05,44,77.2
CELL_98689,Fibroblast,100.8,26,61.58
CELL_54880,Leukocyte,14.7,34,57.8
CELL_28773,Epithelial,103.72,23,54.39
CELL_82434,Erythrocyte,75.09,6,88.9
CELL_69323,Erythrocyte,15.78,22,56.51
CELL_52303,Erythrocyte,61.37,32,62.38
CELL_89696,Leukocyte,82.72,14,89.79
CELL_47770,Leukocyte,43.11,43,75.96
CELL_19546,Erythrocyte,88.55,43,61.12
CELL_73330,Neuron,94.44,35,83.3
CELL_41275,Erythrocyte,62.61,35,80.16
CELL_16409,Neuron,89.28,43,55.04
CELL_97770,Fibroblast,107.49,41,69.87
CELL_13713,Leukocyte,32.75,38,78.51
CELL_33964,Myocyte,93.13,42,63.96
CELL_29887,Epithelial,48.81,26,94.21
CELL_62625,Stem Cell,74.58,27,58.91
CELL_17433,Neuron,72.27,6,74.45
CELL_35124,Myocyte,54.61,5,74.79
CELL_83833,Stem Cell,60.36,49,59.51
CELL_75951,Epithelial,75.77,20,96.71
CELL_43710,Erythrocyte,13.16,11,97.61
CELL_16787,Leukocyte,65.21,41,66.0
CELL_22083,Stem Cell,41.52,14,63.35
CELL_97471,Myocyte,86.47,20,73.62
CELL_72453,Neuron,113.52,10,52.87
CELL_25733,Erythrocyte,114.47,47,80.31
CELL_23972,Epithelial,81.79,23,52.41
CELL_60443,Neuron,65.22,23,56.77
CELL_27524,Stem Cell,98.47,50,93.87
CELL_99282,Epithelial,18.62,15,79.25
CELL_72132,Fibroblast,44.43,40,88.02
CELL_92138,Leukocyte,119.29,27,65.72
CELL_23009,Epithelial,14.75,33,85.26
CELL_61282,Fibroblast,118.39,12,67.15
CELL_31046,Leukocyte,67.04,32,79.77
CELL_84412,Epithelial,62.25,25,83.16
CELL_23190,Neuron,81.52,50,78.76
CELL_47069,Leukocyte,34.48,49,79.73
CELL_80430,Fibroblast,9.89,12,97.07
CELL_61579,Fibroblast,26.41,24,62.35
CELL_67240,Myocyte,112.73,29,59.22
CELL_24988,Erythrocyte,6.38,49,56.41
CELL_75525,Epithelial,27.0,45,78.55
CELL_88173,Neuron,57.73,20,58.78
CELL_54336,Neuron,112.47,45,87.15
CELL_84942,Myocyte,19.0,6,76.53
CELL_92777,Neuron,14.43,21,52.32
CELL_54938,Stem Cell,39.44,40,61.03
CELL_97305,Neuron,33.98,17,96.36
CELL_39639,Leukocyte,114.49,24,82.72
CELL_74142,Stem Cell,112.7,39,84.65
CELL_15170,Leukocyte,97.68,26,91.09
CELL_91040,Fibroblast,92.85,15,93.24
CELL_82034,Neuron,75.76,29,51.65
CELL_75731,Myocyte,38.38,10,84.38
CELL_80460,Stem Cell,40.38,10,93.38
CELL_91330,Myocyte,82.72,22,50.17
CELL_50484,Neuron,54.59,26,56.08
CELL_75918,Epithelial,82.0,28,68.8
CELL_60083,Neuron,11.05,12,73.21
CELL_11608,Neuron,13.11,47,87.05
CELL_32427,Fibroblast,110.91,29,51.94
CELL_22204,Stem Cell,18.52,12,87.02
CELL_37353,Leukocyte,18.48,38,93.12
CELL_35604,Erythrocyte,22.74,43,70.93
CELL_12085,Erythrocyte,109.26,24,90.94
CELL_86251,Fibroblast,35.04,13,55.87
CELL_44385,Fibroblast,45.96,38,70.83
CELL_31414,Epithelial,78.53,23,50.11
CELL_31480,Leukocyte,43.24,12,52.91
CELL_41420,Stem Cell,92.1,38,84.98
CELL_94794,Erythrocyte,94.53,12,54.18
CELL_47839,Neuron,98.92,37,59.47
CELL_23541,Leukocyte,67.97,46,81.6
CELL_18858,Fibroblast,52.27,33,59.95
CELL_30660,Leukocyte,37.2,35,85.07
CELL_74423,Erythrocyte,85.53,16,61.31
CELL_95521,Fibroblast,60.3,40,83.08
CELL_75791,Leukocyte,74.6,5,82.27
CELL_95724,Stem Cell,79.22,14,95.32
CELL_27665,Fibroblast,16.23,50,56.11
CELL_23673,Epithelial,43.76,28,64.06
CELL_38731,Myocyte,69.5,17,89.23
CELL_24460,Myocyte,100.33,22,56.76
CELL_42123,Leukocyte,73.25,45,86.43
CELL_19956,Leukocyte,43.2,24,80.36
CELL_50329,Leukocyte,11.13,14,53.77
CELL_60114,Fibroblast,80.59,21,71.57
CELL_14693,Fibroblast,33.69,46,65.94
CELL_91340,Fibroblast,10.2,13,82.89
CELL_84500,Myocyte,9.34,30,89.85
CELL_16961,Myocyte,64.75,15,60.68
CELL_23895,Stem Cell,106.55,42,90.87
CELL_33874,Fibroblast,40.76,7,69.93
CELL_60443,Stem Cell,30.25,24,81.53
CELL_58890,Stem Cell,29.22,15,71.61
CELL_79525,Myocyte,44.72,44,66.15
CELL_40415,Myocyte,40.96,12,95.66
CELL_65795,Leukocyte,79.61,7,83.18
CELL_21666,Stem Cell,69.35,23,84.38
CELL_61783,Myocyte,35.38,11,99.45
CELL_48421,Erythrocyte,30.78,6,68.0
CELL_53063,Erythrocyte,64.13,17,83.44
CELL_45930,Neuron,90.39,40,87.92
CELL_94782,Stem Cell,100.09,29,50.88
CELL_95522,Fibroblast,15.88,21,89.35
CELL_18674,Neuron,75.54,33,64.71
CELL_40462,Stem Cell,44.31,29,59.69
CELL_30973,Epithelial,107.71,14,90.71
CELL_17300,Leukocyte,34.46,18,70.1
CELL_12668,Erythrocyte,50.93,48,98.44
CELL_36143,Neuron,67.92,41,64.51
CELL_14476,Leukocyte,16.16,39,70.11
CELL_86984,Fibroblast,34.15,37,99.54
CELL_53044,Stem Cell,27.68,14,90.52
CELL_52344,Leukocyte,36.26,49,72.18
CELL_33944,Neuron,71.51,50,73.22
CELL_33237,Erythrocyte,27.71,34,86.18
CELL_12354,Stem Cell,6.42,19,94.2
CELL_66943,Epithelial,27.76,12,81.06
CELL_98505,Myocyte,48.49,8,84.29
CELL_89585,Leukocyte,70.56,36,95.16
CELL_69871,Erythrocyte,100.24,21,77.85
CELL_42209,Stem Cell,88.45,41,50.81
CELL_92971,Erythrocyte,11.65,30,58.0
CELL_91983,Myocyte,59.55,34,82.54
CELL_61255,Epithelial,46.34,5,86.61
CELL_53492,Erythrocyte,83.45,26,66.93
CELL_83838,Neuron,100.63,7,87.77
CELL_32835,Fibroblast,15.89,31,79.62
CELL_20890,Epithelial,15.25,41,79.62
CELL_40730,Myocyte,89.42,8,76.7
CELL_57520,Epithelial,85.18,25,76.91
CELL_58360,Neuron,116.47,39,59.19
CELL_14034,Stem Cell,95.06,33,96.25
CELL_99486,Erythrocyte,51.13,46,68.71
CELL_72406,Neuron,38.84,15,76.57
CELL_10585,Epithelial,7.91,25,87.88
CELL_21635,Stem Cell,83.69,34,95.87
CELL_62175,Fibroblast,50.0,35,92.71
CELL_95004,Erythrocyte,42.7,39,72.29
CELL_88063,Epithelial,16.24,8,80.0
CELL_23182,Myocyte,36.35,36,95.28
CELL_77137,Neuron,95.66,39,68.76
CELL_38690,Epithelial,56.93,15,53.91
CELL_45787,Leukocyte,81.1,25,64.82
CELL_74840,Stem Cell,48.28,16,72.24
CELL_72646,Myocyte,79.69,27,86.46
CELL_61586,Erythrocyte,57.31,6,87.11
CELL_13946,Erythrocyte,78.04,28,60.49
CELL_19927,Myocyte,32.8,45,50.44
CELL_93377,Epithelial,92.81,16,53.6
CELL_82658,Myocyte,21.8,22,88.25
CELL_16858,Stem Cell,109.75,28,97.37
CELL_24073,Erythrocyte,82.0,49,97.9
CELL_39082,Stem Cell,103.67,39,54.7
CELL_94855,Neuron,10.29,36,85.58
CELL_54041,Erythrocyte,77.03,22,79.85
CELL_70078,Leukocyte,84.64,50,71.21
CELL_75769,Stem Cell,48.39,24,87.03
CELL_44676,Fibroblast,59.19,40,75.67
CELL_60286,Neuron,118.24,33,88.51
CELL_64710,Fibroblast,6.44,16,51.82
CELL_98844,Leukocyte,102.79,38,72.21
CELL_29919,Myocyte,70.6,48,93.82
CELL_52097,Myocyte,75.27,28,55.91
CELL_34011,Epithelial,48.07,37,63.37
CELL_21424,Myocyte,99.02,32,94.01
CELL_95839,Stem Cell,109.58,17,67.93
CELL_97974,Leukocyte,65.56,10,65.14
CELL_80982,Leukocyte,21.54,37,72.79
CELL_79633,Erythrocyte,45.69,22,99.23
CELL_95685,Leukocyte,95.98,33,68.22
CELL_24028,Neuron,94.95,10,62.76
CELL_54162,Myocyte,33.57,24,80.83
CELL_12798,Fibroblast,66.99,24,85.54
CELL_72288,Myocyte,90.47,7,72.15
CELL_42104,Epithelial,77.77,49,88.56
CELL_15222,Leukocyte,93.71,50,73.6
CELL_59075,Erythrocyte,66.44,46,79.49
CELL_21932,Epithelial,95.79,42,84.18
CELL_51151,Stem Cell,50.95,38,51.13
CELL_72943,Erythrocyte,19.6,22,83.4
CELL_91084,Myocyte,54.11,31,85.09
CELL_85450,Erythrocyte,40.68,7,50.46
CELL_71070,Fibroblast,10.33,48,73.46
CELL_70087,Stem Cell,83.3,48,98.11
CELL_53334,Epithelial,18.1,50,75.75
CELL_28259,Stem Cell,74.43,49,64.79
CELL_66010,Fibroblast,108.7,23,74.97
CELL_76844,Fibroblast,68.73,14,97.11
CELL_79871,Epithelial,45.24,20,60.81
CELL_96373,Stem Cell,104.03,19,86.63
CELL_12927,Myocyte,68.38,26,76.25
CELL_78592,Erythrocyte,61.64,38,91.02
CELL_91819,Fibroblast,114.11,50,65.17
CELL_38826,Stem Cell,85.5,8,56.75
CELL_35555,Leukocyte,73.25,29,95.47
CELL_42038,Leukocyte,36.86,38,58.46
CELL_50731,Fibroblast,119.64,23,92.23
CELL_84315,Epithelial,10.13,19,68.74
CELL_79649,Fibroblast,98.76,15,98.95
CELL_91166,Epithelial,78.26,30,94.35
CELL_65065,Epithelial,53.71,36,86.11
CELL_62815,Fibroblast,32.45,23,86.69
CELL_66499,Erythrocyte,84.28,34,67.95
CELL_41447,Stem Cell,82.06,10,93.5
CELL_38912,Neuron,18.83,18,89.46
CELL_91671,Fibroblast,84.33,34,68.31
CELL_69523,Fibroblast,92.65,23,52.41
CELL_69259,Myocyte,59.06,34,87.44
CELL_46962,Myocyte,52.49,9,52.17
CELL_84010,Neuron,93.29,40,50.88
CELL_63193,Leukocyte,45.34,38,82.04
CELL_91166,Stem Cell,29.37,26,74.01
CELL_96286,Neuron,86.16,24,90.33
CELL_71607,Fibroblast,25.68,39,55.86
