cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_26432,Myocyte,32.94,26,65.46
CELL_46287,Epithelial,79.06,28,58.86
CELL_75455,Myocyte,34.65,19,80.59
CELL_63376,Stem Cell,26.86,14,74.08
CELL_75792,Leukocyte,5.78,14,71.58
CELL_41174,Stem Cell,6.33,40,98.37
CELL_73799,Neuron,26.31,11,97.07
CELL_71612,Neuron,7.48,17,74.75
CELL_37679,Epithelial,111.35,30,94.95
CELL_11463,Neuron,81.44,11,70.71
CELL_11968,Fibroblast,21.26,18,59.6
CELL_56400,Stem Cell,82.0,33,79.1
CELL_90022,Erythrocyte,118.08,43,65.78
CELL_99379,Erythrocyte,64.12,39,57.0
CELL_36947,Stem Cell,20.82,18,95.03
CELL_99945,Erythrocyte,32.76,22,59.1
CELL_99485,Fibroblast,56.25,15,91.78
CELL_79020,Neuron,87.56,12,77.16
CELL_16813,Fibroblast,80.07,18,92.62
CELL_12848,Fibroblast,47.37,42,98.98
CELL_62312,Fibroblast,102.63,36,86.65
CELL_29973,Neuron,31.26,18,91.28
CELL_87200,Stem Cell,104.55,34,82.62
CELL_49608,Fibroblast,40.19,8,59.35
CELL_17084,Stem Cell,115.78,27,87.63
CELL_24377,Epithelial,42.19,16,99.31
CELL_17899,Myocyte,78.36,31,75.9
CELL_70204,Erythrocyte,50.62,38,97.38
CELL_43725,Epithelial,75.45,47,65.47
CELL_86208,Erythrocyte,20.78,21,53.97
CELL_79699,Epithelial,45.53,37,63.92
CELL_35248,Neuron,117.28,50,96.57
CELL_62953,Neuron,92.28,34,53.68
CELL_78028,Epithelial,79.16,20,80.41
CELL_64212,Erythrocyte,61.59,42,93.24
CELL_29688,Erythrocyte,90.76,29,74.37
CELL_51424,Stem Cell,80.92,42,76.45
CELL_73036,Stem Cell,28.09,16,89.05
CELL_21429,Leukocyte,30.03,13,80.19
CELL_69529,Erythrocyte,94.44,17,54.7
CELL_92720,Neuron,9.48,45,75.67
CELL_63473,Myocyte,33.4,45,96.25
CELL_26707,Fibroblast,49.55,40,56.96
CELL_44960,Neuron,42.07,18,94.37
CELL_11351,Neuron,113.28,14,70.58
CELL_72863,Neuron,23.71,14,79.33
CELL_56076,Epithelial,16.08,16,58.72
CELL_16663,Stem Cell,108.16,6,76.59
CELL_31195,Epithelial,76.46,48,98.67
CELL_74764,Stem Cell,109.42,41,73.86
CELL_90117,Epithelial,36.41,40,95.67
CELL_80527,Fibroblast,25.78,18,89.09
CELL_85313,Fibroblast,110.19,22,89.86
CELL_36414,Fibroblast,15.02,30,68.7
CELL_21123,Stem Cell,71.71,32,67.21
CELL_19331,Erythrocyte,40.03,25,74.56
CELL_26494,Myocyte,39.31,46,50.89
CELL_29166,Myocyte,23.03,22,98.91
CELL_13947,Erythrocyte,80.26,30,88.69
CELL_61785,Epithelial,29.89,46,86.24
CELL_70518,Leukocyte,21.11,21,95.39
CELL_59652,Fibroblast,17.23,23,74.31
CELL_29035,Myocyte,22.93,8,96.05
CELL_45640,Fibroblast,47.53,50,98.47
CELL_84282,Epithelial,21.08,5,60.15
CELL_30478,Fibroblast,113.34,14,89.75
CELL_51387,Myocyte,95.87,40,62.07
CELL_35302,Erythrocyte,99.04,26,72.68
CELL_57349,Neuron,85.74,31,92.32
CELL_97349,Fibroblast,71.08,22,55.24
CELL_11705,Myocyte,96.1,40,67.35
CELL_85359,Neuron,114.77,27,86.67
CELL_56379,Fibroblast,37.91,39,54.06
CELL_12956,Epithelial,21.6,26,57.37
CELL_93270,Erythrocyte,101.97,8,56.57
CELL_91915,Erythrocyte,105.77,21,53.46
CELL_52590,Epithelial,29.3,5,81.25
CELL_24116,Epithelial,113.99,22,96.98
CELL_97237,Fibroblast,52.32,16,52.26
CELL_42145,Myocyte,25.85,40,76.15
CELL_94580,Myocyte,74.59,42,73.47
CELL_58438,Leukocyte,73.19,50,52.95
CELL_54100,Leukocyte,118.54,44,59.28
CELL_78213,Stem Cell,85.92,19,62.74
CELL_30895,Neuron,15.94,12,89.38
CELL_64106,Leukocyte,100.4,48,90.83
CELL_46668,Neuron,118.12,16,71.01
CELL_43857,Myocyte,18.01,44,90.76
CELL_32548,Myocyte,13.66,42,66.59
CELL_45128,Epithelial,109.81,38,79.4
CELL_13504,Neuron,75.76,34,61.94
CELL_75983,Myocyte,6.68,31,93.86
CELL_71568,Erythrocyte,112.73,14,81.46
CELL_75300,Epithelial,78.84,16,88.85
CELL_49806,Fibroblast,106.02,40,55.79
CELL_12235,Fibroblast,30.54,49,61.4
CELL_85214,Myocyte,62.44,25,76.52
CELL_51308,Stem Cell,53.22,33,94.29
CELL_72701,Fibroblast,20.31,9,79.04
CELL_68459,Leukocyte,28.39,7,57.28
CELL_34290,Epithelial,79.6,9,86.83
CELL_13721,Epithelial,22.38,38,52.25
CELL_53690,Myocyte,59.85,33,55.88
CELL_33070,Myocyte,77.57,33,98.25
CELL_56583,Myocyte,56.95,42,92.22
CELL_97319,Epithelial,87.02,22,95.66
CELL_49837,Erythrocyte,13.13,30,58.27
CELL_89070,Epithelial,108.31,40,96.39
CELL_27109,Erythrocyte,112.71,37,92.12
CELL_52400,Fibroblast,113.17,12,63.6
CELL_78280,Leukocyte,109.77,15,59.75
CELL_34102,Leukocyte,18.12,11,71.08
CELL_85528,Neuron,46.53,22,51.45
CELL_56957,Stem Cell,59.77,32,84.75
CELL_99696,Leukocyte,93.23,8,81.88
CELL_81444,Leukocyte,97.49,17,58.41
CELL_61469,Myocyte,105.76,50,51.86
CELL_43707,Stem Cell,105.58,21,77.28
CELL_10479,Leukocyte,75.9,19,79.26
CELL_51114,Myocyte,41.86,36,96.35
CELL_55462,Fibroblast,81.79,26,91.65
CELL_29053,Leukocyte,7.02,11,68.99
CELL_46178,Neuron,11.57,6,98.28
CELL_85527,Myocyte,92.21,48,68.65
CELL_78015,Leukocyte,117.43,36,70.23
CELL_25417,Myocyte,79.27,10,65.16
CELL_58818,Neuron,63.3,39,71.16
CELL_84574,Myocyte,37.01,7,62.2
CELL_30782,Myocyte,112.45,7,69.56
CELL_43677,Epithelial,27.27,49,89.38
CELL_37096,Leukocyte,106.74,39,68.89
CELL_70801,Epithelial,116.03,26,87.27
CELL_15085,Epithelial,58.31,46,90.53
CELL_68016,Stem Cell,29.81,11,77.33
CELL_68542,Epithelial,113.18,25,83.27
CELL_85325,Myocyte,8.58,31,80.48
CELL_63858,Erythrocyte,94.62,11,92.86
CELL_71176,Leukocyte,18.74,29,74.35
CELL_18389,Neuron,24.51,13,94.58
CELL_41451,Fibroblast,83.02,27,90.51
CELL_10072,Neuron,33.36,16,59.51
CELL_98754,Neuron,83.32,46,97.12
CELL_24525,Fibroblast,46.31,25,54.59
CELL_71554,Stem Cell,101.34,5,85.54
CELL_54919,Epithelial,109.33,12,61.79
CELL_36018,Leukocyte,53.65,44,72.47
CELL_71720,Myocyte,99.08,18,74.99
CELL_52172,Neuron,99.87,8,74.93
CELL_94001,Stem Cell,115.1,31,50.64
CELL_41206,Leukocyte,73.83,44,89.01
CELL_70513,Stem Cell,94.45,5,74.48
CELL_33287,Epithelial,74.43,6,86.22
CELL_32617,Neuron,12.88,31,83.0
CELL_86056,Epithelial,79.89,20,63.24
CELL_32046,Myocyte,46.81,26,90.59
CELL_95805,Epithelial,80.46,27,77.96
CELL_38251,Erythrocyte,37.75,29,78.56
CELL_80463,Leukocyte,105.7,13,71.71
CELL_57264,Leukocyte,114.88,8,69.73
CELL_39255,Erythrocyte,54.67,37,66.98
CELL_58267,Erythrocyte,97.98,5,52.45
CELL_10431,Epithelial,118.37,18,96.2
CELL_65956,Erythrocyte,17.78,26,69.62
CELL_52841,Fibroblast,106.54,39,94.52
CELL_19770,Myocyte,7.02,38,60.76
CELL_84302,Epithelial,111.78,43,60.65
CELL_99430,Myocyte,116.38,28,57.4
CELL_97184,Stem Cell,50.11,47,95.25
CELL_24270,Myocyte,31.72,14,93.75
CELL_26659,Erythrocyte,113.48,36,87.55
CELL_97582,Stem Cell,38.14,35,82.82
CELL_65174,Erythrocyte,41.57,26,70.25
CELL_20573,Epithelial,82.0,35,55.34
CELL_56822,Neuron,24.04,23,59.83
CELL_98940,Myocyte,86.97,18,81.29
CELL_77849,Fibroblast,102.84,24,64.48
CELL_75148,Myocyte,52.49,35,94.54
CELL_61050,Myocyte,69.15,48,80.81
CELL_45866,Stem Cell,65.89,31,81.83
CELL_75042,Fibroblast,6.92,10,61.36
CELL_68513,Neuron,59.76,17,95.49
CELL_67999,Neuron,97.55,36,86.07
CELL_85690,Erythrocyte,84.28,30,79.53
CELL_40947,Myocyte,109.16,13,76.54
CELL_94467,Erythrocyte,103.25,9,81.51
CELL_72252,Fibroblast,6.13,33,74.11
CELL_99907,Myocyte,38.32,27,52.52
CELL_83489,Fibroblast,50.28,26,62.7
CELL_86494,Stem Cell,115.76,40,80.43
CELL_67009,Myocyte,41.1,36,93.62
CELL_35287,Leukocyte,21.49,35,73.8
CELL_38861,Fibroblast,28.04,5,61.37
CELL_38036,Fibroblast,72.48,5,68.99
CELL_93050,Epithelial,83.28,43,97.26
CELL_31772,Myocyte,39.51,17,90.62
CELL_56212,Stem Cell,109.16,28,53.62
CELL_87868,Erythrocyte,9.17,22,78.03
CELL_76191,Erythrocyte,103.91,48,88.98
CELL_17679,Neuron,20.32,46,64.28
CELL_75108,Myocyte,63.04,25,92.91
CELL_21668,Myocyte,116.32,34,91.72
CELL_19216,Erythrocyte,54.68,33,65.57
CELL_79270,Stem Cell,115.97,19,55.67
CELL_40422,Myocyte,82.83,20,78.97
CELL_40345,Epithelial,46.93,11,71.29
CELL_89022,Erythrocyte,29.45,7,55.49
CELL_91413,Myocyte,66.76,37,93.82
CELL_47440,Leukocyte,47.19,42,59.63
CELL_68536,Leukocyte,118.78,45,99.53
CELL_63674,Epithelial,58.21,8,72.22
CELL_20390,Leukocyte,116.62,50,83.44
CELL_58042,Myocyte,10.4,37,96.95
CELL_21476,Leukocyte,38.05,42,63.55
CELL_37411,Fibroblast,59.27,15,74.17
CELL_92625,Leukocyte,42.85,40,78.26
CELL_53006,Epithelial,50.88,44,86.08
CELL_68090,Epithelial,93.69,25,93.08
CELL_43035,Epithelial,38.64,42,75.43
CELL_57315,Fibroblast,115.36,39,81.2
CELL_12778,Fibroblast,31.96,24,78.2
CELL_62724,Fibroblast,95.26,27,95.78
CELL_46107,Stem Cell,32.44,45,66.53
CELL_56056,Erythrocyte,66.95,40,99.51
CELL_86505,Leukocyte,114.8,10,82.98
CELL_35790,Fibroblast,30.32,42,51.45
CELL_80998,Leukocyte,110.79,16,89.02
CELL_89363,Neuron,79.44,22,67.37
CELL_12032,Neuron,69.44,34,94.73
CELL_57405,Epithelial,72.67,6,57.42
CELL_60005,Epithelial,74.0,26,88.19
CELL_54153,Fibroblast,29.55,9,81.11
CELL_95337,Myocyte,45.99,38,76.73
CELL_74364,Epithelial,63.63,31,72.01
CELL_74922,Leukocyte,70.66,35,78.78
CELL_75357,Myocyte,92.42,23,80.62
CELL_31388,Stem Cell,90.63,41,56.24
CELL_10314,Neuron,118.15,7,94.04
CELL_11435,Neuron,13.98,44,57.12
CELL_64381,Myocyte,19.73,34,55.44
CELL_69060,Stem Cell,8.37,17,76.48
CELL_50301,Epithelial,114.2,38,58.11
CELL_22372,Fibroblast,57.85,29,59.47
CELL_67455,Leukocyte,53.98,41,60.8
CELL_62903,Erythrocyte,53.54,39,72.39
CELL_91598,Neuron,93.89,35,90.94
CELL_75360,Stem Cell,46.87,6,55.59
CELL_81792,Stem Cell,54.72,17,79.23
CELL_50516,Myocyte,12.0,47,60.95
CELL_74909,Neuron,51.03,34,88.55
CELL_58853,Myocyte,66.19,31,60.17
CELL_13245,Erythrocyte,74.97,12,78.17
CELL_89670,Fibroblast,12.07,22,91.15
CELL_65961,Leukocyte,92.64,38,86.55
CELL_72545,Stem Cell,115.32,34,59.81
CELL_34697,Neuron,96.77,28,98.73
CELL_25819,Myocyte,54.39,33,61.56
CELL_79468,Neuron,119.45,18,74.0
CELL_18372,Erythrocyte,12.73,5,73.41
CELL_86456,Fibroblast,17.91,8,75.59
CELL_35549,Leukocyte,35.08,25,67.98
CELL_96375,Epithelial,89.04,24,94.49
CELL_92069,Erythrocyte,87.66,25,51.77
CELL_51437,Myocyte,88.98,41,98.4
CELL_71278,Leukocyte,68.95,8,69.36
CELL_94101,Stem Cell,13.42,25,88.23
CELL_22619,Stem Cell,21.23,45,51.86
CELL_72154,Myocyte,104.72,49,67.48
CELL_11509,Neuron,73.65,41,61.96
CELL_67184,Stem Cell,31.5,13,90.31
CELL_66492,Stem Cell,49.82,46,93.4
CELL_83796,Erythrocyte,26.83,18,89.05
CELL_90705,Fibroblast,75.77,16,50.01
CELL_43719,Neuron,50.12,14,90.5
CELL_78804,Stem Cell,107.64,36,90.13
CELL_25103,Neuron,43.86,21,81.73
CELL_15810,Myocyte,77.12,6,88.13
CELL_15046,Stem Cell,104.12,17,65.55
CELL_99980,Myocyte,68.26,9,85.83
CELL_85782,Erythrocyte,88.47,21,88.12
CELL_51734,Neuron,80.78,39,65.03
CELL_23707,Fibroblast,110.35,8,87.44
CELL_36664,Leukocyte,59.12,38,82.21
CELL_73245,Erythrocyte,7.07,6,94.98
CELL_63716,Stem Cell,98.64,46,59.95
CELL_77579,Neuron,114.67,12,88.47
CELL_48970,Neuron,31.12,6,57.61
CELL_39593,Stem Cell,82.13,47,83.14
CELL_73541,Erythrocyte,88.28,24,52.72
CELL_55931,Fibroblast,65.11,49,87.53
CELL_71105,Fibroblast,45.55,6,74.86
CELL_79424,Epithelial,94.32,33,64.19
CELL_18121,Erythrocyte,48.63,31,88.96
CELL_34404,Stem Cell,8.41,31,87.97
CELL_40750,Erythrocyte,111.84,21,76.02
CELL_95215,Erythrocyte,83.74,21,75.97
CELL_93223,Fibroblast,97.68,45,82.46
CELL_33738,Fibroblast,50.9,50,88.64
CELL_32092,Fibroblast,32.71,27,60.32
CELL_34742,Myocyte,80.02,8,87.12
CELL_62064,Neuron,102.07,39,73.43
CELL_24824,Stem Cell,23.7,31,62.71
CELL_72906,Neuron,88.76,49,77.48
CELL_42640,Myocyte,7.76,31,59.46
CELL_66018,Neuron,83.85,44,82.34
CELL_50688,Epithelial,52.41,9,62.0
CELL_40836,Myocyte,92.08,29,62.7
CELL_23804,Fibroblast,100.44,44,94.15
CELL_88216,Neuron,7.79,5,72.32
CELL_24765,Erythrocyte,85.21,33,79.4
CELL_95057,Myocyte,79.55,36,54.74
CELL_20645,Myocyte,75.06,24,63.07
CELL_84607,Fibroblast,79.16,48,85.5
CELL_31529,Myocyte,13.26,39,60.55
CELL_57742,Fibroblast,105.97,33,79.53
CELL_86195,Neuron,38.81,8,58.46
CELL_96106,Myocyte,102.18,30,51.75
CELL_54910,Stem Cell,21.09,15,87.86
CELL_60927,Epithelial,81.91,41,75.23
CELL_70412,Stem Cell,113.67,45,83.76
CELL_57921,Epithelial,93.94,41,89.36
CELL_50294,Stem Cell,21.64,49,89.0
CELL_32045,Epithelial,37.3,37,92.79
CELL_24826,Leukocyte,22.83,21,70.0
CELL_80880,Myocyte,63.51,48,59.02
CELL_88527,Leukocyte,6.67,46,65.1
CELL_29398,Erythrocyte,18.52,43,91.71
CELL_59066,Erythrocyte,98.24,27,50.02
CELL_24191,Neuron,115.06,47,58.08
CELL_24418,Myocyte,93.57,20,62.37
CELL_62411,Neuron,11.68,49,78.5
CELL_72252,Stem Cell,42.35,40,73.67
CELL_21895,Leukocyte,70.55,45,67.24
CELL_13240,Stem Cell,44.44,35,63.92
CELL_10593,Fibroblast,16.46,18,68.64
CELL_99890,Fibroblast,56.66,13,70.97
CELL_90241,Epithelial,38.73,49,59.79
CELL_38465,Stem Cell,49.62,9,89.43
CELL_36796,Leukocyte,91.31,5,52.48
CELL_60287,Fibroblast,90.47,21,99.98
CELL_99552,Epithelial,82.47,42,80.95
CELL_96502,Fibroblast,117.61,24,56.83
CELL_80777,Erythrocyte,87.28,42,91.99
CELL_69516,Myocyte,60.6,29,88.85
CELL_39580,Fibroblast,79.5,17,53.56
CELL_97982,Erythrocyte,28.64,29,52.52
CELL_87379,Leukocyte,114.42,42,83.48
CELL_97598,Erythrocyte,12.83,27,90.48
CELL_73669,Leukocyte,25.18,9,77.09
CELL_28077,Erythrocyte,73.27,46,63.07
CELL_39156,Leukocyte,16.92,47,66.02
CELL_93603,Myocyte,44.16,13,84.51
CELL_57358,Myocyte,11.96,10,70.4
CELL_62668,Erythrocyte,78.12,42,91.57
CELL_47069,Epithelial,56.42,46,53.2
CELL_13142,Stem Cell,18.46,13,63.83
CELL_44521,Epithelial,105.49,32,86.49
CELL_29694,Stem Cell,32.56,45,74.32
CELL_29028,Fibroblast,45.54,28,59.55
CELL_67759,Myocyte,103.63,48,87.43
CELL_66375,Epithelial,15.48,27,67.54
CELL_49888,Neuron,71.64,41,74.51
CELL_99551,Stem Cell,32.74,7,67.94
CELL_31981,Epithelial,84.03,39,78.71
CELL_77830,Myocyte,112.67,19,62.98
CELL_88290,Erythrocyte,12.3,49,94.32
CELL_12600,Erythrocyte,81.36,42,56.41
CELL_52476,Myocyte,7.72,20,92.24
CELL_71243,Leukocyte,111.17,17,83.2
CELL_50550,Erythrocyte,37.96,12,57.4
CELL_33759,Erythrocyte,77.07,6,90.09
CELL_31939,Stem Cell,27.69,10,63.45
CELL_89752,Stem Cell,112.48,19,73.7
CELL_10190,Myocyte,80.95,15,92.17
CELL_14278,Stem Cell,17.57,6,88.03
CELL_33547,Fibroblast,44.37,18,61.71
CELL_57178,Erythrocyte,14.03,8,54.06
CELL_56270,Erythrocyte,45.6,41,62.5
CELL_47598,Neuron,69.26,13,91.98
CELL_61090,Fibroblast,45.41,42,98.7
CELL_18212,Fibroblast,50.07,33,51.11
CELL_12650,Erythrocyte,92.17,8,97.3
CELL_45317,Leukocyte,23.46,47,68.26
CELL_69225,Erythrocyte,28.75,18,59.38
CELL_92134,Leukocyte,117.45,18,65.91
CELL_37007,Myocyte,95.52,11,62.52
CELL_11218,Fibroblast,66.44,11,74.36
CELL_88421,Leukocyte,84.82,40,62.39
CELL_34898,Epithelial,119.32,45,94.55
CELL_35086,Myocyte,49.63,8,90.24
CELL_87777,Fibroblast,42.44,46,62.28
CELL_64678,Erythrocyte,12.16,27,61.53
CELL_13451,Fibroblast,40.39,41,97.41
CELL_57264,Erythrocyte,116.31,40,83.25
CELL_72741,Stem Cell,77.53,44,68.38
CELL_63924,Myocyte,54.23,12,59.32
CELL_76031,Leukocyte,15.73,48,99.57
CELL_73356,Myocyte,36.77,23,93.39
CELL_77297,Erythrocyte,22.83,48,53.4
CELL_92999,Leukocyte,44.54,6,77.41
CELL_83056,Fibroblast,9.36,9,52.59
CELL_46097,Erythrocyte,118.38,23,60.37
CELL_81091,Epithelial,15.78,25,90.52
CELL_18923,Myocyte,64.63,27,56.26
CELL_70563,Leukocyte,29.65,27,93.76
CELL_37179,Stem Cell,43.71,33,92.09
CELL_54170,Erythrocyte,119.7,45,85.07
CELL_77523,Fibroblast,33.66,44,90.29
CELL_42851,Leukocyte,103.5,32,90.23
CELL_96731,Erythrocyte,26.92,18,71.43
CELL_35936,Leukocyte,89.91,43,58.56
CELL_57346,Neuron,64.63,27,76.65
CELL_37755,Myocyte,49.82,35,78.12
CELL_95066,Myocyte,42.57,19,97.31
CELL_55882,Myocyte,21.07,16,75.21
CELL_50424,Stem Cell,92.83,5,78.66
CELL_12897,Myocyte,62.97,14,95.99
CELL_37641,Stem Cell,44.17,11,74.04
CELL_47164,Epithelial,38.59,21,76.83
CELL_18002,Epithelial,20.32,48,82.33
CELL_12938,Fibroblast,80.84,35,69.04
CELL_32345,Epithelial,113.02,32,98.13
CELL_36468,Erythrocyte,33.47,20,77.22
CELL_12085,Neuron,15.22,47,70.69
CELL_21579,Epithelial,80.87,33,51.23
CELL_59056,Stem Cell,117.46,16,73.48
CELL_78689,Erythrocyte,92.51,41,95.77
CELL_48487,Epithelial,17.04,6,69.13
CELL_63418,Myocyte,21.37,45,67.52
CELL_92374,Leukocyte,51.74,32,80.74
CELL_39428,Erythrocyte,115.53,28,72.94
CELL_27155,Erythrocyte,22.0,5,71.75
CELL_23595,Stem Cell,97.48,28,84.84
CELL_83290,Erythrocyte,51.53,25,63.63
CELL_71231,Myocyte,105.24,41,77.92
CELL_22910,Stem Cell,35.15,14,88.09
CELL_77355,Stem Cell,71.45,30,79.39
CELL_38193,Fibroblast,72.37,35,78.31
CELL_41166,Erythrocyte,86.07,22,70.78
CELL_27861,Stem Cell,36.7,20,98.76
CELL_75014,Leukocyte,67.86,6,74.54
CELL_36917,Stem Cell,82.13,25,78.81
CELL_30909,Leukocyte,51.49,5,59.74
CELL_82117,Fibroblast,92.83,46,77.43
CELL_19629,Fibroblast,30.1,11,95.81
CELL_69319,Epithelial,45.08,44,77.41
CELL_82543,Leukocyte,21.31,47,58.86
CELL_73426,Neuron,112.45,47,70.04
CELL_80491,Erythrocyte,44.56,34,91.64
CELL_76890,Leukocyte,78.22,34,67.15
CELL_46129,Leukocyte,108.7,40,82.12
CELL_67297,Epithelial,9.08,43,70.0
CELL_45537,Stem Cell,58.76,11,51.31
CELL_94084,Fibroblast,90.8,28,55.49
CELL_21788,Neuron,112.98,35,64.69
CELL_10825,Erythrocyte,69.79,50,77.44
CELL_22269,Stem Cell,96.85,29,55.5
CELL_79317,Myocyte,44.95,37,56.92
CELL_14107,Epithelial,53.34,32,85.76
CELL_84808,Erythrocyte,113.12,32,64.56
CELL_68723,Stem Cell,45.69,46,81.25
CELL_93911,Stem Cell,54.52,31,81.69
CELL_25652,Erythrocyte,46.07,50,67.52
CELL_16095,Leukocyte,50.45,26,74.54
CELL_81164,Fibroblast,14.22,28,74.53
CELL_66433,Stem Cell,70.34,20,79.0
CELL_72512,Erythrocyte,45.36,28,74.02
CELL_72615,Fibroblast,92.84,34,74.49
CELL_88341,Erythrocyte,85.53,33,61.41
CELL_81629,Epithelial,91.11,24,71.25
CELL_54513,Stem Cell,62.18,46,94.45
CELL_23246,Leukocyte,37.08,40,68.12
CELL_14690,Myocyte,68.22,38,82.24
CELL_98210,Leukocyte,104.98,37,59.97
CELL_50939,Stem Cell,30.38,11,63.25
CELL_45390,Epithelial,37.33,26,57.55
CELL_61602,Epithelial,50.25,27,73.96
CELL_71401,Leukocyte,27.14,27,72.99
CELL_38754,Leukocyte,88.06,27,96.06
CELL_35367,Erythrocyte,23.15,6,53.62
CELL_80966,Leukocyte,26.08,5,88.64
CELL_62950,Erythrocyte,18.42,29,77.42
CELL_14058,Erythrocyte,73.84,44,72.03
CELL_69971,Epithelial,78.59,41,57.04
CELL_69710,Fibroblast,116.63,18,66.08
CELL_35209,Myocyte,103.93,25,51.54
CELL_38721,Epithelial,100.76,5,77.56
CELL_86717,Fibroblast,90.41,47,54.19
CELL_67211,Leukocyte,53.33,30,91.7
CELL_72430,Stem Cell,37.48,18,97.05
CELL_31458,Stem Cell,77.31,30,51.94
CELL_53343,Stem Cell,53.44,37,81.68
CELL_72793,Epithelial,116.67,22,55.1
CELL_52360,Leukocyte,7.99,49,74.45
CELL_35611,Erythrocyte,33.92,5,52.93
CELL_44403,Stem Cell,101.34,18,80.04
CELL_57923,Leukocyte,24.15,18,78.75
CELL_37152,Fibroblast,92.29,35,84.59
