cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_56193,Erythrocyte,73.45,19,87.5
CELL_38802,Fibroblast,41.08,10,64.95
CELL_73823,Stem Cell,108.81,13,98.53
CELL_76292,Leukocyte,78.59,36,64.67
CELL_99001,Stem Cell,115.83,5,72.68
CELL_24356,Myocyte,38.95,23,60.08
CELL_56214,Fibroblast,52.45,37,51.23
CELL_84459,Neuron,108.07,48,77.14
CELL_43401,Stem Cell,78.05,7,74.29
CELL_95730,Neuron,74.2,16,98.77
CELL_76496,Stem Cell,73.9,15,52.34
CELL_17271,Myocyte,27.75,36,66.05
CELL_87536,Leukocyte,15.59,16,71.7
CELL_16476,Leukocyte,90.8,13,96.67
CELL_82332,Neuron,83.53,20,84.35
CELL_51021,Leukocyte,113.43,38,64.16
CELL_43067,Epithelial,101.25,49,50.26
CELL_93320,Stem Cell,43.17,23,89.37
CELL_19638,Fibroblast,10.48,25,78.54
CELL_41749,Epithelial,119.34,9,89.39
CELL_14700,Fibroblast,22.09,21,59.56
CELL_12801,Leukocyte,37.21,37,60.62
CELL_70603,Fibroblast,59.52,16,55.63
CELL_87507,Erythrocyte,76.22,40,64.0
CELL_44149,Leukocyte,57.81,20,64.8
CELL_62596,Stem Cell,70.6,36,87.83
CELL_42387,Stem Cell,91.29,11,54.26
CELL_56587,Fibroblast,100.15,17,87.98
CELL_56801,Erythrocyte,57.18,21,61.68
CELL_38251,Erythrocyte,116.96,37,62.13
CELL_72684,Leukocyte,61.96,14,59.35
CELL_36184,Leukocyte,70.71,18,95.59
CELL_38214,Erythrocyte,75.49,30,70.32
CELL_83859,Fibroblast,15.58,5,57.25
CELL_21747,Neuron,107.7,48,57.16
CELL_48159,Neuron,42.3,22,69.16
CELL_30269,Leukocyte,18.49,31,60.04
CELL_61236,Stem Cell,12.71,32,59.98
CELL_22418,Fibroblast,32.03,16,72.32
CELL_70226,Fibroblast,9.76,42,72.2
CELL_41788,Leukocyte,12.95,28,73.84
CELL_51780,Leukocyte,27.54,38,71.45
CELL_79904,Leukocyte,68.44,16,64.46
CELL_75733,Epithelial,10.15,5,51.36
CELL_86146,Myocyte,116.01,29,77.73
CELL_32274,Stem Cell,81.15,5,88.02
CELL_27027,Leukocyte,88.12,17,76.19
CELL_67767,Erythrocyte,52.14,44,60.57
CELL_17204,Neuron,111.5,15,61.8
CELL_51289,Myocyte,27.44,11,90.05
CELL_40493,Epithelial,31.19,10,58.75
CELL_21894,Epithelial,62.77,19,81.33
CELL_62543,Neuron,106.72,12,52.83
CELL_60220,Fibroblast,24.08,15,86.45
CELL_70487,Stem Cell,23.8,9,90.53
CELL_47192,Erythrocyte,37.7,30,83.6
CELL_85676,Stem Cell,84.73,42,59.01
CELL_42760,Leukocyte,13.81,36,71.75
CELL_63581,Myocyte,109.06,44,68.21
CELL_37784,Myocyte,109.64,6,90.33
CELL_85983,Leukocyte,55.25,44,81.94
CELL_17654,Myocyte,91.27,21,57.59
CELL_18568,Epithelial,49.54,39,61.17
CELL_43384,Neuron,91.52,24,94.31
CELL_68889,Leukocyte,64.58,27,53.36
CELL_79063,Neuron,34.73,48,67.92
CELL_59413,Leukocyte,76.35,13,72.06
CELL_85165,Fibroblast,55.67,26,57.1
CELL_44020,Leukocyte,31.78,46,91.42
CELL_20297,Myocyte,66.73,41,60.2
CELL_79723,Stem Cell,27.5,26,92.1
CELL_95793,Epithelial,110.47,23,72.45
CELL_42844,Leukocyte,9.67,40,61.53
CELL_14756,Epithelial,68.01,11,53.6
CELL_92764,Erythrocyte,26.92,20,84.46
CELL_20917,Fibroblast,59.36,38,58.42
CELL_10069,Stem Cell,24.25,8,92.04
CELL_46965,Leukocyte,52.69,31,88.68
CELL_46711,Leukocyte,51.36,38,66.59
CELL_64657,Fibroblast,109.7,15,68.52
CELL_31265,Leukocyte,79.76,41,77.05
CELL_15709,Fibroblast,53.26,20,50.5
CELL_92271,Neuron,38.01,41,95.07
CELL_74042,Neuron,82.4,31,86.52
CELL_43539,Epithelial,58.59,33,64.88
CELL_22964,Erythrocyte,44.61,12,94.06
CELL_18259,Erythrocyte,27.96,14,64.51
CELL_28870,Leukocyte,42.42,30,68.03
CELL_22554,Myocyte,36.34,7,97.7
CELL_98067,Neuron,118.46,42,67.45
CELL_73806,Neuron,88.68,14,79.06
CELL_37380,Neuron,40.63,43,60.87
CELL_91237,Stem Cell,74.61,30,72.15
CELL_83663,Myocyte,6.5,11,88.15
CELL_69240,Stem Cell,80.23,44,64.62
CELL_68048,Leukocyte,11.79,50,70.94
CELL_95567,Stem Cell,26.31,34,73.17
CELL_93874,Fibroblast,8.14,49,67.28
CELL_63442,Fibroblast,50.83,24,77.89
CELL_23001,Neuron,26.23,25,67.21
CELL_57836,Stem Cell,77.97,7,91.76
CELL_91623,Stem Cell,26.84,45,81.03
CELL_87244,Stem Cell,27.75,25,67.79
CELL_31802,Stem Cell,19.73,49,99.52
CELL_65438,Fibroblast,64.34,16,96.46
CELL_48211,Myocyte,70.66,29,54.79
CELL_24793,Stem Cell,112.76,32,50.56
CELL_77310,Leukocyte,94.46,33,85.47
CELL_39393,Fibroblast,103.81,48,96.29
CELL_66931,Stem Cell,15.57,24,55.68
CELL_42256,Fibroblast,33.98,13,90.79
CELL_87609,Erythrocyte,73.22,38,90.96
CELL_54731,Erythrocyte,51.38,25,60.0
CELL_40163,Myocyte,14.79,28,58.89
CELL_22775,Myocyte,109.59,13,90.32
CELL_58702,Leukocyte,8.27,32,72.45
CELL_72617,Stem Cell,40.78,30,90.64
CELL_62198,Leukocyte,62.75,29,61.72
CELL_34421,Fibroblast,73.86,43,57.57
CELL_66773,Leukocyte,106.62,50,68.26
CELL_61937,Myocyte,98.77,30,88.52
CELL_52834,Fibroblast,88.43,33,59.86
CELL_23247,Myocyte,9.76,47,57.08
CELL_44563,Stem Cell,40.05,15,77.26
CELL_36281,Fibroblast,20.67,42,95.51
CELL_59049,Erythrocyte,54.79,47,84.86
CELL_93829,Myocyte,69.22,19,94.87
CELL_57341,Fibroblast,78.36,21,68.63
CELL_26203,Epithelial,68.78,16,56.65
CELL_49084,Fibroblast,69.36,13,63.47
CELL_11488,Leukocyte,27.41,9,79.55
CELL_52420,Epithelial,66.91,32,61.85
CELL_10838,Fibroblast,12.64,36,54.67
CELL_15549,Stem Cell,18.13,28,90.23
CELL_93961,Erythrocyte,22.79,39,63.11
CELL_76642,Leukocyte,72.22,38,84.68
CELL_84684,Fibroblast,104.27,21,60.93
CELL_94124,Epithelial,24.32,45,88.37
CELL_60037,Epithelial,51.91,18,98.11
CELL_94883,Stem Cell,49.24,22,78.75
CELL_93566,Myocyte,102.81,15,98.12
CELL_86028,Neuron,24.4,38,57.06
CELL_33086,Erythrocyte,68.87,48,81.25
CELL_76251,Epithelial,119.7,43,72.61
CELL_24996,Erythrocyte,75.0,11,51.64
CELL_16339,Stem Cell,98.13,29,62.29
CELL_26259,Stem Cell,34.74,25,64.8
CELL_60498,Erythrocyte,43.72,43,63.63
CELL_22053,Neuron,27.97,29,65.85
CELL_40141,Neuron,86.34,21,81.29
CELL_24081,Leukocyte,68.97,48,52.02
CELL_30137,Leukocyte,70.08,38,73.02
CELL_53752,Epithelial,119.68,45,64.66
CELL_51725,Stem Cell,59.51,40,71.5
CELL_14065,Erythrocyte,96.54,46,69.78
CELL_85659,Leukocyte,66.7,45,52.65
CELL_10810,Fibroblast,96.93,6,65.59
CELL_57956,Myocyte,19.06,44,79.27
CELL_82507,Fibroblast,34.79,32,71.68
CELL_62488,Epithelial,118.73,33,74.85
CELL_99573,Myocyte,38.15,13,60.58
CELL_42691,Stem Cell,56.13,50,63.51
CELL_14638,Stem Cell,36.38,40,55.01
CELL_29586,Leukocyte,9.5,32,81.11
CELL_79125,Erythrocyte,100.87,48,68.21
CELL_56568,Myocyte,42.99,35,89.93
CELL_83092,Neuron,93.71,48,70.56
CELL_67165,Leukocyte,104.29,21,74.31
CELL_16139,Leukocyte,26.38,49,77.56
CELL_60720,Myocyte,16.2,22,71.61
CELL_50588,Stem Cell,74.56,33,94.48
CELL_56908,Neuron,89.37,45,68.86
CELL_17571,Neuron,40.1,42,87.88
CELL_53118,Fibroblast,83.88,43,69.81
CELL_30322,Neuron,110.82,39,51.79
CELL_38725,Myocyte,35.05,6,66.47
CELL_68502,Epithelial,64.88,14,95.72
CELL_19417,Neuron,30.92,13,76.35
CELL_45164,Epithelial,28.9,17,64.25
CELL_84809,Epithelial,104.9,8,55.01
CELL_57671,Epithelial,36.66,16,61.99
CELL_53278,Leukocyte,96.33,15,81.81
CELL_86513,Epithelial,108.96,18,94.99
CELL_87359,Leukocyte,25.49,46,59.39
CELL_62016,Myocyte,85.61,35,97.9
CELL_89222,Myocyte,105.58,21,73.81
CELL_96575,Erythrocyte,117.04,34,73.23
CELL_43629,Myocyte,65.4,34,81.73
CELL_54505,Fibroblast,36.17,18,55.25
CELL_53283,Stem Cell,86.05,38,99.42
CELL_14839,Leukocyte,81.01,22,93.32
CELL_14720,Neuron,63.92,49,82.64
CELL_96346,Neuron,45.77,7,75.09
CELL_99425,Fibroblast,57.53,48,86.91
CELL_14578,Epithelial,83.49,47,64.47
CELL_12202,Epithelial,5.45,40,67.76
CELL_51097,Stem Cell,36.09,32,65.11
CELL_26959,Myocyte,28.05,38,60.49
CELL_41480,Stem Cell,7.07,31,65.23
CELL_79070,Leukocyte,67.03,29,77.96
CELL_83253,Stem Cell,31.95,48,70.87
CELL_81663,Fibroblast,92.75,12,79.58
CELL_31329,Erythrocyte,86.27,46,96.19
CELL_63996,Fibroblast,94.52,44,94.58
CELL_56411,Epithelial,23.21,23,60.46
CELL_75182,Leukocyte,43.5,45,50.35
CELL_59166,Erythrocyte,39.66,50,90.05
CELL_76546,Leukocyte,62.98,12,88.99
CELL_28773,Erythrocyte,97.29,17,57.19
CELL_77725,Myocyte,118.47,28,65.14
CELL_86327,Epithelial,15.98,23,64.16
CELL_77527,Fibroblast,13.04,48,79.25
CELL_29069,Epithelial,89.22,31,87.15
CELL_82146,Epithelial,18.31,16,90.42
CELL_11048,Stem Cell,66.28,37,64.24
CELL_92586,Myocyte,65.6,35,63.5
CELL_37456,Stem Cell,5.65,27,91.74
CELL_14258,Erythrocyte,103.11,43,63.9
CELL_24818,Leukocyte,20.3,40,65.92
CELL_96126,Leukocyte,109.04,9,56.57
CELL_14336,Myocyte,49.24,40,85.15
CELL_25055,Leukocyte,19.31,16,74.56
CELL_38987,Myocyte,105.39,26,79.0
CELL_13271,Leukocyte,23.7,9,51.19
CELL_78672,Fibroblast,50.38,5,58.29
CELL_10466,Erythrocyte,21.88,38,85.39
CELL_59551,Neuron,31.33,44,86.91
CELL_10022,Myocyte,65.69,26,60.47
CELL_34554,Neuron,16.0,8,66.23
CELL_41264,Neuron,86.62,46,60.75
CELL_13515,Epithelial,16.11,7,66.63
CELL_99602,Myocyte,5.8,19,69.76
CELL_79565,Epithelial,98.36,42,79.16
CELL_96379,Epithelial,52.05,20,94.03
CELL_26569,Erythrocyte,16.87,20,51.35
CELL_56683,Epithelial,63.62,14,74.93
CELL_77912,Erythrocyte,67.21,12,53.32
CELL_46042,Leukocyte,53.23,20,69.36
CELL_83483,Myocyte,56.8,37,94.76
CELL_83917,Stem Cell,65.92,14,53.33
CELL_67519,Neuron,17.2,21,90.79
CELL_59066,Leukocyte,110.08,19,88.45
CELL_37166,Leukocyte,96.34,27,96.46
CELL_22371,Neuron,74.99,13,50.9
CELL_31483,Epithelial,28.64,16,86.17
CELL_60558,Leukocyte,33.53,29,72.69
CELL_36740,Stem Cell,53.06,24,80.72
CELL_25543,Leukocyte,21.52,33,74.04
CELL_18628,Myocyte,99.63,44,86.75
CELL_46462,Neuron,81.59,42,79.42
CELL_39479,Neuron,39.81,24,92.03
